Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998907366
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999977633936858
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9999999411105642
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999487543
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9999999913769306
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999999216335378
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9951982506118976
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999999
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9908066981612859
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999973
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9999998757887634
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999993459
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9621453794170807
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9999983467934528
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9999995655625921
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9905894002887418
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999738876
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.8210638405238277
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999960190456113
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9999999995447783
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9926717477822056
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9999619033922726
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9999998152224128
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9999999965464303
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999269579
Sequence58.csv_1: True Class: A, Predicted: B, Probability: 0.9999322889146975
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999975923
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999886224504192
Sequence583.csv_1: True Class: B, Predicted: A, Probability: 0.7140897091795201
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999932611
Sequence585.csv_1: True Class: B, Predicted: A, Probability: 0.9997738407013547
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.99999984667379
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9999999963421357
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9999768582504405
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999999443293943
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.9848906788086524
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.910906665748195
Sequence591.csv_1: True Class: A, Predicted: B, Probability: 0.9993396198534221
Sequence592.csv_1: True Class: B, Predicted: A, Probability: 0.9958581579726381
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999405
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.8013841545491569
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999832
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.9999982094733547
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 0.9992307793951524
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence60.csv_1: True Class: B, Predicted: A, Probability: 0.9999999104388408
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9999999579747728
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.8891875894193004
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9999999862115315
Sequence604.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999992
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence606.csv_1: True Class: B, Predicted: A, Probability: 0.7341525950200537
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999994
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.9877094675396003
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999891
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999993
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 0.9821323096972912
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9767863302624447
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.999999050828319
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence614.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 0.9999999380416231
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 0.9987294394461257
Sequence617.csv_1: True Class: A, Predicted: A, Probability: 0.9999961937961082
Sequence618.csv_1: True Class: A, Predicted: B, Probability: 0.9989348643064705
Sequence619.csv_1: True Class: B, Predicted: B, Probability: 0.8820978494540299
Sequence62.csv_1: True Class: B, Predicted: A, Probability: 0.9863472945738867
Sequence620.csv_1: True Class: A, Predicted: B, Probability: 0.9013121490088356
Sequence621.csv_1: True Class: B, Predicted: A, Probability: 0.9980935050285639
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.9719585794896863
Sequence623.csv_1: True Class: A, Predicted: B, Probability: 0.7210073550599797
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.9999993404400785
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999967386
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence627.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999648
Sequence628.csv_1: True Class: B, Predicted: B, Probability: 0.9999999926253492
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.9839307547331761
Sequence63.csv_1: True Class: B, Predicted: A, Probability: 0.9980062474716014
Sequence630.csv_1: True Class: A, Predicted: B, Probability: 0.6238363535655489
Sequence631.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence632.csv_1: True Class: B, Predicted: B, Probability: 0.999998361793322
Sequence633.csv_1: True Class: B, Predicted: A, Probability: 0.9999999355661763
Sequence634.csv_1: True Class: B, Predicted: B, Probability: 0.9999667681045746
Sequence635.csv_1: True Class: B, Predicted: A, Probability: 0.9999840734513799
Sequence636.csv_1: True Class: B, Predicted: B, Probability: 0.9999999976165681
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.999454063352693
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.9999791592750106
Sequence639.csv_1: True Class: A, Predicted: A, Probability: 0.9995561150988136
Sequence64.csv_1: True Class: B, Predicted: A, Probability: 0.621162481696585
Sequence640.csv_1: True Class: A, Predicted: A, Probability: 0.999999999240838
Sequence641.csv_1: True Class: A, Predicted: A, Probability: 0.9999995727019089
Sequence642.csv_1: True Class: B, Predicted: B, Probability: 0.9997857591880587
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 0.9999982423657927
Sequence644.csv_1: True Class: B, Predicted: A, Probability: 0.576604563822795
Sequence645.csv_1: True Class: A, Predicted: B, Probability: 0.9999850669575319
Sequence646.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence647.csv_1: True Class: B, Predicted: B, Probability: 0.7752182094704728
Sequence648.csv_1: True Class: B, Predicted: B, Probability: 0.9999999815154428
Sequence649.csv_1: True Class: B, Predicted: B, Probability: 0.8380122339422192
Sequence65.csv_1: True Class: B, Predicted: A, Probability: 0.9025326005892771
Sequence650.csv_1: True Class: B, Predicted: B, Probability: 0.5356977266022296
Sequence651.csv_1: True Class: B, Predicted: B, Probability: 0.999935239759577
Sequence652.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence653.csv_1: True Class: B, Predicted: A, Probability: 0.9999997821701332
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.999999871767911
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 0.9999390367001809
Sequence656.csv_1: True Class: B, Predicted: A, Probability: 0.999999999973423
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 0.9999999789517325
Sequence658.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence659.csv_1: True Class: A, Predicted: B, Probability: 0.7562452605392264
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.9979701731292053
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.9999994940216049
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.9999999948559523
Sequence662.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999982
Sequence663.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999942932
Sequence664.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999555
Sequence665.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence666.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence667.csv_1: True Class: A, Predicted: B, Probability: 0.9999999653685395
Sequence668.csv_1: True Class: B, Predicted: A, Probability: 0.9999402432944492
Sequence669.csv_1: True Class: A, Predicted: A, Probability: 0.9946562199961348
Sequence67.csv_1: True Class: A, Predicted: B, Probability: 0.9997494823051903
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998120583
