Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999999956417114
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.9997823097297563
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9994541806300129
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9988377238923392
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999595
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.8670543252526425
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.8131458620115598
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999994312
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.9994465343351124
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.999112638298597
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.5158854601293922
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9999995737092545
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999999391867429
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9996465758925983
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999999965689738
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999662584815012
Sequence565.csv_1: True Class: B, Predicted: A, Probability: 0.9989958168121326
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9405928699247418
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9996048412424405
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9960130815304378
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9865268491206864
Sequence570.csv_1: True Class: A, Predicted: B, Probability: 0.6759545402095923
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995014694
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999720640659009
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9776361123044759
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9997031440845792
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999905483
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.810758734675002
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.999999999999234
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.999999999903638
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9999999991402697
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.9964739992747401
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9028939591964221
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.8894606723824662
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.9757739988480836
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.8931802716210495
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9994485929399132
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9999999919918179
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9999399689332197
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998485428
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9986474932835049
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.9999200338018583
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999982
Sequence591.csv_1: True Class: A, Predicted: B, Probability: 0.999899281172541
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999972
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.999999980139172
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9999999590010593
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.9142821019270505
Sequence597.csv_1: True Class: B, Predicted: A, Probability: 0.8382306524842397
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.999999993442715
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9270749442061526
Sequence6.csv_1: True Class: A, Predicted: B, Probability: 0.9999301070501898
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9999996033593169
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9999625571840055
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9861039316955675
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999986
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996523493
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997857
