Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999999641400931
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.7696409648179346
Sequence550.csv_1: True Class: D, Predicted: D, Probability: 0.9751816886067497
Sequence551.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999988419
Sequence552.csv_1: True Class: D, Predicted: D, Probability: 0.9990310744843528
Sequence553.csv_1: True Class: C, Predicted: D, Probability: 0.8665208492638297
Sequence554.csv_1: True Class: C, Predicted: B, Probability: 0.9794955261339052
Sequence555.csv_1: True Class: C, Predicted: C, Probability: 0.9999996019468353
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999956022
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999982080358868
Sequence558.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence559.csv_1: True Class: D, Predicted: D, Probability: 0.9855206735015243
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence560.csv_1: True Class: C, Predicted: B, Probability: 0.947843622951995
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9999999921219139
Sequence562.csv_1: True Class: D, Predicted: D, Probability: 0.9999841554180028
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9916695163778223
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.999999799410274
Sequence565.csv_1: True Class: C, Predicted: C, Probability: 0.9999999979563249
Sequence566.csv_1: True Class: B, Predicted: C, Probability: 0.9999947374139004
Sequence567.csv_1: True Class: D, Predicted: D, Probability: 0.9770261313970271
Sequence568.csv_1: True Class: C, Predicted: C, Probability: 0.9999999854457658
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999984192272852
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999998083554205
Sequence570.csv_1: True Class: C, Predicted: C, Probability: 0.999999999999998
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999999913072978
Sequence572.csv_1: True Class: C, Predicted: C, Probability: 0.7790890799992113
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.9938817710788677
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999999925158578
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.999671027547047
Sequence577.csv_1: True Class: D, Predicted: D, Probability: 0.9438255936098457
Sequence578.csv_1: True Class: C, Predicted: C, Probability: 0.9999999986533992
Sequence579.csv_1: True Class: C, Predicted: C, Probability: 0.9992099912316585
Sequence58.csv_1: True Class: C, Predicted: C, Probability: 0.9999999995733718
Sequence580.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999999813767873
Sequence582.csv_1: True Class: C, Predicted: B, Probability: 0.9056630613661129
Sequence583.csv_1: True Class: C, Predicted: B, Probability: 0.9826477124774105
Sequence584.csv_1: True Class: B, Predicted: C, Probability: 0.9123342132000004
Sequence585.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence586.csv_1: True Class: A, Predicted: D, Probability: 0.9988399644083386
Sequence587.csv_1: True Class: C, Predicted: A, Probability: 0.9988603392794919
Sequence588.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9999999787684448
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999948
Sequence590.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999972112
Sequence591.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence592.csv_1: True Class: B, Predicted: A, Probability: 0.9999099750852878
Sequence593.csv_1: True Class: A, Predicted: D, Probability: 0.8736393306742957
Sequence594.csv_1: True Class: D, Predicted: D, Probability: 0.9980504228219089
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999996
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.998578739624068
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9999409421089445
Sequence598.csv_1: True Class: A, Predicted: C, Probability: 0.992175221253023
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9990455833965017
Sequence6.csv_1: True Class: D, Predicted: D, Probability: 0.9993412903088339
Sequence60.csv_1: True Class: C, Predicted: C, Probability: 0.9965210393266347
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.998820913540054
Sequence601.csv_1: True Class: D, Predicted: D, Probability: 0.9969276759841039
Sequence602.csv_1: True Class: B, Predicted: D, Probability: 0.9886705222180365
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9999998818292123
Sequence604.csv_1: True Class: A, Predicted: B, Probability: 0.915212370148564
Sequence605.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999999999
Sequence606.csv_1: True Class: B, Predicted: D, Probability: 0.9945271250192538
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9999999658236897
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996578977
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.9999992107231601
Sequence61.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence610.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999999962
Sequence611.csv_1: True Class: C, Predicted: A, Probability: 0.9621786561924848
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.9999999928193999
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999936
Sequence614.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995628498
Sequence615.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.9999999925920429
Sequence617.csv_1: True Class: A, Predicted: B, Probability: 0.9784414401140541
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999999
Sequence619.csv_1: True Class: B, Predicted: B, Probability: 0.9876553303795601
Sequence62.csv_1: True Class: D, Predicted: D, Probability: 0.9991757974141681
Sequence620.csv_1: True Class: C, Predicted: C, Probability: 0.979000062572993
Sequence621.csv_1: True Class: D, Predicted: D, Probability: 0.6278466371185448
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.999999999998268
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.9919421004793916
Sequence624.csv_1: True Class: D, Predicted: D, Probability: 0.9884802820629324
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 0.9999999350673291
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997288
Sequence627.csv_1: True Class: D, Predicted: B, Probability: 0.9714125508823643
Sequence628.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999999957
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence63.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence630.csv_1: True Class: A, Predicted: C, Probability: 0.8587718757440045
Sequence631.csv_1: True Class: C, Predicted: D, Probability: 0.9450649354455383
Sequence632.csv_1: True Class: A, Predicted: B, Probability: 0.9558114826305517
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999994248
Sequence634.csv_1: True Class: A, Predicted: D, Probability: 0.9989477081318732
Sequence635.csv_1: True Class: C, Predicted: A, Probability: 0.9999843440641396
Sequence636.csv_1: True Class: C, Predicted: B, Probability: 0.9958043239145948
Sequence637.csv_1: True Class: A, Predicted: D, Probability: 0.9942059936074212
Sequence638.csv_1: True Class: A, Predicted: D, Probability: 0.8078268162027248
Sequence639.csv_1: True Class: B, Predicted: B, Probability: 0.8335549082866343
Sequence64.csv_1: True Class: C, Predicted: D, Probability: 0.998931762688492
Sequence640.csv_1: True Class: C, Predicted: A, Probability: 0.9997191065725772
Sequence641.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence642.csv_1: True Class: A, Predicted: A, Probability: 0.9991058298303047
Sequence643.csv_1: True Class: A, Predicted: A, Probability: 0.9999998193003626
Sequence644.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999995135
Sequence645.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999953794
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 0.999999995076849
Sequence647.csv_1: True Class: D, Predicted: B, Probability: 0.9832265159410057
Sequence648.csv_1: True Class: B, Predicted: B, Probability: 0.9994597129806586
Sequence649.csv_1: True Class: C, Predicted: C, Probability: 0.9999974448599144
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 0.999082291926488
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998952355
Sequence652.csv_1: True Class: C, Predicted: A, Probability: 0.9999994248927225
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.9999999896262706
Sequence654.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999999997
Sequence655.csv_1: True Class: C, Predicted: C, Probability: 0.8978436734375302
Sequence656.csv_1: True Class: B, Predicted: D, Probability: 0.9943038698848133
Sequence657.csv_1: True Class: B, Predicted: B, Probability: 0.7353286736469385
Sequence658.csv_1: True Class: A, Predicted: D, Probability: 0.7268439315674575
Sequence659.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence660.csv_1: True Class: A, Predicted: D, Probability: 0.537731525424959
Sequence661.csv_1: True Class: B, Predicted: B, Probability: 0.9735977645194518
Sequence662.csv_1: True Class: A, Predicted: B, Probability: 0.7573445629525325
Sequence663.csv_1: True Class: B, Predicted: B, Probability: 0.9999969497379047
Sequence664.csv_1: True Class: D, Predicted: D, Probability: 0.9946284768847135
Sequence665.csv_1: True Class: C, Predicted: B, Probability: 0.9663981700174095
Sequence666.csv_1: True Class: A, Predicted: A, Probability: 0.9998903625233221
Sequence667.csv_1: True Class: A, Predicted: A, Probability: 0.9999999922804004
Sequence668.csv_1: True Class: A, Predicted: A, Probability: 0.9999999488050049
Sequence669.csv_1: True Class: A, Predicted: D, Probability: 0.9989548618351337
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence671.csv_1: True Class: A, Predicted: D, Probability: 0.8999441908542708
Sequence672.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999627
Sequence673.csv_1: True Class: A, Predicted: A, Probability: 0.999987192523692
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.9999807532984119
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence676.csv_1: True Class: B, Predicted: B, Probability: 0.9999524200799192
Sequence677.csv_1: True Class: A, Predicted: A, Probability: 0.9999999879331941
Sequence678.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999889594
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 0.9999999065520317
Sequence68.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence680.csv_1: True Class: D, Predicted: D, Probability: 0.9994973895095711
Sequence681.csv_1: True Class: D, Predicted: B, Probability: 0.6650643134039379
Sequence682.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999999986
Sequence683.csv_1: True Class: A, Predicted: B, Probability: 0.9731687187470575
Sequence684.csv_1: True Class: A, Predicted: D, Probability: 0.7057777485270635
Sequence685.csv_1: True Class: C, Predicted: C, Probability: 0.9997393117384061
Sequence686.csv_1: True Class: D, Predicted: D, Probability: 0.9988103547041204
Sequence687.csv_1: True Class: C, Predicted: C, Probability: 0.9996569015073267
Sequence688.csv_1: True Class: C, Predicted: C, Probability: 0.9999492797163202
Sequence689.csv_1: True Class: C, Predicted: D, Probability: 0.9998843073127852
Sequence69.csv_1: True Class: C, Predicted: A, Probability: 0.9967938493393211
Sequence690.csv_1: True Class: A, Predicted: D, Probability: 0.5852231727941724
Sequence691.csv_1: True Class: A, Predicted: D, Probability: 0.8246910086006314
Sequence692.csv_1: True Class: A, Predicted: A, Probability: 0.9999997418761792
Sequence693.csv_1: True Class: C, Predicted: C, Probability: 0.9995130252670531
Sequence694.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999999992
Sequence695.csv_1: True Class: A, Predicted: A, Probability: 0.9998304480330428
Sequence696.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998732
Sequence697.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999959
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 0.9999602648205285
Sequence699.csv_1: True Class: D, Predicted: A, Probability: 0.9998371316396298
Sequence7.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence700.csv_1: True Class: A, Predicted: A, Probability: 0.8144159452971188
Sequence701.csv_1: True Class: D, Predicted: A, Probability: 0.9910653107989188
Sequence702.csv_1: True Class: A, Predicted: D, Probability: 0.8029840183655265
Sequence703.csv_1: True Class: A, Predicted: A, Probability: 0.9999999740791343
Sequence704.csv_1: True Class: A, Predicted: A, Probability: 0.9999848585746732
Sequence705.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999142075
Sequence706.csv_1: True Class: D, Predicted: D, Probability: 0.9996766061839192
Sequence707.csv_1: True Class: C, Predicted: C, Probability: 0.9999999996920493
Sequence708.csv_1: True Class: A, Predicted: A, Probability: 0.9999991598680213
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999913
Sequence71.csv_1: True Class: A, Predicted: A, Probability: 0.9999998859612781
Sequence710.csv_1: True Class: A, Predicted: A, Probability: 0.9999998275527816
Sequence711.csv_1: True Class: D, Predicted: B, Probability: 0.7786569388004155
Sequence712.csv_1: True Class: C, Predicted: C, Probability: 0.9999999831124807
Sequence713.csv_1: True Class: C, Predicted: A, Probability: 0.9337952861048796
