Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.998108010785862
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.6194605968359176
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.9999998623510682
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.999999996176717
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9999999958134823
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.9999995647803196
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.96358004549645
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.6675150659624933
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9993001474436282
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.7798464891392116
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.9999656164355719
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.6614805474731369
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9988209541375201
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999896117426889
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.9355187566423905
Sequence563.csv_1: True Class: A, Predicted: B, Probability: 0.9871615698362544
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.6446181821380345
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9999991251192911
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.5546308200832624
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.999818767969437
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9974236719199763
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 0.9454631942986662
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999847923480535
Sequence570.csv_1: True Class: A, Predicted: B, Probability: 0.6300595960566399
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9999564925885082
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.9756492569681354
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.7053047606979055
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999475003193874
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.8616262227798128
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9157924205250466
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9999998529367625
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999990263
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.9830156799605565
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9956882644134055
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.9937056731294249
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9999986762211834
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.9999934603524242
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999804166
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.9880875204762276
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9333324081150416
Sequence586.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999164426
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9997361202729634
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9999999210531837
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999396001803609
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.9999323158309669
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.7912979286108741
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.9703153338491726
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.99999660984097
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.9999168637176917
Sequence594.csv_1: True Class: B, Predicted: B, Probability: 0.9999997869830543
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9985692452734282
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9999818595740392
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.9997892547439503
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998079512
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.9999908226058837
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.9411746640038718
Sequence600.csv_1: True Class: B, Predicted: A, Probability: 0.9998578600441039
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.9998124794383844
Sequence602.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999668682
Sequence603.csv_1: True Class: A, Predicted: B, Probability: 0.9999567387879847
Sequence604.csv_1: True Class: A, Predicted: B, Probability: 0.9828211897520877
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9999999196404172
Sequence606.csv_1: True Class: B, Predicted: A, Probability: 0.9989777814542393
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9980687922489656
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.7782390669314305
Sequence609.csv_1: True Class: A, Predicted: B, Probability: 0.82150924389414
Sequence61.csv_1: True Class: B, Predicted: A, Probability: 0.99958646386909
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.9986230793281496
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9882337786880108
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.980226887568682
Sequence613.csv_1: True Class: B, Predicted: B, Probability: 0.9992200908454801
Sequence614.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999899783
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 0.930362687098551
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 0.9900706743890472
Sequence617.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999999
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.999997863308346
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 0.9342564766809552
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 0.9999710644905477
Sequence620.csv_1: True Class: B, Predicted: A, Probability: 0.9999510336292772
Sequence621.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998855
Sequence622.csv_1: True Class: A, Predicted: B, Probability: 0.6842853161067368
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 0.999959231790241
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.9999977713109389
Sequence625.csv_1: True Class: B, Predicted: B, Probability: 0.99999715135206
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.9999867300691376
Sequence627.csv_1: True Class: B, Predicted: B, Probability: 0.9993029399247072
Sequence628.csv_1: True Class: B, Predicted: A, Probability: 0.9999997731350656
Sequence629.csv_1: True Class: B, Predicted: B, Probability: 0.9830771167216158
Sequence63.csv_1: True Class: B, Predicted: B, Probability: 0.9962011598153152
Sequence630.csv_1: True Class: B, Predicted: B, Probability: 0.9999978874665387
Sequence631.csv_1: True Class: B, Predicted: B, Probability: 0.862011933228801
Sequence632.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999875
Sequence633.csv_1: True Class: B, Predicted: B, Probability: 0.6814180667969307
Sequence634.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998351471
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 0.999809103118693
Sequence636.csv_1: True Class: A, Predicted: A, Probability: 0.9567467107968797
Sequence637.csv_1: True Class: B, Predicted: B, Probability: 0.9999999677765513
Sequence638.csv_1: True Class: B, Predicted: A, Probability: 0.9999999886171443
Sequence639.csv_1: True Class: B, Predicted: A, Probability: 0.932471623670985
Sequence64.csv_1: True Class: A, Predicted: B, Probability: 0.9999999283246699
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.9806281150780799
Sequence641.csv_1: True Class: B, Predicted: B, Probability: 0.9997490211451845
Sequence642.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998251
Sequence643.csv_1: True Class: B, Predicted: A, Probability: 0.9999999906779534
Sequence644.csv_1: True Class: B, Predicted: B, Probability: 0.999999954816042
Sequence645.csv_1: True Class: B, Predicted: B, Probability: 0.9999987043676408
Sequence646.csv_1: True Class: B, Predicted: A, Probability: 0.9993957599068803
Sequence647.csv_1: True Class: B, Predicted: B, Probability: 0.9441928197448081
Sequence648.csv_1: True Class: B, Predicted: B, Probability: 0.9999999962721057
Sequence649.csv_1: True Class: B, Predicted: B, Probability: 0.9723861568274483
Sequence65.csv_1: True Class: B, Predicted: A, Probability: 0.9951492509105399
Sequence650.csv_1: True Class: B, Predicted: A, Probability: 0.9997261697176031
