Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999700984
Sequence55.csv_1: True Class: B, Predicted: A, Probability: 0.9986798471721405
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.9999584618745486
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9994870515465633
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9007570540206015
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.9684683518203949
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9997490976373152
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999999984480322
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9999999964387605
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.7188888920281487
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999988542
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999794437894339
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999999548055173
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.8445252485162174
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999993536818884
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.99955494574908
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.8623480881410365
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9995678746753502
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9998816173064824
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.8085786216838797
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9705203628776389
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9999785865497266
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9898881453050857
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9436536003156859
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9998243589864276
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9999929907447394
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9949870871100149
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999904157884891
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999960324
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.995533793785481
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9999457034187399
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.9999999148329811
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9999923134339538
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9977919066296292
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9822924980409095
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9995842714351084
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999980836
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9997930485724734
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.9999884139980345
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.9999914934809468
Sequence586.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999613707
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999887
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.9999114719183575
Sequence589.csv_1: True Class: B, Predicted: A, Probability: 0.7160029778314599
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9999999672346876
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.9960682652370122
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.8426097089768333
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999999974421375
Sequence593.csv_1: True Class: A, Predicted: B, Probability: 0.9999111616105445
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.999999658543327
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9999997905508488
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9999969176078335
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.8973460125153586
Sequence598.csv_1: True Class: B, Predicted: A, Probability: 0.9759609948749741
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9999998062868984
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9984898264118635
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.99999999996205
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.6153446148105132
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.6614765020871323
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9999999711716328
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9964353265184744
Sequence604.csv_1: True Class: A, Predicted: B, Probability: 0.9965188828458381
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.918081438766045
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.9999990655016209
Sequence607.csv_1: True Class: A, Predicted: B, Probability: 0.999999890655263
Sequence608.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999979
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9999982036597075
Sequence61.csv_1: True Class: B, Predicted: B, Probability: 0.996303110289212
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 0.9999998802555037
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996740719
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence613.csv_1: True Class: B, Predicted: A, Probability: 0.7647162518211726
Sequence614.csv_1: True Class: B, Predicted: A, Probability: 0.9454910935845522
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.9999999907695152
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.8148908615746929
Sequence617.csv_1: True Class: B, Predicted: A, Probability: 0.9999999981247788
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.9999999887361363
Sequence619.csv_1: True Class: A, Predicted: B, Probability: 0.9999943078058408
Sequence62.csv_1: True Class: B, Predicted: B, Probability: 0.9999804743823382
Sequence620.csv_1: True Class: B, Predicted: A, Probability: 0.9392791575175664
Sequence621.csv_1: True Class: B, Predicted: A, Probability: 0.9905871425119058
Sequence622.csv_1: True Class: B, Predicted: B, Probability: 0.5929769524249243
Sequence623.csv_1: True Class: B, Predicted: A, Probability: 0.9662873167761162
Sequence624.csv_1: True Class: B, Predicted: A, Probability: 0.9999817674491183
Sequence625.csv_1: True Class: B, Predicted: B, Probability: 0.9721951081890762
Sequence626.csv_1: True Class: B, Predicted: B, Probability: 0.9999999485324172
Sequence627.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999972496
Sequence628.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999986702
Sequence629.csv_1: True Class: B, Predicted: B, Probability: 0.9999875729651261
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.9999977643201008
Sequence630.csv_1: True Class: B, Predicted: B, Probability: 0.9989488502896358
Sequence631.csv_1: True Class: B, Predicted: A, Probability: 0.9973909889329405
Sequence632.csv_1: True Class: B, Predicted: B, Probability: 0.7604754273202605
Sequence633.csv_1: True Class: B, Predicted: A, Probability: 0.9999976801606549
Sequence634.csv_1: True Class: A, Predicted: B, Probability: 0.9999972409646665
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.999999999358161
Sequence636.csv_1: True Class: A, Predicted: B, Probability: 0.9999999427634858
Sequence637.csv_1: True Class: B, Predicted: B, Probability: 0.9999974002548598
Sequence638.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999757
Sequence639.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.999981532182325
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.9999998777645692
Sequence641.csv_1: True Class: B, Predicted: A, Probability: 0.9743308288250341
Sequence642.csv_1: True Class: A, Predicted: A, Probability: 0.999999999897666
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 0.9994514714038598
Sequence644.csv_1: True Class: B, Predicted: B, Probability: 0.9999776289475991
Sequence645.csv_1: True Class: B, Predicted: A, Probability: 0.9995382162451755
Sequence646.csv_1: True Class: B, Predicted: A, Probability: 0.999994464924466
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 0.9893277999800874
Sequence648.csv_1: True Class: B, Predicted: A, Probability: 0.9991475084919047
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 0.9999999993214664
Sequence65.csv_1: True Class: B, Predicted: A, Probability: 0.9999569449019556
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999803185
Sequence651.csv_1: True Class: A, Predicted: B, Probability: 0.8249206494189455
Sequence652.csv_1: True Class: B, Predicted: B, Probability: 0.9999969084485273
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.9999962947842517
Sequence654.csv_1: True Class: B, Predicted: A, Probability: 0.9999928569756152
Sequence655.csv_1: True Class: B, Predicted: A, Probability: 0.9999724171114703
Sequence656.csv_1: True Class: B, Predicted: B, Probability: 0.9999998649418548
Sequence657.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999897
Sequence658.csv_1: True Class: B, Predicted: B, Probability: 0.9999977642332526
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999202074
Sequence66.csv_1: True Class: B, Predicted: B, Probability: 0.9848554866068063
Sequence660.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999061
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.9999877100038106
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 0.9964579248988761
Sequence663.csv_1: True Class: B, Predicted: B, Probability: 0.999436489292152
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.9987694692809006
Sequence665.csv_1: True Class: A, Predicted: B, Probability: 0.9999999788369709
Sequence666.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999930924
Sequence667.csv_1: True Class: B, Predicted: A, Probability: 0.9480935682091712
Sequence668.csv_1: True Class: B, Predicted: A, Probability: 0.7399041300105113
Sequence669.csv_1: True Class: B, Predicted: B, Probability: 0.9994670776712903
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999961
Sequence670.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996820037
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 0.976357891126854
Sequence673.csv_1: True Class: A, Predicted: B, Probability: 0.7887377346773959
Sequence674.csv_1: True Class: B, Predicted: B, Probability: 0.9795739648294206
Sequence675.csv_1: True Class: B, Predicted: B, Probability: 0.9999817035236018
Sequence676.csv_1: True Class: B, Predicted: A, Probability: 0.9999998960296225
Sequence677.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999752
Sequence678.csv_1: True Class: B, Predicted: A, Probability: 0.9999999994852002
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 0.6567785424721801
Sequence68.csv_1: True Class: B, Predicted: B, Probability: 0.7508344481285388
Sequence680.csv_1: True Class: B, Predicted: A, Probability: 0.9982211171657189
Sequence681.csv_1: True Class: B, Predicted: A, Probability: 0.9997203551092322
Sequence682.csv_1: True Class: B, Predicted: A, Probability: 0.7829873511191076
Sequence683.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999995989
Sequence684.csv_1: True Class: A, Predicted: B, Probability: 0.9994782409975616
Sequence685.csv_1: True Class: A, Predicted: A, Probability: 0.9995887625522171
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 0.970278094385277
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 0.9997407708784795
Sequence688.csv_1: True Class: A, Predicted: A, Probability: 0.9999987101915082
Sequence689.csv_1: True Class: B, Predicted: B, Probability: 0.9919921753291522
Sequence69.csv_1: True Class: B, Predicted: B, Probability: 0.9999999843708128
Sequence690.csv_1: True Class: B, Predicted: B, Probability: 0.9999999987794026
Sequence691.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence692.csv_1: True Class: A, Predicted: A, Probability: 0.9992844418326624
Sequence693.csv_1: True Class: B, Predicted: B, Probability: 0.9000911554144747
Sequence694.csv_1: True Class: B, Predicted: B, Probability: 0.9999955914097796
Sequence695.csv_1: True Class: B, Predicted: A, Probability: 0.9999956819418747
Sequence696.csv_1: True Class: A, Predicted: A, Probability: 0.684794358925658
Sequence697.csv_1: True Class: B, Predicted: B, Probability: 0.81679152131509
Sequence698.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence699.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999674973
Sequence7.csv_1: True Class: B, Predicted: A, Probability: 0.9999095428932023
Sequence70.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence700.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999996809
Sequence701.csv_1: True Class: A, Predicted: A, Probability: 0.9999919682942128
Sequence702.csv_1: True Class: B, Predicted: B, Probability: 0.9999419902070406
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 0.9996126726250205
Sequence704.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999973339
Sequence705.csv_1: True Class: A, Predicted: A, Probability: 0.9999997993957349
Sequence706.csv_1: True Class: A, Predicted: B, Probability: 0.9996923070306286
Sequence707.csv_1: True Class: A, Predicted: A, Probability: 0.9185888717226359
Sequence708.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999782
Sequence709.csv_1: True Class: A, Predicted: B, Probability: 0.9999553102124495
Sequence71.csv_1: True Class: A, Predicted: B, Probability: 0.9999675544188816
Sequence710.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999664
Sequence711.csv_1: True Class: B, Predicted: A, Probability: 0.9999490441850699
Sequence712.csv_1: True Class: A, Predicted: A, Probability: 0.9987306149201842
Sequence713.csv_1: True Class: B, Predicted: A, Probability: 0.9894751422497576
Sequence714.csv_1: True Class: A, Predicted: B, Probability: 0.9999640373771447
Sequence715.csv_1: True Class: B, Predicted: B, Probability: 0.9210343449837801
Sequence716.csv_1: True Class: B, Predicted: A, Probability: 0.9995651815326969
Sequence717.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence718.csv_1: True Class: B, Predicted: B, Probability: 0.999472167852779
Sequence719.csv_1: True Class: A, Predicted: A, Probability: 0.5781838389646416
Sequence72.csv_1: True Class: A, Predicted: A, Probability: 0.9051168674657651
Sequence720.csv_1: True Class: B, Predicted: A, Probability: 0.7933098275943228
Sequence721.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999877881
Sequence722.csv_1: True Class: A, Predicted: A, Probability: 0.9987134572927657
Sequence723.csv_1: True Class: A, Predicted: A, Probability: 0.5374530984740646
Sequence724.csv_1: True Class: B, Predicted: B, Probability: 0.9999999953571322
Sequence725.csv_1: True Class: A, Predicted: A, Probability: 0.9999912332193882
Sequence726.csv_1: True Class: B, Predicted: A, Probability: 0.9224063796171169
Sequence727.csv_1: True Class: B, Predicted: A, Probability: 0.9971599687974586
Sequence728.csv_1: True Class: B, Predicted: B, Probability: 0.9148138767706068
Sequence729.csv_1: True Class: B, Predicted: B, Probability: 0.8142988641922035
Sequence73.csv_1: True Class: B, Predicted: B, Probability: 0.9803461868948773
