Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9980955294213237
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.6181727761334062
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.9999998626135266
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9999999961619025
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9999999958051875
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.9999995615390127
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9628700183358523
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.669268154365854
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9992793202644475
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.781394647057934
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.9999659611488086
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.6571045420010735
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9988346595430433
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999895165828129
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.9361488969092482
Sequence563.csv_1: True Class: A, Predicted: B, Probability: 0.987071000063622
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.6428151053460769
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9999991159950006
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.5614563989499453
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9998183623790254
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9974884842676689
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 0.9453999902993213
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.999984958668575
Sequence570.csv_1: True Class: A, Predicted: B, Probability: 0.6283225472168037
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9999565173443815
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.9753948726899712
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.7033008054498681
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.999948690797795
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.8614787843308285
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9148116958260737
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9999998523799876
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999990274
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.9831995020600554
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.995568516610495
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.9937729662787591
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9999986710899925
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.9999934570528551
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999805698
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.9879660382633159
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9326799626544706
