Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999459704054673
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999911856924765
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.9555592944732352
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9736998534212082
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9826325995575668
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.999999999975296
Sequence554.csv_1: True Class: A, Predicted: B, Probability: 0.9999982888069716
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999937912
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9998619605553394
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9634287521474144
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999989064
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9986976481198112
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.6081829349596614
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.5727369370874493
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9994309213902649
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9940569189674158
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999978557
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9999683718546815
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9651555115555193
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999999862186685
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9999999987406201
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.9254120423906821
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.999994683595935
Sequence57.csv_1: True Class: B, Predicted: A, Probability: 0.9999999987748919
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9997210070559014
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999993176084081
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999996941817554
Sequence574.csv_1: True Class: B, Predicted: A, Probability: 0.9995417120809318
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9972784061385295
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9995955277834163
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.7972116372904087
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9029581889001731
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.9995954206419513
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9469501234901087
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9990266510726247
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.9854633017054095
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.999998750679429
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999694191851687
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9998310999508795
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.992405654561302
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.9999072683263293
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9796598379525774
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9737013101406522
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9999999323580541
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.99842859556439
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.9996781580058522
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.999999725514992
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.999999984827958
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9999989413343431
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.8610769603099538
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.9999988861651572
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.9999968901088317
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9999995353440418
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9999999663550571
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9999873550633017
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997947281
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9998638501121606
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.9999996018553503
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9999999665651946
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999983206
Sequence604.csv_1: True Class: A, Predicted: B, Probability: 0.6575597139587107
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9999997249719561
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.9671835260523742
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9686953494192576
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.9999999994781587
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999649477
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999655649
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999957196
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.999998596506994
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.6032668764882787
Sequence614.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 0.9999999917305887
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999993
Sequence617.csv_1: True Class: B, Predicted: A, Probability: 0.9917060048774092
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.9998373799665783
Sequence619.csv_1: True Class: A, Predicted: B, Probability: 0.8069460137419155
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.9510317412562027
Sequence620.csv_1: True Class: A, Predicted: B, Probability: 0.8229068121227592
Sequence621.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.9999998188019562
Sequence623.csv_1: True Class: A, Predicted: B, Probability: 0.9976592322472152
Sequence624.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999937342
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 0.9355827033499416
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.9999985816781466
Sequence627.csv_1: True Class: A, Predicted: A, Probability: 0.9991483155608534
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.9999019234514458
Sequence629.csv_1: True Class: A, Predicted: B, Probability: 0.9999999981477892
Sequence63.csv_1: True Class: A, Predicted: B, Probability: 0.9769824056940333
Sequence630.csv_1: True Class: A, Predicted: A, Probability: 0.9999282320023573
Sequence631.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999878528
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998133
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.6714486288226647
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.9999999993860303
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.9998737847719247
Sequence636.csv_1: True Class: A, Predicted: B, Probability: 0.9999393422624362
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999985356
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999946
Sequence639.csv_1: True Class: A, Predicted: B, Probability: 0.9999835979771207
Sequence64.csv_1: True Class: A, Predicted: B, Probability: 0.9823348720219424
Sequence640.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999987
Sequence641.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999996876
Sequence642.csv_1: True Class: A, Predicted: B, Probability: 0.996994893197497
Sequence643.csv_1: True Class: A, Predicted: B, Probability: 0.7385940010115871
Sequence644.csv_1: True Class: A, Predicted: A, Probability: 0.9999996172713776
Sequence645.csv_1: True Class: A, Predicted: A, Probability: 0.9999999941197385
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 0.9997566177011346
Sequence647.csv_1: True Class: A, Predicted: B, Probability: 0.9999646451715057
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.9999978468273308
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999745355
Sequence65.csv_1: True Class: A, Predicted: A, Probability: 0.9990470902338643
Sequence650.csv_1: True Class: A, Predicted: B, Probability: 0.9803624940682607
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.9999943025135275
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.9999995443349827
Sequence653.csv_1: True Class: A, Predicted: B, Probability: 0.9956374052024689
Sequence654.csv_1: True Class: A, Predicted: B, Probability: 0.9999698700926459
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999998
Sequence656.csv_1: True Class: A, Predicted: A, Probability: 0.9900914605398518
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 0.9986543231630336
Sequence658.csv_1: True Class: A, Predicted: A, Probability: 0.9999998041909104
Sequence659.csv_1: True Class: A, Predicted: A, Probability: 0.9999999771716607
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.9999695462439446
Sequence660.csv_1: True Class: B, Predicted: A, Probability: 0.999979089821018
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.999977878413166
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999995257
Sequence663.csv_1: True Class: A, Predicted: B, Probability: 0.6441219194239951
Sequence664.csv_1: True Class: A, Predicted: B, Probability: 0.9801708517757389
Sequence665.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999989209
Sequence666.csv_1: True Class: A, Predicted: A, Probability: 0.8334263601600607
Sequence667.csv_1: True Class: A, Predicted: A, Probability: 0.9999894791282051
Sequence668.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997529
Sequence669.csv_1: True Class: B, Predicted: A, Probability: 0.9778276341286884
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.8646631349572008
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.9801121016889195
Sequence671.csv_1: True Class: A, Predicted: A, Probability: 0.9048930768958005
Sequence672.csv_1: True Class: A, Predicted: A, Probability: 0.7413927378681218
Sequence673.csv_1: True Class: A, Predicted: A, Probability: 0.8295449273554889
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.9905807412800699
Sequence675.csv_1: True Class: A, Predicted: B, Probability: 0.9779796634481206
Sequence676.csv_1: True Class: A, Predicted: A, Probability: 0.9999984642435422
Sequence677.csv_1: True Class: A, Predicted: A, Probability: 0.9999976886394557
Sequence678.csv_1: True Class: A, Predicted: A, Probability: 0.941235932176264
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 0.9973545690364526
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9999709590508268
Sequence681.csv_1: True Class: A, Predicted: B, Probability: 0.5859955653497297
Sequence682.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999990786
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence684.csv_1: True Class: A, Predicted: B, Probability: 0.9747046718485455
Sequence685.csv_1: True Class: A, Predicted: A, Probability: 0.9915225956037684
Sequence686.csv_1: True Class: A, Predicted: B, Probability: 0.9981411738464993
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 0.9999998592244999
Sequence688.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999991878
Sequence689.csv_1: True Class: A, Predicted: A, Probability: 0.9999999984144137
Sequence69.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence690.csv_1: True Class: A, Predicted: B, Probability: 0.9948936062173482
Sequence691.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999989662
Sequence692.csv_1: True Class: A, Predicted: A, Probability: 0.7450575419473391
Sequence693.csv_1: True Class: A, Predicted: B, Probability: 0.9999969919149325
Sequence694.csv_1: True Class: A, Predicted: A, Probability: 0.9995485666304184
Sequence695.csv_1: True Class: A, Predicted: A, Probability: 0.9999998915100603
Sequence696.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999796
Sequence697.csv_1: True Class: A, Predicted: A, Probability: 0.9195125367200933
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 0.999999999972922
Sequence699.csv_1: True Class: A, Predicted: A, Probability: 0.9999968497728722
Sequence7.csv_1: True Class: A, Predicted: B, Probability: 0.9965853897600856
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.9999919642611916
Sequence700.csv_1: True Class: A, Predicted: A, Probability: 0.999985617992639
Sequence701.csv_1: True Class: A, Predicted: A, Probability: 0.9999993081773975
Sequence702.csv_1: True Class: A, Predicted: A, Probability: 0.9999992820208432
Sequence703.csv_1: True Class: A, Predicted: A, Probability: 0.9919685400682391
Sequence704.csv_1: True Class: A, Predicted: A, Probability: 0.999999998977557
Sequence705.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999834219
Sequence706.csv_1: True Class: A, Predicted: B, Probability: 0.999520125944757
