Sequence549.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9859491035542568
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999806
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9999978040803263
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.9683440386531601
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999928
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9692710093207834
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9992863639060042
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.999997789284255
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.999999999887417
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.7240391100775566
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9554882671116596
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9815748465945189
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996575574
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.5121942359418951
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9982190670384469
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9999788211625512
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9999999953301484
Sequence566.csv_1: True Class: B, Predicted: A, Probability: 0.8551079678128565
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999979
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.7515677562802935
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999668766655235
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9996091189254889
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.999999999282746
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9862725008095107
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.5886598874613704
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999938395
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9046765812688707
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9997486946090719
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.9978675365798942
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9999994261716767
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9869604841009693
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.999999999999699
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9999999986868261
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.9910476667987358
Sequence581.csv_1: True Class: B, Predicted: A, Probability: 0.9924434334092727
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9843885386304279
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.9998959851467007
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9999999661579285
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996300462
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999999990410392
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.9476731296345727
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.9852060475288992
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.9999999521994873
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999998167777387
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997840149
Sequence594.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.999999999794023
Sequence596.csv_1: True Class: B, Predicted: A, Probability: 0.9626031239502488
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.999851862258298
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9998886070460764
Sequence599.csv_1: True Class: B, Predicted: A, Probability: 0.9998290518652428
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.9999080792169807
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.9999637617172699
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.9486531704540001
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9997818263467558
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.9990798334692164
Sequence604.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996145643
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.999999237804108
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9825971661283905
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999997682
Sequence608.csv_1: True Class: B, Predicted: B, Probability: 0.9996443817264333
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997692983
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9999764686497126
Sequence610.csv_1: True Class: B, Predicted: A, Probability: 0.9999995335827363
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999975494
Sequence612.csv_1: True Class: B, Predicted: A, Probability: 0.9997365585562362
