Sequence549.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9308099840889706
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998267
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.931320143168597
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9997148499207642
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9999999991104958
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.7285919482126327
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999999994863836
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.9991916015702357
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.7071077151730969
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9999999699087457
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9999999250368337
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9989950817772855
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999792
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9989698665620664
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999938068
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9999964843186708
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999906
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999462200003
Sequence57.csv_1: True Class: B, Predicted: A, Probability: 0.9999981189730196
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999999951193445
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9440084952763685
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.9942651390461719
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9997446343802894
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999995918
Sequence576.csv_1: True Class: B, Predicted: A, Probability: 0.9676344597019556
