Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.6047608545203552
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.999999981955851
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.7608109951635488
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9999999901474185
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9999999985785015
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9999721256138268
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9429296967140657
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9998875844399483
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.999999999968061
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999994
Sequence558.csv_1: True Class: A, Predicted: B, Probability: 0.9998895011254237
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999996236563498
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9285697223144415
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.9999999996334422
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9999932533471214
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999999947665648
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9999995297400778
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999834324
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9999914724615385
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.999988380011204
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9999995579499341
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.660468708231052
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999941398
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999959
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999999988460581
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence577.csv_1: True Class: A, Predicted: B, Probability: 0.999985399278482
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9999999929835401
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999982632
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999428
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.8969062174013211
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence582.csv_1: True Class: A, Predicted: B, Probability: 0.9996764233152167
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9999999564195827
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999996164
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9188657300525691
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999888
Sequence592.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999916
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.9999943482913571
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9999788584226685
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.933606246458681
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence598.csv_1: True Class: A, Predicted: B, Probability: 0.9980346686714753
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 0.9999999994269622
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9999999984281209
Sequence60.csv_1: True Class: A, Predicted: B, Probability: 0.9999660664868669
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.8489831337037593
Sequence601.csv_1: True Class: A, Predicted: B, Probability: 0.5154071992789946
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9999998977957874
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9990075698957098
Sequence604.csv_1: True Class: B, Predicted: B, Probability: 0.9999999843201736
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.9999999581863492
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.998039487947241
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.9999922379308822
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.999258823201345
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9999288085379524
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.9990856670352984
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.9503147294014977
Sequence614.csv_1: True Class: A, Predicted: B, Probability: 0.9999999844554585
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.999999999446136
Sequence617.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence618.csv_1: True Class: A, Predicted: B, Probability: 0.9999999829840381
Sequence619.csv_1: True Class: B, Predicted: B, Probability: 0.9444782388686
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.8972988687136828
Sequence620.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999999
Sequence621.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.9999041250847588
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence625.csv_1: True Class: B, Predicted: B, Probability: 0.9995977151369246
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence627.csv_1: True Class: B, Predicted: B, Probability: 0.9998355798138152
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999754318
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.9999999805920308
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence630.csv_1: True Class: A, Predicted: A, Probability: 0.9999999969148553
Sequence631.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999819
Sequence632.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999996481
Sequence633.csv_1: True Class: B, Predicted: A, Probability: 0.9999999998773308
Sequence634.csv_1: True Class: A, Predicted: B, Probability: 0.9999552476332635
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999651
Sequence636.csv_1: True Class: B, Predicted: A, Probability: 0.9999999614540237
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999934478
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999009301
Sequence639.csv_1: True Class: A, Predicted: B, Probability: 0.9999999998117146
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.9999999986343149
Sequence640.csv_1: True Class: B, Predicted: A, Probability: 0.9999999936654695
Sequence641.csv_1: True Class: A, Predicted: A, Probability: 0.9999999274474061
Sequence642.csv_1: True Class: B, Predicted: B, Probability: 0.99999548939727
Sequence643.csv_1: True Class: B, Predicted: A, Probability: 0.5748326858038981
Sequence644.csv_1: True Class: A, Predicted: A, Probability: 0.9999999906138479
Sequence645.csv_1: True Class: A, Predicted: A, Probability: 0.9997335333515663
Sequence646.csv_1: True Class: A, Predicted: B, Probability: 0.6112962104507157
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 0.9999900147163809
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998298227
Sequence649.csv_1: True Class: B, Predicted: B, Probability: 0.9999999310373544
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 0.9988548795027514
Sequence650.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999803
Sequence651.csv_1: True Class: A, Predicted: B, Probability: 0.9999999421866016
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.9999999959543633
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.9999614008845435
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.9999983894370027
Sequence655.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999974006
Sequence656.csv_1: True Class: A, Predicted: B, Probability: 0.9548154881717954
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999952531
Sequence658.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997947309
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 0.7360894306768091
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.9999999956745801
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.9999999991718724
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.9999686700560432
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence663.csv_1: True Class: A, Predicted: B, Probability: 0.9999999888178464
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.9965460998700266
Sequence665.csv_1: True Class: A, Predicted: A, Probability: 0.999999996414717
Sequence666.csv_1: True Class: A, Predicted: A, Probability: 0.9999999897893871
Sequence667.csv_1: True Class: B, Predicted: A, Probability: 0.9999928927843429
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 0.9997068719486755
Sequence669.csv_1: True Class: B, Predicted: B, Probability: 0.999854155118251
Sequence67.csv_1: True Class: B, Predicted: B, Probability: 0.9905515863278798
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.9997181490189752
Sequence671.csv_1: True Class: A, Predicted: B, Probability: 0.998295103102428
Sequence672.csv_1: True Class: A, Predicted: B, Probability: 0.9994020570772919
Sequence673.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998342
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence676.csv_1: True Class: B, Predicted: B, Probability: 0.99995333099487
Sequence677.csv_1: True Class: A, Predicted: B, Probability: 0.7157990421784054
Sequence678.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 0.9999806081225319
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.9968400668712335
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9998620181724378
Sequence681.csv_1: True Class: B, Predicted: B, Probability: 0.99999999999999
Sequence682.csv_1: True Class: B, Predicted: B, Probability: 0.9999246618328944
Sequence683.csv_1: True Class: A, Predicted: B, Probability: 0.9896376524998225
Sequence684.csv_1: True Class: A, Predicted: B, Probability: 0.9998801398063082
Sequence685.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999658057
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999991
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence688.csv_1: True Class: B, Predicted: B, Probability: 0.9999487571943825
Sequence689.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence69.csv_1: True Class: A, Predicted: A, Probability: 0.9601842517836653
Sequence690.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998344499
Sequence691.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence692.csv_1: True Class: A, Predicted: A, Probability: 0.9984453955003437
Sequence693.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence694.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999999
Sequence695.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999982514
Sequence696.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999846442
Sequence697.csv_1: True Class: B, Predicted: A, Probability: 0.9204236857278132
Sequence698.csv_1: True Class: B, Predicted: B, Probability: 0.8477075022301059
Sequence699.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999991476
Sequence7.csv_1: True Class: A, Predicted: B, Probability: 0.9924497488496236
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.9999999982618489
Sequence700.csv_1: True Class: B, Predicted: B, Probability: 0.9285399418293209
Sequence701.csv_1: True Class: B, Predicted: A, Probability: 0.6458708967052347
Sequence702.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999404026
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence704.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence705.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence706.csv_1: True Class: A, Predicted: B, Probability: 0.9992779207616226
Sequence707.csv_1: True Class: B, Predicted: B, Probability: 0.9999950936051284
Sequence708.csv_1: True Class: A, Predicted: B, Probability: 0.9968614063730307
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence71.csv_1: True Class: A, Predicted: B, Probability: 0.9981150412427737
Sequence710.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence711.csv_1: True Class: B, Predicted: B, Probability: 0.99999999990546
Sequence712.csv_1: True Class: A, Predicted: A, Probability: 0.9999841024291531
Sequence713.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence714.csv_1: True Class: B, Predicted: A, Probability: 0.9999999997844714
