Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.999999855568639
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9901355567945609
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9999999577828285
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9999865835199643
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.999939754973828
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9975377519783257
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999982881
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.838561096605312
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9998581039561321
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999997882020877
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.999879712212744
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999895395700574
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9978807469701262
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.8690017350252042
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.999999814890316
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.7953582732248103
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.999984466626668
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999999987910758
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.8776537982168902
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999896023
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9997728221489065
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9934470453741655
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.999999999929317
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999999983840492
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999975462523801
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.5931579300487203
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.997707236757869
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999943315604332
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999982782621405
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.8854444574574531
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9999999762279125
