Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9990850081669277
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999999530665344
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9966614462939413
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998258275
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9999999984971821
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9999467910334092
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9840655308265717
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999593371894822
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.999612842190961
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999722
Sequence558.csv_1: True Class: A, Predicted: B, Probability: 0.9998976273715424
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999998071081692
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.997878939165489
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999982
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9999987666201049
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999999989006266
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9995175578853785
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999811
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9999821621574051
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9999697695858502
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997508875
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.999725664448729
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.9999999991357247
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999999
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999886763
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence577.csv_1: True Class: A, Predicted: B, Probability: 0.9985286333857977
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999675
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999934
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999723
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9998088714116354
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence582.csv_1: True Class: A, Predicted: B, Probability: 0.9997923139847029
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9999999975122581
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999976136
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999999788464347
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999984
Sequence592.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999856422
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.9117058440746888
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9984058537385739
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.9996832484192104
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.997838760715728
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999997473
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9999999546133286
Sequence60.csv_1: True Class: A, Predicted: B, Probability: 0.9612679934185471
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9973491974720265
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.9437509115437606
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999369
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9996658689788316
Sequence604.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.999999784961897
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9999991874310289
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.9999999971663776
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9906548042059636
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9999994308048779
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.9999527134819501
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.999973274707996
Sequence614.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999983797
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999983
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.9999525570147065
Sequence617.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence618.csv_1: True Class: A, Predicted: B, Probability: 0.9999999227005272
Sequence619.csv_1: True Class: B, Predicted: B, Probability: 0.880905790253033
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.9479453263614137
Sequence620.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999578
Sequence621.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.99882448290523
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence625.csv_1: True Class: B, Predicted: B, Probability: 0.999991703413167
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999813
Sequence627.csv_1: True Class: B, Predicted: B, Probability: 0.9542453217438898
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.9999999994558973
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.9999999991891633
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence630.csv_1: True Class: A, Predicted: A, Probability: 0.9999999697049337
Sequence631.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999997
Sequence632.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999992228
Sequence633.csv_1: True Class: B, Predicted: A, Probability: 0.9999984419664464
Sequence634.csv_1: True Class: A, Predicted: B, Probability: 0.9999999998542696
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999986239
Sequence636.csv_1: True Class: B, Predicted: A, Probability: 0.9999818509168832
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999958
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.9999999982735537
Sequence639.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999936662
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999545243
Sequence640.csv_1: True Class: B, Predicted: A, Probability: 0.9999936217383012
Sequence641.csv_1: True Class: A, Predicted: A, Probability: 0.9857796919951528
Sequence642.csv_1: True Class: B, Predicted: B, Probability: 0.9999960902544855
Sequence643.csv_1: True Class: B, Predicted: A, Probability: 0.7148889568681278
Sequence644.csv_1: True Class: A, Predicted: A, Probability: 0.999999998404366
Sequence645.csv_1: True Class: A, Predicted: A, Probability: 0.999952480926404
Sequence646.csv_1: True Class: A, Predicted: B, Probability: 0.9878907481341701
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 0.999999996971418
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.9999975892687916
Sequence649.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999933973
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 0.9906316706688637
Sequence650.csv_1: True Class: B, Predicted: B, Probability: 0.999999999816599
Sequence651.csv_1: True Class: A, Predicted: B, Probability: 0.9999999629955325
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.9999935669611816
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.9999774884525051
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.9999999186280117
Sequence655.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999690125
Sequence656.csv_1: True Class: A, Predicted: A, Probability: 0.997727883210484
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 0.999999999987242
Sequence658.csv_1: True Class: B, Predicted: B, Probability: 0.9999998094291083
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 0.9981317868054529
