Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9864752324439141
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999790636
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.99999976750097
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999999
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.9999999987407288
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9996098111915628
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999907
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999998281628899
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.9863167230158778
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.999999999998018
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999986707
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999266217
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.7181809877943305
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.999999369219639
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999899
Sequence565.csv_1: True Class: B, Predicted: A, Probability: 0.9847402495188797
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9999524075470962
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.999999903006116
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9999999282750005
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9720987966394053
Sequence57.csv_1: True Class: B, Predicted: A, Probability: 0.8578545999727412
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999991599
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.9896504821892591
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999694401136346
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.7420813055912171
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.9999999916656442
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.786855535631528
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9999842315804315
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.9304087409027485
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9996004775164035
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9993311888559584
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995278992
Sequence582.csv_1: True Class: A, Predicted: B, Probability: 0.509380629122779
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9987847892771411
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.999998180947789
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998621198
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9997986733113885
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9999983820591435
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999998207
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999997227
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.8076665420039286
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.998863644379089
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999998688292584
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.999260396393683
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.9999993884983576
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9990993448670877
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9158857101610339
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999903901
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 0.9999999661367925
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.608458812908881
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996324536
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.8812158063065902
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999883
Sequence602.csv_1: True Class: B, Predicted: B, Probability: 0.9999998510882734
Sequence603.csv_1: True Class: B, Predicted: A, Probability: 0.9999955246437465
Sequence604.csv_1: True Class: A, Predicted: B, Probability: 0.9529091192723609
Sequence605.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999832
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9988218375317076
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.998198561165033
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.9999995253718896
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9972671669288885
Sequence61.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.9999999843541796
Sequence612.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999981544
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.9998020872849701
Sequence614.csv_1: True Class: A, Predicted: A, Probability: 0.8918166008465919
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.9999984330545753
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 0.9999998833750561
Sequence617.csv_1: True Class: B, Predicted: A, Probability: 0.99915143405174
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.9999999965984613
Sequence619.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999288304
Sequence62.csv_1: True Class: B, Predicted: A, Probability: 0.9964999941232822
Sequence620.csv_1: True Class: B, Predicted: B, Probability: 0.9999999971365643
Sequence621.csv_1: True Class: B, Predicted: A, Probability: 0.9999996277021727
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.999999955568168
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999221597
