Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9991874194628254
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999972862227015
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9990940174840364
Sequence551.csv_1: True Class: A, Predicted: B, Probability: 0.8977558033581067
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.9998922646676539
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9999999989087796
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999926072459476
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9999999742223612
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999938065236227
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.999999996363499
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9999999660392965
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9999984175642038
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999998078956392
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.9964177024531999
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.969734077426955
Sequence563.csv_1: True Class: A, Predicted: B, Probability: 0.9934436556988996
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9982738894834532
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9998431228379967
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998659482
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.8612274661966783
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9971269270030702
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9999999986052397
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999211948641349
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999999836355447
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.657997011000823
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999994
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999993511
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999855402
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9994675222731516
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999996
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9889975203575365
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.9986417198280945
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.995228461512651
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999995007
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999932
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999955126
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9887735591211617
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999246172
Sequence588.csv_1: True Class: B, Predicted: B, Probability: 0.8871746489877101
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence59.csv_1: True Class: A, Predicted: B, Probability: 0.7163706842993983
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995888739
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence592.csv_1: True Class: A, Predicted: B, Probability: 0.9996169944464494
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9994820900606383
Sequence595.csv_1: True Class: A, Predicted: B, Probability: 0.9999998445269692
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.9998901925248714
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9636023905977074
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999991556
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9685805653662195
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999945716
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999907
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.999998045403551
Sequence601.csv_1: True Class: A, Predicted: B, Probability: 0.9999965258684304
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9989203146945485
Sequence603.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.999999466338722
Sequence606.csv_1: True Class: B, Predicted: A, Probability: 0.9988893063067369
Sequence607.csv_1: True Class: A, Predicted: B, Probability: 0.5294886849488399
Sequence608.csv_1: True Class: A, Predicted: B, Probability: 0.9999969401192368
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.9999984979418671
Sequence61.csv_1: True Class: A, Predicted: B, Probability: 0.9044871097751098
Sequence610.csv_1: True Class: B, Predicted: A, Probability: 0.9999146797102847
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998511
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence613.csv_1: True Class: A, Predicted: B, Probability: 0.99999998619555
Sequence614.csv_1: True Class: B, Predicted: B, Probability: 0.993946144606995
Sequence615.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999989
Sequence616.csv_1: True Class: B, Predicted: A, Probability: 0.9993090073942954
Sequence617.csv_1: True Class: B, Predicted: A, Probability: 0.742341159135044
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.9999976051461054
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.9999954466233217
Sequence620.csv_1: True Class: A, Predicted: A, Probability: 0.999963178270545
Sequence621.csv_1: True Class: A, Predicted: A, Probability: 0.9996504253717444
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999895931
Sequence624.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence625.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999982
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.9997885075578123
Sequence627.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999987
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.999976463102768
Sequence629.csv_1: True Class: A, Predicted: B, Probability: 0.9960312981996903
Sequence63.csv_1: True Class: A, Predicted: B, Probability: 0.999093490051943
Sequence630.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999995
Sequence631.csv_1: True Class: B, Predicted: B, Probability: 0.9534356074889908
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.9413710195678435
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.9999999979072215
Sequence634.csv_1: True Class: A, Predicted: B, Probability: 0.9998094382350855
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.9998569301781574
Sequence636.csv_1: True Class: A, Predicted: B, Probability: 0.999999999984942
Sequence637.csv_1: True Class: A, Predicted: B, Probability: 0.5450501060119717
Sequence638.csv_1: True Class: A, Predicted: B, Probability: 0.9999989441299851
Sequence639.csv_1: True Class: A, Predicted: B, Probability: 0.9999872411240276
Sequence64.csv_1: True Class: A, Predicted: B, Probability: 0.977332360754922
Sequence640.csv_1: True Class: A, Predicted: B, Probability: 0.9989187795887056
Sequence641.csv_1: True Class: B, Predicted: B, Probability: 0.9998609861202459
Sequence642.csv_1: True Class: A, Predicted: B, Probability: 0.9999993151055216
Sequence643.csv_1: True Class: B, Predicted: A, Probability: 0.9999997364949307
Sequence644.csv_1: True Class: B, Predicted: B, Probability: 0.9916233772195505
Sequence645.csv_1: True Class: A, Predicted: A, Probability: 0.999999994934832
Sequence646.csv_1: True Class: A, Predicted: B, Probability: 0.9995039700398002
Sequence647.csv_1: True Class: A, Predicted: B, Probability: 0.9997527652361774
Sequence648.csv_1: True Class: A, Predicted: B, Probability: 0.9999994540365437
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence65.csv_1: True Class: A, Predicted: B, Probability: 0.9992827134727051
Sequence650.csv_1: True Class: B, Predicted: B, Probability: 0.999999920290239
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999979324
Sequence652.csv_1: True Class: A, Predicted: B, Probability: 0.5534734395054914
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998891529
Sequence654.csv_1: True Class: A, Predicted: B, Probability: 0.9961340477225397
Sequence655.csv_1: True Class: A, Predicted: B, Probability: 0.9697923061032147
Sequence656.csv_1: True Class: A, Predicted: A, Probability: 0.9959378783541747
Sequence657.csv_1: True Class: B, Predicted: B, Probability: 0.9994507220000384
Sequence658.csv_1: True Class: A, Predicted: B, Probability: 0.9901342182119952
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 0.9999999754885452
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.9994175994518534
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997992
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999885694
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 0.9999646016224802
Sequence663.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.999993122305384
Sequence665.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence666.csv_1: True Class: A, Predicted: A, Probability: 0.9997118599076751
Sequence667.csv_1: True Class: A, Predicted: B, Probability: 0.8102599509057873
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 0.9886568855134709
Sequence669.csv_1: True Class: A, Predicted: B, Probability: 0.9983465448383512
Sequence67.csv_1: True Class: B, Predicted: A, Probability: 0.9999999967448928
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.9999974812340493
