Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.8891540081071627
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9997704175658704
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9987270945681501
Sequence551.csv_1: True Class: A, Predicted: B, Probability: 0.7256882768667382
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9717824616563969
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9965116190476737
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.6289775060665405
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.6367329069730789
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9383123839739808
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.8925328088610388
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9888923902392885
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999933730733241
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.850375989877784
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9230529337180172
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9915501743029775
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.9999937787435728
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.9995333901302013
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9943242577604524
Sequence565.csv_1: True Class: B, Predicted: A, Probability: 0.6426416844073276
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9929440585747247
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.8110269138446872
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 0.9943616932715006
Sequence569.csv_1: True Class: B, Predicted: A, Probability: 0.9992202930481756
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.547315053985712
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.9917011081473125
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.7333311395842882
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.9763668220664614
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9229923353295281
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.8002308107364283
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9642269154611182
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9456809722745406
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.9065072942661732
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.5071391638542504
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.993840505964943
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.6879368353430829
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.5148964937672778
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9976603762688844
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9991687240006425
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9645980998737291
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.999997721814454
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9822246968839329
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.9142800534038876
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.5906679785937787
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9957458537589052
Sequence589.csv_1: True Class: B, Predicted: A, Probability: 0.9954960841282537
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.9011331244736732
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.7184342902051286
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.8030991447674192
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.6607724589858806
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.9999985687982538
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.5109546920820586
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9933917000153049
Sequence596.csv_1: True Class: B, Predicted: A, Probability: 0.5325812351971262
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.6743717834210304
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9810560214069586
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9999910125277544
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.9982569155092915
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9347661257499031
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9225129092185994
Sequence601.csv_1: True Class: B, Predicted: A, Probability: 0.9999999444384832
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.699290883011109
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.9994925457862089
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9665146635953737
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.905471010433735
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9995703574051
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9941699018547177
Sequence608.csv_1: True Class: B, Predicted: B, Probability: 0.9983670930963926
Sequence609.csv_1: True Class: A, Predicted: B, Probability: 0.9856395000576754
Sequence61.csv_1: True Class: A, Predicted: B, Probability: 0.6715267776475631
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.9998477333937635
Sequence611.csv_1: True Class: A, Predicted: B, Probability: 0.9813761793681106
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.6189681555660853
Sequence613.csv_1: True Class: B, Predicted: B, Probability: 0.9994184567370278
Sequence614.csv_1: True Class: B, Predicted: A, Probability: 0.7000149105314116
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.9497503475189022
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 0.9997472964860757
Sequence617.csv_1: True Class: A, Predicted: A, Probability: 0.9712287148905959
Sequence618.csv_1: True Class: B, Predicted: A, Probability: 0.6423757634172416
Sequence619.csv_1: True Class: B, Predicted: B, Probability: 0.9879491443602807
