Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.992780534137618
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.999997156297667
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9874831371081779
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9995066293578956
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9983850502973581
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.9675652547086979
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9980555968465566
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.9999999427576787
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.999864075276052
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.5067745002374445
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.7467061600392968
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9980907169146025
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9999556222975872
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.9999975306273684
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9200548738798513
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9986538139848345
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999999963224286
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9994793522523355
Sequence565.csv_1: True Class: B, Predicted: A, Probability: 0.9968610647138104
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9989400273824004
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9999950634675202
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9641896700023207
Sequence569.csv_1: True Class: B, Predicted: A, Probability: 0.9544412450968293
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.999975187538992
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9936847083969201
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999836015745028
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9975091659979876
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.9997216454574099
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.7311602347806291
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9999538372782028
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999925016
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9915902909895364
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.7128705272425839
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.9997926130851043
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.6738145737126455
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.8073062647885292
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9861161619162885
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.7161494197434307
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9999963698336717
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.9999996765124396
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9861243466481407
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9791488612666405
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.9997731141970025
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.9979936065526048
Sequence589.csv_1: True Class: A, Predicted: B, Probability: 0.7785861880553488
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.9091111179294308
Sequence590.csv_1: True Class: B, Predicted: A, Probability: 0.5861481390013925
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.987708493975038
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.9996347931199484
Sequence593.csv_1: True Class: A, Predicted: B, Probability: 0.7777893080529585
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.999999820582598
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9898396956752881
Sequence596.csv_1: True Class: A, Predicted: B, Probability: 0.999988459788472
Sequence597.csv_1: True Class: B, Predicted: A, Probability: 0.9999994830813761
Sequence598.csv_1: True Class: A, Predicted: B, Probability: 0.9999998127662307
Sequence599.csv_1: True Class: B, Predicted: A, Probability: 0.9990787360898218
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.9982354644467494
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9976701898947358
Sequence600.csv_1: True Class: A, Predicted: B, Probability: 0.9999850545170927
Sequence601.csv_1: True Class: A, Predicted: B, Probability: 0.999992202684239
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9336217024172578
Sequence603.csv_1: True Class: A, Predicted: B, Probability: 0.965257581778852
Sequence604.csv_1: True Class: A, Predicted: B, Probability: 0.9950768124068505
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.988341909835432
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.990111006859521
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9998454112407801
Sequence608.csv_1: True Class: B, Predicted: B, Probability: 0.9729686117569126
Sequence609.csv_1: True Class: A, Predicted: B, Probability: 0.999761349799841
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9982406894533477
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.9999846854693579
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.9995572345219048
Sequence612.csv_1: True Class: A, Predicted: B, Probability: 0.9715410344554973
Sequence613.csv_1: True Class: B, Predicted: A, Probability: 0.9839973282945114
Sequence614.csv_1: True Class: A, Predicted: B, Probability: 0.9999572315366161
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.9999208115740799
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 0.9738746457552014
Sequence617.csv_1: True Class: B, Predicted: B, Probability: 0.9999999349431075
Sequence618.csv_1: True Class: A, Predicted: B, Probability: 0.9467500881660368
Sequence619.csv_1: True Class: B, Predicted: B, Probability: 0.9649142823670889
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 0.9977609880732778
Sequence620.csv_1: True Class: B, Predicted: A, Probability: 0.9942799131832027
Sequence621.csv_1: True Class: B, Predicted: B, Probability: 0.9999961410576456
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.9999988547317505
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.8553988210764607
Sequence624.csv_1: True Class: A, Predicted: B, Probability: 0.9497418320435124
Sequence625.csv_1: True Class: B, Predicted: A, Probability: 0.5138759978696752
Sequence626.csv_1: True Class: B, Predicted: B, Probability: 0.9676095858542919
Sequence627.csv_1: True Class: B, Predicted: B, Probability: 0.9625839012568355
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.998360495957046
Sequence629.csv_1: True Class: B, Predicted: A, Probability: 0.9965200485193405
Sequence63.csv_1: True Class: B, Predicted: B, Probability: 0.5480760917480446
Sequence630.csv_1: True Class: B, Predicted: B, Probability: 0.8435466371743949
Sequence631.csv_1: True Class: B, Predicted: B, Probability: 0.5423122459909592
Sequence632.csv_1: True Class: A, Predicted: B, Probability: 0.731804337298571
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.9942776044007439
Sequence634.csv_1: True Class: B, Predicted: A, Probability: 0.9984016291694265
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 0.9952151594211113
Sequence636.csv_1: True Class: B, Predicted: B, Probability: 0.9993138422337934
Sequence637.csv_1: True Class: B, Predicted: B, Probability: 0.9996990659162898
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.5991928053899188
Sequence639.csv_1: True Class: B, Predicted: A, Probability: 0.9999682720645318
Sequence64.csv_1: True Class: B, Predicted: A, Probability: 0.9968268032708814
Sequence640.csv_1: True Class: B, Predicted: A, Probability: 0.9999636707141821
Sequence641.csv_1: True Class: B, Predicted: B, Probability: 0.927822957684132
Sequence642.csv_1: True Class: A, Predicted: A, Probability: 0.9782243489543863
Sequence643.csv_1: True Class: A, Predicted: B, Probability: 0.567390187850061
Sequence644.csv_1: True Class: B, Predicted: B, Probability: 0.9955782551610988
Sequence645.csv_1: True Class: A, Predicted: A, Probability: 0.9999992791649608
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 0.9984854726091433
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 0.9999999969198908
Sequence648.csv_1: True Class: A, Predicted: B, Probability: 0.9999998811275148
Sequence649.csv_1: True Class: B, Predicted: B, Probability: 0.9966974446653742
Sequence65.csv_1: True Class: A, Predicted: A, Probability: 0.9875360890705043
Sequence650.csv_1: True Class: B, Predicted: B, Probability: 0.9999846771966121
Sequence651.csv_1: True Class: B, Predicted: B, Probability: 0.8929657200165023
Sequence652.csv_1: True Class: B, Predicted: A, Probability: 0.9999969563242912
Sequence653.csv_1: True Class: B, Predicted: A, Probability: 0.7463016964176077
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.9367014531087146
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 0.9982728074912127
Sequence656.csv_1: True Class: B, Predicted: A, Probability: 0.9953066172166257
Sequence657.csv_1: True Class: B, Predicted: A, Probability: 0.9999347126353182
Sequence658.csv_1: True Class: B, Predicted: A, Probability: 0.8397111115104955
Sequence659.csv_1: True Class: B, Predicted: A, Probability: 0.9994529091483544
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.8499950985942003
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.9780581951198077
Sequence661.csv_1: True Class: B, Predicted: A, Probability: 0.99142313194432
Sequence662.csv_1: True Class: B, Predicted: B, Probability: 0.9727669670337094
Sequence663.csv_1: True Class: A, Predicted: A, Probability: 0.5213244378288844
Sequence664.csv_1: True Class: B, Predicted: A, Probability: 0.9998306797341372
Sequence665.csv_1: True Class: B, Predicted: B, Probability: 0.999999885125298
Sequence666.csv_1: True Class: A, Predicted: B, Probability: 0.9566267330865863
Sequence667.csv_1: True Class: B, Predicted: B, Probability: 0.6571144331585838
Sequence668.csv_1: True Class: B, Predicted: A, Probability: 0.9999900817544309
Sequence669.csv_1: True Class: B, Predicted: B, Probability: 0.9999150442914009
Sequence67.csv_1: True Class: A, Predicted: B, Probability: 0.9965708954919212
Sequence670.csv_1: True Class: B, Predicted: B, Probability: 0.8281398833848113
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.9980917149712234
Sequence672.csv_1: True Class: B, Predicted: A, Probability: 0.9999543027569119
Sequence673.csv_1: True Class: A, Predicted: B, Probability: 0.9999617312381425
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.8855477483489258
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 0.977049040660696
Sequence676.csv_1: True Class: A, Predicted: B, Probability: 0.9596288152372133
Sequence677.csv_1: True Class: A, Predicted: A, Probability: 0.999910488039188
Sequence678.csv_1: True Class: B, Predicted: B, Probability: 0.8911851176130168
Sequence679.csv_1: True Class: A, Predicted: B, Probability: 0.9999231537273796
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.999740702029429
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.7200170304612655
Sequence681.csv_1: True Class: B, Predicted: A, Probability: 0.9999854426597617
Sequence682.csv_1: True Class: A, Predicted: A, Probability: 0.9986707792258818
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 0.9982574224298112
Sequence684.csv_1: True Class: A, Predicted: B, Probability: 0.6091949366658135
Sequence685.csv_1: True Class: A, Predicted: B, Probability: 0.9988227186762885
Sequence686.csv_1: True Class: B, Predicted: B, Probability: 0.959340420109628
Sequence687.csv_1: True Class: B, Predicted: B, Probability: 0.9634505396284561
Sequence688.csv_1: True Class: A, Predicted: A, Probability: 0.6053523099619944
Sequence689.csv_1: True Class: B, Predicted: A, Probability: 0.9992674805551196
Sequence69.csv_1: True Class: A, Predicted: B, Probability: 0.8425836513085118
Sequence690.csv_1: True Class: A, Predicted: B, Probability: 0.9378351472673527
Sequence691.csv_1: True Class: A, Predicted: B, Probability: 0.858979295505937
Sequence692.csv_1: True Class: A, Predicted: A, Probability: 0.9996572727500262
Sequence693.csv_1: True Class: B, Predicted: A, Probability: 0.7373765410848854
Sequence694.csv_1: True Class: A, Predicted: A, Probability: 0.9969585356929799
Sequence695.csv_1: True Class: A, Predicted: B, Probability: 0.9996413198768993
Sequence696.csv_1: True Class: A, Predicted: B, Probability: 0.9529562210755624
Sequence697.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998911064
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 0.5617944008113711
Sequence699.csv_1: True Class: B, Predicted: A, Probability: 0.7333778785606986
Sequence7.csv_1: True Class: A, Predicted: A, Probability: 0.6657536260599684
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.9980616307894805
Sequence700.csv_1: True Class: B, Predicted: B, Probability: 0.9993363269146707
Sequence701.csv_1: True Class: B, Predicted: A, Probability: 0.5742730173494163
Sequence702.csv_1: True Class: B, Predicted: A, Probability: 0.9999783806303396
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 0.5748442224760187
Sequence704.csv_1: True Class: B, Predicted: A, Probability: 0.8019245304215085
Sequence705.csv_1: True Class: A, Predicted: A, Probability: 0.9999924432883774
Sequence706.csv_1: True Class: A, Predicted: A, Probability: 0.9980747551301511
Sequence707.csv_1: True Class: B, Predicted: A, Probability: 0.9079547696293827
Sequence708.csv_1: True Class: B, Predicted: B, Probability: 0.9998110591240807
Sequence709.csv_1: True Class: B, Predicted: A, Probability: 0.9689837399645979
Sequence71.csv_1: True Class: B, Predicted: A, Probability: 0.9997051611235416
Sequence710.csv_1: True Class: A, Predicted: B, Probability: 0.9999991727946561
Sequence711.csv_1: True Class: A, Predicted: A, Probability: 0.999905552312414
Sequence712.csv_1: True Class: B, Predicted: B, Probability: 0.9999810153376291
Sequence713.csv_1: True Class: B, Predicted: B, Probability: 0.9947608804229675
Sequence714.csv_1: True Class: A, Predicted: B, Probability: 0.9999993111799012
Sequence715.csv_1: True Class: A, Predicted: A, Probability: 0.6350407149057089
Sequence716.csv_1: True Class: B, Predicted: A, Probability: 0.8909526613449347
Sequence717.csv_1: True Class: B, Predicted: B, Probability: 0.9768105215514099
Sequence718.csv_1: True Class: A, Predicted: B, Probability: 0.9999996869670983
Sequence719.csv_1: True Class: A, Predicted: B, Probability: 0.9999994964876071
Sequence72.csv_1: True Class: A, Predicted: B, Probability: 0.5355156547404726
Sequence720.csv_1: True Class: B, Predicted: B, Probability: 0.9999912797802855
Sequence721.csv_1: True Class: A, Predicted: B, Probability: 0.9988945527777752
Sequence722.csv_1: True Class: B, Predicted: B, Probability: 0.7367047961350839
Sequence723.csv_1: True Class: B, Predicted: B, Probability: 0.9997958942708731
Sequence724.csv_1: True Class: B, Predicted: A, Probability: 0.9986828222242997
Sequence725.csv_1: True Class: A, Predicted: B, Probability: 0.9924871444903973
Sequence726.csv_1: True Class: B, Predicted: B, Probability: 0.8008820112673797
Sequence727.csv_1: True Class: B, Predicted: A, Probability: 0.9980425844601257
Sequence728.csv_1: True Class: B, Predicted: B, Probability: 0.9969073813964426
Sequence729.csv_1: True Class: A, Predicted: B, Probability: 0.9999385767919168
Sequence73.csv_1: True Class: B, Predicted: A, Probability: 0.6739779009203752
Sequence730.csv_1: True Class: A, Predicted: B, Probability: 0.9339407382531849
Sequence731.csv_1: True Class: A, Predicted: B, Probability: 0.997880411538923
Sequence732.csv_1: True Class: A, Predicted: B, Probability: 0.7380639298919683
Sequence733.csv_1: True Class: B, Predicted: B, Probability: 0.9997898036922341
Sequence734.csv_1: True Class: B, Predicted: B, Probability: 0.9999999128500308
Sequence735.csv_1: True Class: B, Predicted: A, Probability: 0.9999999192294762
Sequence736.csv_1: True Class: A, Predicted: A, Probability: 0.9885113210892545
Sequence737.csv_1: True Class: A, Predicted: B, Probability: 0.9999969933023944
Sequence738.csv_1: True Class: A, Predicted: A, Probability: 0.9418130193972741
Sequence739.csv_1: True Class: B, Predicted: A, Probability: 0.9999999268680505
Sequence74.csv_1: True Class: B, Predicted: B, Probability: 0.8139639406621784
Sequence740.csv_1: True Class: A, Predicted: B, Probability: 0.9994455283722121
Sequence741.csv_1: True Class: B, Predicted: A, Probability: 0.9720207480560804
Sequence742.csv_1: True Class: A, Predicted: A, Probability: 0.999985699185104
Sequence743.csv_1: True Class: B, Predicted: B, Probability: 0.9740179194850485
Sequence744.csv_1: True Class: B, Predicted: B, Probability: 0.9954868624938846
Sequence745.csv_1: True Class: A, Predicted: A, Probability: 0.9997628740687968
Sequence746.csv_1: True Class: B, Predicted: B, Probability: 0.9898902766641425
Sequence747.csv_1: True Class: B, Predicted: A, Probability: 0.9969699520077486
Sequence748.csv_1: True Class: A, Predicted: A, Probability: 0.9999990878381422
Sequence749.csv_1: True Class: A, Predicted: B, Probability: 0.9978188856012785
Sequence75.csv_1: True Class: B, Predicted: B, Probability: 0.7157504508247114
Sequence750.csv_1: True Class: A, Predicted: A, Probability: 0.9999999897090753
Sequence751.csv_1: True Class: B, Predicted: B, Probability: 0.5053676494134377
Sequence752.csv_1: True Class: A, Predicted: B, Probability: 0.7189460001001485
Sequence753.csv_1: True Class: B, Predicted: A, Probability: 0.8508650775488321
Sequence754.csv_1: True Class: B, Predicted: B, Probability: 0.9606467380775356
Sequence755.csv_1: True Class: A, Predicted: A, Probability: 0.9403892233981999
Sequence756.csv_1: True Class: B, Predicted: B, Probability: 0.9958790810844507
Sequence757.csv_1: True Class: A, Predicted: B, Probability: 0.9996691979869419
Sequence758.csv_1: True Class: B, Predicted: A, Probability: 0.9979171484404435
Sequence759.csv_1: True Class: A, Predicted: A, Probability: 0.9976497400260689
Sequence76.csv_1: True Class: B, Predicted: A, Probability: 0.7105129996029467
Sequence760.csv_1: True Class: B, Predicted: B, Probability: 0.5457553213642494
Sequence761.csv_1: True Class: B, Predicted: A, Probability: 0.5706878981036886
Sequence762.csv_1: True Class: B, Predicted: A, Probability: 0.9994387840114375
Sequence763.csv_1: True Class: B, Predicted: B, Probability: 0.9970726924741351
Sequence764.csv_1: True Class: B, Predicted: A, Probability: 0.6117030378940933
Sequence765.csv_1: True Class: A, Predicted: A, Probability: 0.9681709323916121
Sequence766.csv_1: True Class: A, Predicted: B, Probability: 0.6983483318641877
Sequence767.csv_1: True Class: A, Predicted: A, Probability: 0.999132024629208
Sequence768.csv_1: True Class: A, Predicted: A, Probability: 0.995371390007624
Sequence769.csv_1: True Class: B, Predicted: A, Probability: 0.999846126346165
Sequence77.csv_1: True Class: B, Predicted: A, Probability: 0.9444194479512185
Sequence770.csv_1: True Class: A, Predicted: B, Probability: 0.7032915679444287
Sequence771.csv_1: True Class: B, Predicted: A, Probability: 0.811283514331958
Sequence772.csv_1: True Class: B, Predicted: A, Probability: 0.9851615876952621
Sequence773.csv_1: True Class: A, Predicted: B, Probability: 0.9999984144358685
Sequence774.csv_1: True Class: B, Predicted: B, Probability: 0.8984544819887597
Sequence775.csv_1: True Class: A, Predicted: A, Probability: 0.999743494979265
Sequence776.csv_1: True Class: B, Predicted: B, Probability: 0.9999972643028313
Sequence777.csv_1: True Class: A, Predicted: A, Probability: 0.9999968391096816
Sequence778.csv_1: True Class: B, Predicted: B, Probability: 0.7750558226011943
Sequence779.csv_1: True Class: B, Predicted: B, Probability: 0.93120192348483
Sequence78.csv_1: True Class: A, Predicted: A, Probability: 0.9907567924165908
Sequence780.csv_1: True Class: B, Predicted: B, Probability: 0.9421888735954667
Sequence781.csv_1: True Class: A, Predicted: B, Probability: 0.9989459182802293
Sequence782.csv_1: True Class: A, Predicted: B, Probability: 0.9999155352473255
Sequence783.csv_1: True Class: A, Predicted: A, Probability: 0.9999965060940675
Sequence784.csv_1: True Class: B, Predicted: A, Probability: 0.9984377508219627
Sequence785.csv_1: True Class: A, Predicted: B, Probability: 0.999973260098183
Sequence786.csv_1: True Class: A, Predicted: A, Probability: 0.9692577782575554
Sequence787.csv_1: True Class: A, Predicted: B, Probability: 0.9182724587836438
Sequence788.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998564
Sequence789.csv_1: True Class: A, Predicted: B, Probability: 0.8619398890553305
Sequence79.csv_1: True Class: B, Predicted: B, Probability: 0.9839861333707581
Sequence790.csv_1: True Class: A, Predicted: A, Probability: 0.9997943181021507
Sequence791.csv_1: True Class: A, Predicted: B, Probability: 0.9999963012283619
Sequence792.csv_1: True Class: A, Predicted: B, Probability: 0.9999952504803327
Sequence793.csv_1: True Class: B, Predicted: A, Probability: 0.6276604128074675
Sequence794.csv_1: True Class: B, Predicted: B, Probability: 0.9998642422360576
Sequence795.csv_1: True Class: B, Predicted: B, Probability: 0.9405183591025661
Sequence796.csv_1: True Class: B, Predicted: A, Probability: 0.9998866432783795
Sequence797.csv_1: True Class: A, Predicted: A, Probability: 0.9257270923580799
Sequence798.csv_1: True Class: A, Predicted: A, Probability: 0.9999835747535599
Sequence799.csv_1: True Class: B, Predicted: B, Probability: 0.999961966973063
Sequence8.csv_1: True Class: B, Predicted: B, Probability: 0.9999996595783972
Sequence80.csv_1: True Class: B, Predicted: A, Probability: 0.9918538695334685
Sequence800.csv_1: True Class: A, Predicted: B, Probability: 0.9965156514959633
Sequence801.csv_1: True Class: A, Predicted: B, Probability: 0.9722845732897377
Sequence802.csv_1: True Class: B, Predicted: A, Probability: 0.9994426088501351
Sequence803.csv_1: True Class: A, Predicted: A, Probability: 0.9997672264334586
Sequence804.csv_1: True Class: B, Predicted: B, Probability: 0.9993205706862448
Sequence805.csv_1: True Class: B, Predicted: B, Probability: 0.998904355718068
Sequence806.csv_1: True Class: B, Predicted: B, Probability: 0.9405239576359542
Sequence807.csv_1: True Class: A, Predicted: A, Probability: 0.9999974797369681
Sequence808.csv_1: True Class: A, Predicted: A, Probability: 0.9922526565141797
Sequence809.csv_1: True Class: B, Predicted: B, Probability: 0.9836969499495953
Sequence81.csv_1: True Class: B, Predicted: A, Probability: 0.9978902745762288
Sequence810.csv_1: True Class: A, Predicted: A, Probability: 0.9909179426118089
Sequence811.csv_1: True Class: B, Predicted: A, Probability: 0.9996955996300392
Sequence812.csv_1: True Class: A, Predicted: A, Probability: 0.9999961381424495
Sequence813.csv_1: True Class: B, Predicted: A, Probability: 0.9999984468647666
Sequence814.csv_1: True Class: A, Predicted: A, Probability: 0.9188581473636325
Sequence815.csv_1: True Class: A, Predicted: B, Probability: 0.8169542801970918
Sequence816.csv_1: True Class: B, Predicted: B, Probability: 0.9997148862661781
Sequence817.csv_1: True Class: A, Predicted: B, Probability: 0.9995056837028977
Sequence818.csv_1: True Class: B, Predicted: B, Probability: 0.626720658093328
Sequence819.csv_1: True Class: B, Predicted: B, Probability: 0.6356076718091033
Sequence82.csv_1: True Class: A, Predicted: B, Probability: 0.9999627251147072
Sequence820.csv_1: True Class: B, Predicted: A, Probability: 0.8545041262154173
Sequence821.csv_1: True Class: A, Predicted: B, Probability: 0.9992596613598371
Sequence822.csv_1: True Class: B, Predicted: B, Probability: 0.9998614684938296
Sequence823.csv_1: True Class: B, Predicted: B, Probability: 0.9999999856102437
Sequence824.csv_1: True Class: A, Predicted: A, Probability: 0.9539884575272239
Sequence825.csv_1: True Class: A, Predicted: B, Probability: 0.9876184723859859
Sequence826.csv_1: True Class: A, Predicted: B, Probability: 0.9782837074436936
Sequence827.csv_1: True Class: B, Predicted: B, Probability: 0.9991329648111442
Sequence828.csv_1: True Class: B, Predicted: B, Probability: 0.7306009739639086
Sequence829.csv_1: True Class: B, Predicted: B, Probability: 0.9998325921130646
Sequence83.csv_1: True Class: A, Predicted: A, Probability: 0.8786990076070702
Sequence830.csv_1: True Class: B, Predicted: A, Probability: 0.572104182284452
Sequence831.csv_1: True Class: B, Predicted: B, Probability: 0.9999781753875341
Sequence832.csv_1: True Class: B, Predicted: A, Probability: 0.9999998250681232
Sequence833.csv_1: True Class: B, Predicted: B, Probability: 0.9973547991352255
Sequence834.csv_1: True Class: A, Predicted: B, Probability: 0.9999974071187475
Sequence835.csv_1: True Class: B, Predicted: B, Probability: 0.9917523162646754
Sequence836.csv_1: True Class: B, Predicted: B, Probability: 0.7751689114527045
Sequence837.csv_1: True Class: B, Predicted: B, Probability: 0.999970700174049
Sequence838.csv_1: True Class: A, Predicted: B, Probability: 0.9999986298245844
Sequence839.csv_1: True Class: B, Predicted: A, Probability: 0.9996745019094471
Sequence84.csv_1: True Class: B, Predicted: A, Probability: 0.8848524865376047
Sequence840.csv_1: True Class: A, Predicted: A, Probability: 0.8675378863147909
Sequence841.csv_1: True Class: A, Predicted: B, Probability: 0.9979089719087382
Sequence842.csv_1: True Class: B, Predicted: B, Probability: 0.9826767318917944
Sequence843.csv_1: True Class: A, Predicted: A, Probability: 0.9940486668023802
Sequence844.csv_1: True Class: B, Predicted: A, Probability: 0.9941116577118593
Sequence845.csv_1: True Class: A, Predicted: B, Probability: 0.9776748206861041
Sequence846.csv_1: True Class: A, Predicted: B, Probability: 0.9999953141330408
Sequence847.csv_1: True Class: A, Predicted: A, Probability: 0.9999868228347848
Sequence848.csv_1: True Class: A, Predicted: A, Probability: 0.9919599785402893
Sequence849.csv_1: True Class: B, Predicted: A, Probability: 0.799559123435218
Sequence85.csv_1: True Class: A, Predicted: B, Probability: 0.9999997760218319
Sequence850.csv_1: True Class: B, Predicted: B, Probability: 0.9534166115179254
Sequence851.csv_1: True Class: A, Predicted: A, Probability: 0.9786971175388299
Sequence852.csv_1: True Class: A, Predicted: B, Probability: 0.6755941197118909
Sequence853.csv_1: True Class: A, Predicted: A, Probability: 0.9988509521072064
Sequence854.csv_1: True Class: A, Predicted: A, Probability: 0.9997176837082083
Sequence855.csv_1: True Class: A, Predicted: A, Probability: 0.9999866033845052
Sequence856.csv_1: True Class: A, Predicted: A, Probability: 0.7637126239089997
Sequence857.csv_1: True Class: B, Predicted: B, Probability: 0.9973427658801315
Sequence858.csv_1: True Class: B, Predicted: A, Probability: 0.9143482037231453
Sequence859.csv_1: True Class: A, Predicted: B, Probability: 0.9754564151165933
Sequence86.csv_1: True Class: B, Predicted: A, Probability: 0.9420539688066741
Sequence860.csv_1: True Class: B, Predicted: A, Probability: 0.9948016181979745
Sequence861.csv_1: True Class: A, Predicted: B, Probability: 0.5297373889420467
Sequence862.csv_1: True Class: A, Predicted: A, Probability: 0.9995382710041918
Sequence863.csv_1: True Class: B, Predicted: B, Probability: 0.9982601414311194
Sequence864.csv_1: True Class: A, Predicted: A, Probability: 0.9835699174199899
Sequence865.csv_1: True Class: A, Predicted: B, Probability: 0.9999964228108162
Sequence866.csv_1: True Class: A, Predicted: B, Probability: 0.9999997552779112
Sequence867.csv_1: True Class: A, Predicted: B, Probability: 0.999962013401811
Sequence868.csv_1: True Class: A, Predicted: B, Probability: 0.9999991083701094
Sequence869.csv_1: True Class: A, Predicted: A, Probability: 0.5310645353924821
Sequence87.csv_1: True Class: B, Predicted: B, Probability: 0.9999891097616073
Sequence870.csv_1: True Class: B, Predicted: A, Probability: 0.9999983781961308
