Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9451983300268162
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9756530526090327
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.9889530482065866
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9877514899466526
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9999978101964067
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.996743027601374
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9999994226846219
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999999558610445
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.919060334867163
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.999799053722117
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.9964546031318531
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.9271190469824154
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999357062109069
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.954996534786358
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.6563878972190967
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9646674279607649
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.9569510293266293
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.5000194327130433
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9978222894593028
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999992013255189
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999894115
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.9922432326027146
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9397877180668627
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.999871498012499
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999638665172794
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9998561702765785
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.5032704453325537
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.5424337258317369
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.9256221546923847
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9999999995308011
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.540485314940775
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.8488421212259603
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9969729899652336
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9998946426501141
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.91402761306713
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9964004412262653
Sequence581.csv_1: True Class: B, Predicted: A, Probability: 0.9999357997481582
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9162835949101753
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.9999098876400992
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9450359905888426
Sequence585.csv_1: True Class: B, Predicted: A, Probability: 0.9999810981014147
Sequence586.csv_1: True Class: B, Predicted: A, Probability: 0.5660706702162713
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.8588871218355824
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9030138067595652
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9798745529583274
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9260038151283
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.9822188176350728
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.9443075075784535
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.53148093036688
Sequence593.csv_1: True Class: A, Predicted: B, Probability: 0.9095423172840248
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999676979536328
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.972659229946599
Sequence596.csv_1: True Class: A, Predicted: B, Probability: 0.9774548069409859
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.9777219534639451
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 0.9885554172112835
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 0.8510583064912344
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.994794470522769
Sequence60.csv_1: True Class: A, Predicted: B, Probability: 0.9157577962906875
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9296469534192772
Sequence601.csv_1: True Class: A, Predicted: B, Probability: 0.9998637424878541
Sequence602.csv_1: True Class: B, Predicted: B, Probability: 0.9939640146097792
Sequence603.csv_1: True Class: A, Predicted: B, Probability: 0.78642578857768
Sequence604.csv_1: True Class: A, Predicted: B, Probability: 0.9990806273764443
Sequence605.csv_1: True Class: A, Predicted: B, Probability: 0.9711169223332482
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.9999989745412445
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9998786918060376
Sequence608.csv_1: True Class: B, Predicted: B, Probability: 0.847991621050225
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9912375881554721
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999920705
Sequence610.csv_1: True Class: A, Predicted: B, Probability: 0.9999995514593064
Sequence611.csv_1: True Class: A, Predicted: B, Probability: 0.9496259421555479
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998669566
Sequence613.csv_1: True Class: B, Predicted: A, Probability: 0.9999999189496239
Sequence614.csv_1: True Class: A, Predicted: B, Probability: 0.7754657862243425
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.8002347729339505
Sequence616.csv_1: True Class: A, Predicted: B, Probability: 0.9999998180243576
Sequence617.csv_1: True Class: B, Predicted: A, Probability: 0.5163646612961612
Sequence618.csv_1: True Class: A, Predicted: B, Probability: 0.9999934515855515
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 0.9129633900516172
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.9658286978858469
Sequence620.csv_1: True Class: A, Predicted: B, Probability: 0.9576119498223234
Sequence621.csv_1: True Class: A, Predicted: B, Probability: 0.9999999996212958
Sequence622.csv_1: True Class: B, Predicted: A, Probability: 0.9999954672654381
Sequence623.csv_1: True Class: A, Predicted: B, Probability: 0.9953564321037781
Sequence624.csv_1: True Class: A, Predicted: A, Probability: 0.9934822431069785
Sequence625.csv_1: True Class: B, Predicted: B, Probability: 0.9997972754694946
Sequence626.csv_1: True Class: A, Predicted: B, Probability: 0.9999985568934944
Sequence627.csv_1: True Class: A, Predicted: B, Probability: 0.9992544629909267
Sequence628.csv_1: True Class: A, Predicted: B, Probability: 0.8650375731756395
Sequence629.csv_1: True Class: B, Predicted: B, Probability: 0.9591145444825339
Sequence63.csv_1: True Class: B, Predicted: A, Probability: 0.9999996489042229
Sequence630.csv_1: True Class: A, Predicted: A, Probability: 0.9632644933971233
Sequence631.csv_1: True Class: A, Predicted: A, Probability: 0.9996355707446736
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.9935182502803668
Sequence633.csv_1: True Class: A, Predicted: B, Probability: 0.9998249041348999
Sequence634.csv_1: True Class: A, Predicted: B, Probability: 0.9032355777483223
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.7757878856572468
Sequence636.csv_1: True Class: B, Predicted: A, Probability: 0.9000643732409102
Sequence637.csv_1: True Class: B, Predicted: B, Probability: 0.8651442354736659
Sequence638.csv_1: True Class: B, Predicted: A, Probability: 0.8958263947913669
Sequence639.csv_1: True Class: A, Predicted: A, Probability: 0.9983268900812338
Sequence64.csv_1: True Class: B, Predicted: A, Probability: 0.9873553153580389
Sequence640.csv_1: True Class: B, Predicted: A, Probability: 0.9973997845146279
Sequence641.csv_1: True Class: A, Predicted: B, Probability: 0.5402614783457229
Sequence642.csv_1: True Class: B, Predicted: A, Probability: 0.9997163881975676
Sequence643.csv_1: True Class: A, Predicted: A, Probability: 0.9982127856875556
Sequence644.csv_1: True Class: B, Predicted: A, Probability: 0.6094590472449263
Sequence645.csv_1: True Class: B, Predicted: A, Probability: 0.9987856619964307
Sequence646.csv_1: True Class: B, Predicted: A, Probability: 0.9981826120350766
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 0.999891400103295
Sequence648.csv_1: True Class: A, Predicted: B, Probability: 0.588396638127533
Sequence649.csv_1: True Class: B, Predicted: B, Probability: 0.6769085728640486
Sequence65.csv_1: True Class: A, Predicted: B, Probability: 0.6973833330775817
Sequence650.csv_1: True Class: B, Predicted: B, Probability: 0.9999587645313927
Sequence651.csv_1: True Class: A, Predicted: B, Probability: 0.9267750576264672
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.7720397318062364
Sequence653.csv_1: True Class: A, Predicted: B, Probability: 0.8389770122463023
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.9972214241483194
Sequence655.csv_1: True Class: B, Predicted: A, Probability: 0.7217737316665922
Sequence656.csv_1: True Class: B, Predicted: A, Probability: 0.9999925106201388
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 0.9951578693331683
Sequence658.csv_1: True Class: B, Predicted: B, Probability: 0.9993287045742791
Sequence659.csv_1: True Class: A, Predicted: A, Probability: 0.8945718313991455
Sequence66.csv_1: True Class: A, Predicted: B, Probability: 0.9877007130810995
Sequence660.csv_1: True Class: B, Predicted: A, Probability: 0.6913293475526746
Sequence661.csv_1: True Class: A, Predicted: B, Probability: 0.8390273815344379
Sequence662.csv_1: True Class: B, Predicted: A, Probability: 0.997871258052897
Sequence663.csv_1: True Class: B, Predicted: B, Probability: 0.9979847976610864
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.9999964506981135
Sequence665.csv_1: True Class: A, Predicted: A, Probability: 0.9999568644549345
Sequence666.csv_1: True Class: A, Predicted: B, Probability: 0.9864820010758414
Sequence667.csv_1: True Class: B, Predicted: A, Probability: 0.7000964904848824
Sequence668.csv_1: True Class: A, Predicted: B, Probability: 0.9999819887035016
Sequence669.csv_1: True Class: B, Predicted: B, Probability: 0.9998034280876108
Sequence67.csv_1: True Class: A, Predicted: B, Probability: 0.7258780820263849
