Sequence549.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.7847990843767219
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9999866329495372
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9999747195239551
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998299
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9999766845837301
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9999999958253065
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9999999994726477
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.8553966293325503
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9944604729200197
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9999999880741325
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999257448
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996978265
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999906211658512
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999999026981923
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999461502
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9974409301347311
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999117
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999999994089521
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.999999999507344
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.9999849001706491
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9999998341398236
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999922372
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998103
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999646129
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999835
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999996
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999988491
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999257573
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence588.csv_1: True Class: B, Predicted: B, Probability: 0.999999999998413
Sequence589.csv_1: True Class: B, Predicted: A, Probability: 0.9999890628734532
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.7153692874720787
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.8004505876021727
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999416
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence596.csv_1: True Class: A, Predicted: B, Probability: 0.9987803066341536
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998087397
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.999996204378933
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996307447
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.9959667013035753
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999693614
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 1.0
