Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9991810949473994
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999973294805931
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9991010461353393
Sequence551.csv_1: True Class: A, Predicted: B, Probability: 0.8972517112149792
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.9998928499521964
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9999999989147252
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999926473280597
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9999999740818714
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999938401803792
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9999999964132528
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9999999658537885
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9999983920987345
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999998068468982
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.996445389770456
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9695734768343615
Sequence563.csv_1: True Class: A, Predicted: B, Probability: 0.9934077302635175
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9982644808726775
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9998439791389476
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.999999999866985
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.8621560535482891
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9971490714242182
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9999999985944061
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999205809459883
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.999999983858995
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.6597634991367363
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999994
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999993546
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.999999999985619
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9994716763409744
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999996
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 1.0
