Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence558.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence570.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence573.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence577.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence588.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence589.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
Sequence592.csv_1: True Class: A, Predicted: B, Probability: 0.640479360852197
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.640479360852197
