Sequence549.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999904176
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999987951
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9436090176856426
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999906685225067
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999842
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999984
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999937
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.9999979429513927
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999984
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence566.csv_1: True Class: B, Predicted: A, Probability: 0.999999999861198
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9994495310186274
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9999905720209546
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999993
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999999986244053
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.996779025571943
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999994467
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence578.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.9999523710143554
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9999989803496887
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.9940581817804616
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999996
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.635773833061468
Sequence596.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999973
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999974
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9999999904861491
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9997282083252931
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence602.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999728
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998124
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999563
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence61.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence611.csv_1: True Class: B, Predicted: A, Probability: 0.525363538310206
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence613.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence614.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999437282
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.9999907448201454
Sequence616.csv_1: True Class: B, Predicted: A, Probability: 0.999999999999999
Sequence617.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999092
Sequence619.csv_1: True Class: B, Predicted: B, Probability: 0.9999999234035406
Sequence62.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999976
Sequence620.csv_1: True Class: B, Predicted: A, Probability: 0.99998472427247
Sequence621.csv_1: True Class: A, Predicted: A, Probability: 0.9999999985338726
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence623.csv_1: True Class: B, Predicted: A, Probability: 0.9999999124456621
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999893
Sequence625.csv_1: True Class: B, Predicted: A, Probability: 0.999999999971609
Sequence626.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence627.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence628.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence630.csv_1: True Class: A, Predicted: A, Probability: 0.9999842317071596
Sequence631.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence633.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence634.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence636.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998122138
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999969
Sequence638.csv_1: True Class: B, Predicted: B, Probability: 0.9999997742247285
Sequence639.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence64.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence641.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence642.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998893268
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence644.csv_1: True Class: B, Predicted: A, Probability: 0.7528532572885263
Sequence645.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999436016
Sequence646.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999999
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence648.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence649.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence65.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence651.csv_1: True Class: B, Predicted: B, Probability: 0.9999998188046709
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999987
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.9614567942024753
Sequence654.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence655.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence656.csv_1: True Class: A, Predicted: B, Probability: 0.9945215056853303
Sequence657.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997365498
Sequence658.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence66.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999861697
Sequence660.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence661.csv_1: True Class: B, Predicted: B, Probability: 0.9999999115851751
Sequence662.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence663.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence664.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence665.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence666.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence667.csv_1: True Class: B, Predicted: B, Probability: 0.999689106005305
Sequence668.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999973
Sequence669.csv_1: True Class: B, Predicted: B, Probability: 0.9998186106805387
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.999999999114093
Sequence670.csv_1: True Class: B, Predicted: A, Probability: 0.999998500281306
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999973
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence673.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.9995634827281634
Sequence675.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence676.csv_1: True Class: B, Predicted: A, Probability: 0.9999958293328242
Sequence677.csv_1: True Class: B, Predicted: A, Probability: 0.99999999999998
Sequence678.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence680.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence681.csv_1: True Class: A, Predicted: A, Probability: 0.9917603545631227
Sequence682.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence683.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence684.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence685.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence686.csv_1: True Class: A, Predicted: B, Probability: 0.7442713552735448
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence688.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence689.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence69.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 0.999317229867728
Sequence691.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence692.csv_1: True Class: B, Predicted: B, Probability: 0.9980192498504425
Sequence693.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence694.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999976156
Sequence695.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence696.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence697.csv_1: True Class: A, Predicted: A, Probability: 0.5154275694534196
Sequence698.csv_1: True Class: B, Predicted: B, Probability: 0.9988111225484129
Sequence699.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999314
Sequence7.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999849
Sequence700.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999973
Sequence701.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999841523
Sequence702.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence703.csv_1: True Class: B, Predicted: A, Probability: 0.9999999861959256
Sequence704.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence705.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence706.csv_1: True Class: B, Predicted: B, Probability: 0.9999964751323321
Sequence707.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence708.csv_1: True Class: B, Predicted: B, Probability: 0.9935991841915154
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence71.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence710.csv_1: True Class: A, Predicted: A, Probability: 0.9999981064873927
Sequence711.csv_1: True Class: B, Predicted: B, Probability: 0.9947585978390593
Sequence712.csv_1: True Class: B, Predicted: B, Probability: 0.9197774354114535
