Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9852122717015975
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.7033495268527118
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.979794969281056
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9864640751577511
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9348194193768901
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.9977692724644308
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9857101521214889
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.7605342345549537
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9269571607155637
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9440161889028316
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.9694566865267782
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.8654231379885273
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.8537694531355189
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9925216073009159
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.6474717471523721
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.931597504772608
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.7939695414942186
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.8124037507982355
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9995839645856139
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.599552216121373
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9999180321774707
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.5258880516980602
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.7919137955133113
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.5357595552016344
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9527767155432746
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9988603699532445
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9914408508105265
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.9583625640633024
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9386708592077632
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.5329523044518698
