Sequence549.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999728362
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9999225799202277
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.8434187628716717
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999998773
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999983784
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999996
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.9999999960868694
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9999999544108765
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence566.csv_1: True Class: B, Predicted: A, Probability: 0.9999999998518458
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.972667369594715
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9982974191348895
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999993
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999991026
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9988238590590426
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999485
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence578.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.999999997477978
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.8106634576117177
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.9999999991866568
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999997
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999977
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9999998279413973
Sequence596.csv_1: True Class: B, Predicted: A, Probability: 0.999999999956089
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999918
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9999999994809264
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9998425662468072
