Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.993461082151132
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9990246487827372
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9992330759918554
Sequence551.csv_1: True Class: A, Predicted: B, Probability: 0.6956193671733563
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9897268106569335
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9976283603807499
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9685168552969716
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.7615349229109182
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9811045126204151
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.8550095603817592
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9995638710815566
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999921160591775
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.787729256433561
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9955939416171896
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9994266426604584
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.9999993963468997
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.992916590382468
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9849453717113342
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9193833448845647
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.922945519942778
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9663392165828355
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 0.8511013194425163
Sequence569.csv_1: True Class: B, Predicted: A, Probability: 0.9986936661003541
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.6356972482045895
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.9523938110807557
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.8974810138247926
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.9873068520781166
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.8577850216747542
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.7204308648464003
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9930472303181734
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9969063010168864
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.8302698248288503
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.5182120275262257
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9998225726866761
Sequence58.csv_1: True Class: A, Predicted: B, Probability: 0.5004530953146028
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.6241793990409249
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9805889698227572
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9998105636251791
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9978820966070557
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.999999920913308
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9989633858315626
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.9737361778278295
Sequence587.csv_1: True Class: A, Predicted: B, Probability: 0.9850701175930373
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9997843724548916
Sequence589.csv_1: True Class: B, Predicted: A, Probability: 0.9866970209539161
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.6342829805541963
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.9989818256914939
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.9824372297220791
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9494144478228392
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.9823095890848469
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.7837133546906488
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9993375829356547
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.5594709938662509
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.689772180213662
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.999517101927014
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9998476795316813
