Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999703683
Sequence55.csv_1: True Class: B, Predicted: A, Probability: 0.9986684158703603
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.9999579169776265
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.999493114376871
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9018933237096549
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.9680987687499315
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9997468131135113
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999999984658329
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9999999963918345
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.7162922572719158
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999988713
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999791744421703
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999999543942379
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.84624121733986
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999993603576433
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9995603528409595
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.8638653311737089
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9995715895207131
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9998802024618272
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.8104575889355552
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9707787372295875
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9999782444848818
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9897588272320351
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9428049009235934
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9998259469068287
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9999928981612662
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.994920568563361
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999904985367811
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999959841
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9955910192024559
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9999461936494649
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.9999999138147021
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9999924015739493
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9978139143471373
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9824943156738559
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9995897275632906
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999980583
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9997957226721693
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.9999885467083729
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.9999915705086009
Sequence586.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999608495
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999888
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.9999103915278803
Sequence589.csv_1: True Class: B, Predicted: A, Probability: 0.7141599702427911
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9999999668047468
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.9961073403720042
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.8441501943153003
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999999974651596
Sequence593.csv_1: True Class: A, Predicted: B, Probability: 0.9999123097781654
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999996554415775
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9999997877215289
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9999969454923487
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.898136783258773
Sequence598.csv_1: True Class: B, Predicted: A, Probability: 0.9757264444840262
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.999999803972091
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9984698000209663
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999623757
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.6181097503731194
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.6641476557352726
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9999999707914011
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9963942562811299
Sequence604.csv_1: True Class: A, Predicted: B, Probability: 0.9965501683541966
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.919266008446776
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.9999990544629076
Sequence607.csv_1: True Class: A, Predicted: B, Probability: 0.9999998919845396
Sequence608.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999998
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.999998219825634
Sequence61.csv_1: True Class: B, Predicted: B, Probability: 0.9963459878741805
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 0.9999998786582268
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996784353
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence613.csv_1: True Class: B, Predicted: A, Probability: 0.7626417470825773
Sequence614.csv_1: True Class: B, Predicted: A, Probability: 0.9446679920403033
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.9999999908804146
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.8133798065246177
Sequence617.csv_1: True Class: B, Predicted: A, Probability: 0.9999999981023601
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.9999999888379729
