Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.619635892985051
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9999975784030893
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.9999830064019322
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9999459955361963
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9994322469073748
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9999979698407435
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9993023066600835
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999998512024977
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.9999906467098112
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9999657148421096
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.8522843867191499
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.999413307977119
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9426832429274495
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999999955462177
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.9779465214084588
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9999320768609842
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9999999950304441
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9999997060472423
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999952
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9904968746749951
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 0.9997033010120169
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 0.9999960238946807
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9999956760966248
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.7977775343234261
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999581
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9999142163534402
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999994919493722
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9999999972334915
Sequence575.csv_1: True Class: B, Predicted: A, Probability: 0.9996940488192196
Sequence576.csv_1: True Class: B, Predicted: A, Probability: 0.9999434460226065
Sequence577.csv_1: True Class: A, Predicted: B, Probability: 0.9999999870983524
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9999911838180776
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999965652
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998727551
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.552621505242006
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9999999202156821
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9991680580891691
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.7817182972832649
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.5258881848683261
Sequence585.csv_1: True Class: B, Predicted: A, Probability: 0.9750785216618216
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9998799991667763
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9999999922152202
Sequence588.csv_1: True Class: B, Predicted: B, Probability: 0.9747664554212939
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999999994883431
Sequence59.csv_1: True Class: A, Predicted: B, Probability: 0.9819693404856858
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.8355924184731067
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.9950179483601791
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9965465854430646
Sequence593.csv_1: True Class: A, Predicted: B, Probability: 0.8272030388183979
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999981222904194
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.999975328119136
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.8113394277110053
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.9579696634733148
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 0.9999999680818993
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 0.9999999654041114
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999380161
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.8877959727516915
Sequence600.csv_1: True Class: B, Predicted: A, Probability: 0.9929456319189252
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.9995521824709014
Sequence602.csv_1: True Class: B, Predicted: A, Probability: 0.5219061032374678
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.9999999871942921
Sequence604.csv_1: True Class: B, Predicted: B, Probability: 0.656483402224612
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9999598880568341
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9999996710115735
Sequence607.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999558922
Sequence608.csv_1: True Class: B, Predicted: B, Probability: 0.9999969275247514
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999857306
Sequence61.csv_1: True Class: B, Predicted: B, Probability: 0.9999999991441331
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.6220454434444215
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.9999999984079194
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.9993813609777711
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence614.csv_1: True Class: B, Predicted: A, Probability: 0.9999583656666182
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999967
Sequence616.csv_1: True Class: B, Predicted: A, Probability: 0.7729736820265751
Sequence617.csv_1: True Class: B, Predicted: B, Probability: 0.9999977907660977
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.9999999918434964
Sequence619.csv_1: True Class: B, Predicted: B, Probability: 0.9999995280359819
Sequence62.csv_1: True Class: B, Predicted: B, Probability: 0.9957721755044892
Sequence620.csv_1: True Class: B, Predicted: B, Probability: 0.9911457681903192
Sequence621.csv_1: True Class: B, Predicted: B, Probability: 0.9953772620459748
Sequence622.csv_1: True Class: B, Predicted: B, Probability: 0.9999835515378355
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 0.999784377730759
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.9999109766706243
Sequence625.csv_1: True Class: B, Predicted: B, Probability: 0.7134607538916091
Sequence626.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997501129
Sequence627.csv_1: True Class: B, Predicted: B, Probability: 0.9999899688255811
Sequence628.csv_1: True Class: B, Predicted: B, Probability: 0.9997298679211135
Sequence629.csv_1: True Class: B, Predicted: B, Probability: 0.9999946484726074
Sequence63.csv_1: True Class: B, Predicted: B, Probability: 0.9999881538634876
Sequence630.csv_1: True Class: B, Predicted: B, Probability: 0.9999194191940772
Sequence631.csv_1: True Class: B, Predicted: B, Probability: 0.999999999991444
Sequence632.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999790132
Sequence633.csv_1: True Class: B, Predicted: A, Probability: 0.9628271193283844
Sequence634.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999997
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 0.6340910312216379
Sequence636.csv_1: True Class: B, Predicted: B, Probability: 0.9999998746848813
Sequence637.csv_1: True Class: B, Predicted: A, Probability: 0.9793573358824317
Sequence638.csv_1: True Class: B, Predicted: B, Probability: 0.9999999875705105
Sequence639.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence64.csv_1: True Class: B, Predicted: B, Probability: 0.999999928135726
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998966
Sequence641.csv_1: True Class: B, Predicted: B, Probability: 0.9999998491065762
Sequence642.csv_1: True Class: B, Predicted: B, Probability: 0.9999994951374185
Sequence643.csv_1: True Class: B, Predicted: A, Probability: 0.9969878389416253
Sequence644.csv_1: True Class: B, Predicted: B, Probability: 0.9684802305856237
Sequence645.csv_1: True Class: B, Predicted: B, Probability: 0.9999998940239045
Sequence646.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999995453
Sequence647.csv_1: True Class: B, Predicted: B, Probability: 0.9999999952346734
Sequence648.csv_1: True Class: B, Predicted: B, Probability: 0.999999999918971
Sequence649.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 0.9989491548017885
Sequence650.csv_1: True Class: B, Predicted: B, Probability: 0.9724593207175894
Sequence651.csv_1: True Class: B, Predicted: B, Probability: 0.8403851795247738
Sequence652.csv_1: True Class: B, Predicted: B, Probability: 0.9933106920703443
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.7835837982498907
Sequence654.csv_1: True Class: B, Predicted: B, Probability: 0.9981866935368344
Sequence655.csv_1: True Class: B, Predicted: B, Probability: 0.999999999998719
Sequence656.csv_1: True Class: B, Predicted: B, Probability: 0.9999999965754969
Sequence657.csv_1: True Class: B, Predicted: B, Probability: 0.9999981815614115
Sequence658.csv_1: True Class: B, Predicted: B, Probability: 0.8470592146828633
Sequence659.csv_1: True Class: A, Predicted: B, Probability: 0.9998467293580608
Sequence66.csv_1: True Class: A, Predicted: B, Probability: 0.9972980285666098
Sequence660.csv_1: True Class: B, Predicted: B, Probability: 0.999986928860429
Sequence661.csv_1: True Class: B, Predicted: B, Probability: 0.9999999126647997
Sequence662.csv_1: True Class: B, Predicted: A, Probability: 0.9999818188787725
Sequence663.csv_1: True Class: B, Predicted: B, Probability: 0.9999999575221488
Sequence664.csv_1: True Class: A, Predicted: B, Probability: 0.9999999953803301
Sequence665.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999972855
Sequence666.csv_1: True Class: B, Predicted: B, Probability: 0.9999999007137422
Sequence667.csv_1: True Class: A, Predicted: A, Probability: 0.9997070027761829
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 0.9992884626407039
Sequence669.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997893375
Sequence67.csv_1: True Class: B, Predicted: B, Probability: 0.9999999247778024
Sequence670.csv_1: True Class: B, Predicted: B, Probability: 0.999999999982871
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998994521
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999937546
Sequence673.csv_1: True Class: B, Predicted: B, Probability: 0.9999996387385157
Sequence674.csv_1: True Class: B, Predicted: B, Probability: 0.9999997311999783
Sequence675.csv_1: True Class: A, Predicted: B, Probability: 0.9998982058480201
Sequence676.csv_1: True Class: B, Predicted: A, Probability: 0.9997477452864325
Sequence677.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999997002
Sequence678.csv_1: True Class: B, Predicted: A, Probability: 0.7692535971589639
Sequence679.csv_1: True Class: B, Predicted: B, Probability: 0.9877126883673174
Sequence68.csv_1: True Class: B, Predicted: A, Probability: 0.9979730417723124
Sequence680.csv_1: True Class: B, Predicted: B, Probability: 0.9893958726406514
Sequence681.csv_1: True Class: B, Predicted: A, Probability: 0.5560963796384975
Sequence682.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996723421
Sequence683.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998093517
Sequence684.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999427347
Sequence685.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999828084
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 0.9740724624319782
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998733
