Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9475723587345541
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999617783161356
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.8650919817189613
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9995222218596584
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9986987788829534
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.985326447664949
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9999959694991184
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.9999922517515879
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9999897680890705
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.8432875693016388
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.8934843998271224
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.7644802081071743
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9999469039287704
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.999986909433069
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.8160978594431847
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9999976039281071
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999479848563211
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9985560791960663
Sequence565.csv_1: True Class: B, Predicted: A, Probability: 0.9998614937776903
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.5842858330179879
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9999585827384289
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.5449436362112327
Sequence569.csv_1: True Class: B, Predicted: A, Probability: 0.9671573237931637
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9987932244927791
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9921129965077373
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9998683407733956
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999629576812795
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.9753768508582317
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.8952355965662483
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9995704496674942
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9999990728121405
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.7386064262243563
Sequence578.csv_1: True Class: B, Predicted: A, Probability: 0.9863110373464731
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.9971679857810507
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9995508584217643
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9637869317664053
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.8758327284169385
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.997373646016273
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9970951509345903
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.9997688975251786
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9998328187680449
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9996341097243815
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.9999998773722044
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.9742292574596895
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9802143091266017
