Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9935447125528849
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.9999999474189656
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9965452450241898
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9942985829708502
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.999999999997195
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999781535
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999897
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9999999985196334
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999997679
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9999325785760927
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9990304017408415
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999984
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9999944122823762
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999297
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.999999999980827
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998577062
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9999999508305489
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998739
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9999999949464241
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999982863
