Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999993
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.9998609897429366
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999604413
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9999999004642722
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.649523338451574
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999986
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999961
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999322
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998800765
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999992
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999987652
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.8751580765365163
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9999999882565016
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9878898440459104
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999981187
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999999993089335
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999981949
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999989135279425
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999002
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999987
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999987
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.99999999904685
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9999917624366059
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9999999767797799
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999996
Sequence582.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999102369
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999681349264271
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9999961645588065
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9999999318745514
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9998832248956995
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999985402
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999710854
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.9999923412478923
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.9999992207549678
Sequence593.csv_1: True Class: A, Predicted: B, Probability: 0.9996499161713668
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999861
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.8618030609183609
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.9999999988088626
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.984846271355865
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998148
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 0.9999401983787608
Sequence6.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence60.csv_1: True Class: A, Predicted: B, Probability: 0.8672384587758105
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996042221
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.999999999953133
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence605.csv_1: True Class: A, Predicted: B, Probability: 0.9997589074526114
Sequence606.csv_1: True Class: A, Predicted: B, Probability: 0.9885565467958609
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.9999817716688656
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997803
Sequence61.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999645466
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999948865
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999694
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.9999999972813187
Sequence614.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999995748
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.9999982293207967
Sequence617.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999886422
Sequence619.csv_1: True Class: B, Predicted: B, Probability: 0.9999999994768144
