Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.999596134341492
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.9999999965100376
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9999999744569092
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999997
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9999937949965453
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999087
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9572706512885627
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999992891643402
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.999999999366294
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999623571073791
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997647858
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9999718578655714
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9994731043435925
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999999957943989
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.999999994445586
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.7449745692761299
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999999990947697
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9770292691197092
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9983432648008038
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999991176
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999979
Sequence570.csv_1: True Class: A, Predicted: B, Probability: 0.9999935509230917
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.9999999998019146
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.999999259334944
Sequence573.csv_1: True Class: A, Predicted: B, Probability: 0.9993776436179773
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999798809989421
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.5953565971662024
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9999999966826147
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999986
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9984837440969764
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.998846579717496
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999995537
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.6587497512773623
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9999993879621525
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9999999653398393
Sequence589.csv_1: True Class: A, Predicted: B, Probability: 0.9090765785174343
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9999995305783669
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999987
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.9999992192680278
Sequence593.csv_1: True Class: A, Predicted: B, Probability: 0.9999999991003305
