Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999996
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.9998290184839086
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999633676
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9999999106310544
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.6694400935834695
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999987
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999966
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999378
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999007932
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999992
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999989012
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.8658642171855495
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9999999895277065
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9854409231200395
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999983267
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999999993801021
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999985187
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999989997314594
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999123
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999889
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999984
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9999999992008397
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9999928919207374
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9999999804606269
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999996
Sequence582.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999019579
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999724055710087
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.999996568129903
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9999999385086752
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9998984636476411
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.999999999998648
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999739045
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.9999934536825298
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.9999993227674229
Sequence593.csv_1: True Class: A, Predicted: B, Probability: 0.9996189740879365
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999879
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.8769429732817628
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.9999999989248043
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9863841666982367
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998286
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 0.9999350898436595
Sequence6.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence60.csv_1: True Class: A, Predicted: B, Probability: 0.8563858199889125
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996417537
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999591063
