Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9997458260116129
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9964969379599019
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9999999798908296
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.99968925837877
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.8370884211567883
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9983383050325538
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.999999537376966
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.9481829004170547
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9986413926030242
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9770472234979933
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9884514854022984
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9887919696491927
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9997600838242555
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.8879972775904071
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.9997444775884663
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9777269789926488
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.998349095175724
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999996625155527
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.7948316647723491
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.99999793607076
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9999835725337468
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9683669130834025
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.6524024826186651
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9993332221599269
Sequence570.csv_1: True Class: A, Predicted: B, Probability: 0.9996115684776433
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9022908862239067
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.9999957754508303
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999998896727773
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999909976038075
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999997648798064
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9999533066182823
