Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9278212918182853
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.7692594858024
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.9990067684752785
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.8540912183555899
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.999984799749023
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.9967500169264251
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9365857134997865
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.9995307751908171
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.6806676921466205
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9806179516840442
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.8841857346537474
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.9930897539451835
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.98129203976241
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.7907740090563207
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.9987305878139754
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.9757938366115594
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9705288465589165
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9996241794012979
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9983641380492675
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9997674122604513
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.6289764242468734
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9905689550437141
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9997656360907301
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.8779907461604903
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.9986590145676503
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9862353307254529
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.9830329947096188
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.9999905160801199
Sequence574.csv_1: True Class: B, Predicted: A, Probability: 0.9996443744776871
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9750537895576974
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.993950793633213
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9482002779260265
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9998696543474982
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9029588532139791
