Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999852249
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999437108
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9999999781627974
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999951771
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9999956728814572
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9999999347636603
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9935371070288798
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.9999998599935139
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9999979537486676
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999999112277865
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999066246
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999998771979525
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997632051
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence576.csv_1: True Class: B, Predicted: A, Probability: 0.9999999623702414
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9999983907467376
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9989625664083961
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999994033
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9999493261684612
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9997995242254201
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.9999999647714584
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999947943
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.999999999962782
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9999999812419491
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence592.csv_1: True Class: B, Predicted: A, Probability: 0.9999955963532529
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999930923774563
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.9999996902019959
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999996458
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.9999999906254426
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9999787346021185
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9999999634339167
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence601.csv_1: True Class: B, Predicted: A, Probability: 0.99999996704979
Sequence602.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999964
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.9999999590941252
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998964
Sequence608.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.9999913294196813
