Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9865595911512737
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999791465
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.9999997693498894
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999999
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.9999999987204862
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9996169976049818
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999907
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999998238726578
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.9860642807458885
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999980489
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999986938
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999269997
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.7201567851536693
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.9999993598617519
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999901
Sequence565.csv_1: True Class: B, Predicted: A, Probability: 0.9844584366169603
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9999536233618725
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.999999903981642
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.99999992734462
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9718640916944811
Sequence57.csv_1: True Class: B, Predicted: A, Probability: 0.8555146854189665
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999991739
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.9897331670245455
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999687084723075
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.7438194928059216
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.9999999918994815
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.7903337400589625
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9999841321722986
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.9298198142744735
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9996067524472423
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9993364834842408
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.999999999522262
Sequence582.csv_1: True Class: A, Predicted: B, Probability: 0.5108356927056984
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9988030860632827
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.9999981506511911
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998634551
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9997993804589321
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9999984073215559
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999998266
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999997277
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.8095139101240177
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.9988714105251328
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999998697793784
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.9992654158425766
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.9999993967989526
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9991099565351349
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9164131954947037
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999904938
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 0.9999999663709284
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.6054838341348182
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996361956
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.8830877912121371
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999883
Sequence602.csv_1: True Class: B, Predicted: B, Probability: 0.9999998534316398
Sequence603.csv_1: True Class: B, Predicted: A, Probability: 0.9999954430868768
Sequence604.csv_1: True Class: A, Predicted: B, Probability: 0.9538614002293672
Sequence605.csv_1: True Class: B, Predicted: A, Probability: 0.999999999999983
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9988337538327464
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9982338874514661
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.9999995219054195
