Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9999988837276843
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.8665230613484427
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.858967799488545
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9999632489074864
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9271241998185996
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9999697943466217
Sequence554.csv_1: True Class: A, Predicted: B, Probability: 0.9999999997961553
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9995536357121537
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9216339671090112
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9991510149165901
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.9840262797193605
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9999503277327015
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.733872416928178
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9999999972319754
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.9903074612890227
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.6874296805635915
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999970704036565
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9723701030389791
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.970505077904479
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9994637513947938
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9999995877071914
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9985031048746765
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.9999176829625149
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.7233679609021231
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999555697795114
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999907184715806
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.9993733117648944
Sequence573.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999946332
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.9889236905524148
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999577536395502
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9572950335787671
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.675192417824232
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9847719386266972
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.9981083987996774
Sequence58.csv_1: True Class: A, Predicted: B, Probability: 0.8327112130479468
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9999978919985266
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997819934
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999977929029481
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9984228513108535
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9690817939274483
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9985941277510628
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9999975706185552
Sequence587.csv_1: True Class: A, Predicted: B, Probability: 0.9988010953503319
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9738885658418064
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.7770765284039901
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.7465566872604742
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9317662346382761
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.9935801647248754
Sequence592.csv_1: True Class: B, Predicted: A, Probability: 0.9999994705318062
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9999999986525372
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999227435342483
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.9832694451936664
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.9978680747900532
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9999999929423362
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9999701956798317
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9601825111299337
Sequence6.csv_1: True Class: A, Predicted: B, Probability: 0.999999959551313
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9929901370398542
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9633774236795485
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.5907426988985449
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9907442748837145
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.99999898824927
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9999970155027332
Sequence605.csv_1: True Class: B, Predicted: A, Probability: 0.999997912173934
