Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999951575267324
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9994792711480492
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.6234263257080283
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.587576439320705
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9995570531577975
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.5621827794399865
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9962239787054475
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.9954065496808837
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9278840166729165
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9998542783841644
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.579358986566774
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.5467388231087746
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9103131092895793
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9991379597587411
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9996676657340124
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.975080217572488
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.9998008400933893
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9738655279594038
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9977334738467903
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.5128901545310278
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9999101279439688
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9999678462793367
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.7726119111404145
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.6647699727698579
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.9932607346592954
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.775101457310954
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9967057631648377
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.8676623385170034
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9999775506113731
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9922223709300553
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9999999736800659
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.5955544670227564
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.6662396667170888
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9998309810788911
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.992324439640025
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.9452693605015504
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9998904185586692
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.796586441582387
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9991555212503279
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9128275057873441
Sequence585.csv_1: True Class: B, Predicted: A, Probability: 0.6849437374270979
Sequence586.csv_1: True Class: B, Predicted: A, Probability: 0.9742341626465219
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9998274174491013
Sequence588.csv_1: True Class: B, Predicted: B, Probability: 0.9997039058186137
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.6493438702507525
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9324395211361478
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.9999999156616483
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.9990084573421915
Sequence592.csv_1: True Class: B, Predicted: A, Probability: 0.9998502993557007
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.9917386905332563
