Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9999999392887983
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996338113
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.5431066071053596
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.999999999313763
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.9999993835183313
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9994633382262468
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999999930461518
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9998882433122374
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9436786364740384
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.9903616381866127
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.665814864055674
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9907626323388866
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.8580373001060895
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.7640786654322294
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.999999955924956
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999904017
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999967
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999988
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999143184
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.9999996966677493
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999999856226629
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9999797189723412
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9573227051475931
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999996145872111
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9793309835983405
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9999999075232224
Sequence576.csv_1: True Class: B, Predicted: A, Probability: 0.9951607853769369
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9862373472201148
Sequence578.csv_1: True Class: B, Predicted: A, Probability: 0.9997007346766503
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.7094221606055252
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9999999657733193
