Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.996549356087641
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.7679393379845993
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.7658382831419889
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9740284102342494
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9142651434052603
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.7387566120754624
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.7970112716065585
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.8864164625635369
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9886900602617449
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9999583016097829
Sequence558.csv_1: True Class: A, Predicted: B, Probability: 0.5654430785193247
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9905729198088945
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.917716882138671
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9906397415126208
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9768936249828369
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.8441153536853317
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.9863560307489485
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9892886010007409
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9219799583158179
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.999999628959872
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9777436042307349
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.9943758512911576
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.7178193949508664
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.9997982566343748
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.7528079932991298
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9941436998903834
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9998866695180519
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9968271140743988
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.5994020281380997
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9998904535137925
Sequence576.csv_1: True Class: B, Predicted: A, Probability: 0.8929526014604813
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9996619521924163
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9348526953966013
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.824124785715898
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.5655345087027756
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.9999689482934471
Sequence581.csv_1: True Class: B, Predicted: A, Probability: 0.9991975545846148
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.9996581843105131
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.6515899882165649
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.6929717541658308
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9937758894835064
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9829771471256946
Sequence587.csv_1: True Class: A, Predicted: B, Probability: 0.9997892839384498
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.9785320346058616
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9945981399007147
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.8186553188198276
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9999998867411652
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.9999921449849198
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.9999728973763393
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.897290056870967
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.9968892666563963
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9998667381970863
Sequence596.csv_1: True Class: B, Predicted: A, Probability: 0.9843715086023005
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.7687646647496521
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 0.9568861090845315
Sequence599.csv_1: True Class: B, Predicted: A, Probability: 0.9893765566726254
Sequence6.csv_1: True Class: A, Predicted: B, Probability: 0.9982340390354819
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9877758394986739
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.9999962287730969
Sequence601.csv_1: True Class: A, Predicted: B, Probability: 0.9993275559508769
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.981984462609004
Sequence603.csv_1: True Class: A, Predicted: B, Probability: 0.9038882353430645
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9866237462910504
Sequence605.csv_1: True Class: B, Predicted: A, Probability: 0.9892222205449386
Sequence606.csv_1: True Class: A, Predicted: B, Probability: 0.9949960541327911
Sequence607.csv_1: True Class: A, Predicted: B, Probability: 0.998302928712841
Sequence608.csv_1: True Class: A, Predicted: B, Probability: 0.7031292583510635
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9631594210053591
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9611188696079022
Sequence610.csv_1: True Class: A, Predicted: B, Probability: 0.9881831129435258
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9549072524764431
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.8780454351083526
Sequence613.csv_1: True Class: A, Predicted: B, Probability: 0.99999290720487
Sequence614.csv_1: True Class: A, Predicted: B, Probability: 0.8945210435040317
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.738086164248139
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.9450653030079008
Sequence617.csv_1: True Class: B, Predicted: B, Probability: 0.9687072185589155
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.9998855915421636
Sequence619.csv_1: True Class: A, Predicted: B, Probability: 0.7248766656047428
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.999715563301286
Sequence620.csv_1: True Class: A, Predicted: B, Probability: 0.9837693828141773
Sequence621.csv_1: True Class: A, Predicted: B, Probability: 0.999993620309609
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.9999135621440176
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 0.7122929287131267
Sequence624.csv_1: True Class: A, Predicted: B, Probability: 0.9859230207131385
Sequence625.csv_1: True Class: A, Predicted: B, Probability: 0.8523815713580076
Sequence626.csv_1: True Class: B, Predicted: A, Probability: 0.9453170008768029
Sequence627.csv_1: True Class: A, Predicted: B, Probability: 0.9999891260110666
Sequence628.csv_1: True Class: A, Predicted: B, Probability: 0.7704145753029743
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.7840550715513803
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.9999988609230372
Sequence630.csv_1: True Class: A, Predicted: B, Probability: 0.9998763619364281
Sequence631.csv_1: True Class: A, Predicted: B, Probability: 0.9999730680658028
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.9981325580001267
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.9999970075215093
Sequence634.csv_1: True Class: B, Predicted: A, Probability: 0.9995815997313259
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 0.9385142238243742
Sequence636.csv_1: True Class: B, Predicted: A, Probability: 0.832548990156613
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.9990879713911837
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.8689976691781169
Sequence639.csv_1: True Class: A, Predicted: A, Probability: 0.9980921371828652
Sequence64.csv_1: True Class: A, Predicted: B, Probability: 0.9946055374030496
