Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9987737864730404
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9251269415921712
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.9989108986626457
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.7066074800596611
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9996405733630618
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.999116519964345
Sequence554.csv_1: True Class: A, Predicted: B, Probability: 0.9696422464238447
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.9999999575409924
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9977093006443698
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.8600495139608684
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.7200714164755793
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.9999821568739232
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9188176294777842
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9967478532975803
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.5269142907588622
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.7555647927276375
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.9716441602706554
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9997918603422915
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.999999848275661
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999922218601748
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9995621556892735
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9999373480271043
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999932382915313
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9573561027937176
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.9999840658776197
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.5609496454273362
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9575855605460695
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.9999987451786045
Sequence574.csv_1: True Class: B, Predicted: A, Probability: 0.9999313589676242
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.99999871660399
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.998914326646779
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.963861998479412
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.999985387178585
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.6132360962269828
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.5652708863335251
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.9961868086111515
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999936059024715
