Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9999999944709752
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.999999948056627
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9996855485373983
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999706
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9999999969110063
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999997
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9999976105356998
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999996553
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.8309098044603417
Sequence56.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999989713
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.7469346027920225
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999988
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.5164233858250721
Sequence563.csv_1: True Class: A, Predicted: B, Probability: 0.6843740506259163
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.999993062126289
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9371680677084294
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999995829
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9999999988170201
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 0.9934939525363369
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 0.9999995123842568
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9722568493992594
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9996402147705589
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.9968180410538231
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9975952938559377
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999848
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9996594996745172
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9999845965354296
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.9999999988841743
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9999999994968054
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.9994166112089268
Sequence581.csv_1: True Class: B, Predicted: A, Probability: 0.9999971907133365
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999951289
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.997571382069086
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.9992962561613102
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence586.csv_1: True Class: B, Predicted: A, Probability: 0.9999999955182739
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.8960784973712292
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9978518493353122
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999712307
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.9645788407812488
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.9610721364484965
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999996597
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.9974161446388222
Sequence594.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999997
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9999998610041199
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.999999999985795
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999580159
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.9999999850963985
Sequence600.csv_1: True Class: B, Predicted: A, Probability: 0.9938591907964975
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.9983479093545533
Sequence602.csv_1: True Class: B, Predicted: B, Probability: 0.9999991491203799
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999011
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999998
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999943
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997096713
Sequence608.csv_1: True Class: B, Predicted: B, Probability: 0.524298416785756
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.7478939512745176
Sequence61.csv_1: True Class: B, Predicted: B, Probability: 0.96456878180191
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.994803987761737
Sequence611.csv_1: True Class: A, Predicted: B, Probability: 0.9999999996627188
Sequence612.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999619
Sequence613.csv_1: True Class: B, Predicted: B, Probability: 0.9986086586367181
Sequence614.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 0.9875619159410091
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 0.9998560267760127
Sequence617.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.9799494145967409
Sequence619.csv_1: True Class: A, Predicted: B, Probability: 0.9999999285320454
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.9637905250464658
Sequence620.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999251583
Sequence621.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence622.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999984668
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999992569
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence625.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999055
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.9999993251329666
Sequence627.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999987
Sequence628.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996225973
Sequence629.csv_1: True Class: B, Predicted: B, Probability: 0.9994658086541998
Sequence63.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999997493
Sequence630.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence631.csv_1: True Class: B, Predicted: B, Probability: 0.99063703607576
Sequence632.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence633.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998819387
Sequence634.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence635.csv_1: True Class: B, Predicted: A, Probability: 0.9734988988549045
Sequence636.csv_1: True Class: A, Predicted: A, Probability: 0.9999690915305053
Sequence637.csv_1: True Class: B, Predicted: B, Probability: 0.9999999989036775
Sequence638.csv_1: True Class: B, Predicted: A, Probability: 0.9999999942257857
