Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.991788060585471
Sequence55.csv_1: True Class: B, Predicted: A, Probability: 0.7763315643073333
Sequence550.csv_1: True Class: C, Predicted: B, Probability: 0.9738617052046201
Sequence551.csv_1: True Class: C, Predicted: B, Probability: 0.997562892023779
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.7556040746179545
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.942265555737554
Sequence554.csv_1: True Class: A, Predicted: B, Probability: 0.9475072622877928
Sequence555.csv_1: True Class: A, Predicted: C, Probability: 0.999112373197421
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9963189216140709
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.972237456522536
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.6240776527474601
Sequence559.csv_1: True Class: C, Predicted: C, Probability: 0.9999999943832705
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9716550707700473
Sequence560.csv_1: True Class: A, Predicted: C, Probability: 0.945984747372678
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9995519254225403
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9639447579293939
Sequence563.csv_1: True Class: A, Predicted: B, Probability: 0.9977986955917896
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9679223027193852
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9998379489855321
Sequence566.csv_1: True Class: C, Predicted: B, Probability: 0.9999995293226008
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9941371921251094
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 0.999963353084972
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.8483430765468495
Sequence57.csv_1: True Class: C, Predicted: C, Probability: 0.9982861298135579
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999221523201932
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.999999990920741
Sequence572.csv_1: True Class: B, Predicted: C, Probability: 0.9731795893342738
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9984064126074563
Sequence574.csv_1: True Class: A, Predicted: C, Probability: 0.9801598825147315
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9999896239836237
Sequence576.csv_1: True Class: C, Predicted: C, Probability: 0.9956463734933777
Sequence577.csv_1: True Class: A, Predicted: B, Probability: 0.9903382423006739
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9999556769621983
Sequence579.csv_1: True Class: A, Predicted: C, Probability: 0.9999999287010477
Sequence58.csv_1: True Class: A, Predicted: B, Probability: 0.8296281293330283
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.9986006395730804
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.999944767600837
Sequence582.csv_1: True Class: C, Predicted: C, Probability: 0.999695547256528
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.8729193651820151
Sequence584.csv_1: True Class: C, Predicted: B, Probability: 0.9994071032336448
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.614206764869247
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.6140426901251668
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.99853589933379
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.9825415381019755
Sequence589.csv_1: True Class: A, Predicted: B, Probability: 0.9992436799850967
Sequence59.csv_1: True Class: A, Predicted: B, Probability: 0.9951590626383827
Sequence590.csv_1: True Class: C, Predicted: C, Probability: 0.999997771061537
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.8825437043830261
Sequence592.csv_1: True Class: C, Predicted: C, Probability: 0.8155307413728752
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9999929871069616
Sequence594.csv_1: True Class: C, Predicted: C, Probability: 0.9999979882779774
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.9920852481405474
Sequence596.csv_1: True Class: A, Predicted: C, Probability: 0.9998498112886297
Sequence597.csv_1: True Class: C, Predicted: A, Probability: 0.8805499502248936
Sequence598.csv_1: True Class: B, Predicted: C, Probability: 0.9999950793169395
Sequence599.csv_1: True Class: C, Predicted: B, Probability: 0.5579785595667864
Sequence6.csv_1: True Class: A, Predicted: C, Probability: 0.9999998843750351
Sequence60.csv_1: True Class: A, Predicted: B, Probability: 0.9996485725879881
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.9871492303088508
Sequence601.csv_1: True Class: C, Predicted: B, Probability: 0.7366174565223979
Sequence602.csv_1: True Class: B, Predicted: C, Probability: 0.9998246991416488
Sequence603.csv_1: True Class: C, Predicted: C, Probability: 0.9110259345483499
Sequence604.csv_1: True Class: B, Predicted: A, Probability: 0.971563033264641
Sequence605.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999621142
Sequence606.csv_1: True Class: B, Predicted: C, Probability: 0.9999999999642176
Sequence607.csv_1: True Class: B, Predicted: A, Probability: 0.6647303308683387
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.9935057603978811
Sequence609.csv_1: True Class: A, Predicted: C, Probability: 0.8985346590461671
Sequence61.csv_1: True Class: C, Predicted: A, Probability: 0.7668352130287819
Sequence610.csv_1: True Class: C, Predicted: B, Probability: 0.9777220658660688
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.9475085790893379
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.9689864500284091
Sequence613.csv_1: True Class: C, Predicted: B, Probability: 0.9998810439526526
Sequence614.csv_1: True Class: C, Predicted: B, Probability: 0.998562854390845
Sequence615.csv_1: True Class: C, Predicted: A, Probability: 0.7636549264206418
Sequence616.csv_1: True Class: C, Predicted: A, Probability: 0.5338952156955458
Sequence617.csv_1: True Class: B, Predicted: B, Probability: 0.9999948080105823
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.9999428673437012
Sequence619.csv_1: True Class: C, Predicted: C, Probability: 0.49435222081540087
Sequence62.csv_1: True Class: C, Predicted: B, Probability: 0.999813647893004
Sequence620.csv_1: True Class: B, Predicted: B, Probability: 0.8672053348881759
Sequence621.csv_1: True Class: B, Predicted: B, Probability: 0.9281501471051226
Sequence622.csv_1: True Class: C, Predicted: C, Probability: 0.9574415529361985
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.6603487748270013
Sequence624.csv_1: True Class: C, Predicted: A, Probability: 0.8647912798426368
Sequence625.csv_1: True Class: B, Predicted: A, Probability: 0.9872758135378823
Sequence626.csv_1: True Class: A, Predicted: B, Probability: 0.8388503865794021
Sequence627.csv_1: True Class: B, Predicted: A, Probability: 0.6795148942622256
Sequence628.csv_1: True Class: B, Predicted: B, Probability: 0.9775948434931535
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.9995256880016167
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.6804441228952649
Sequence630.csv_1: True Class: B, Predicted: B, Probability: 0.948005776773483
Sequence631.csv_1: True Class: B, Predicted: B, Probability: 0.9999957827019659
Sequence632.csv_1: True Class: A, Predicted: C, Probability: 0.9806092030721448
Sequence633.csv_1: True Class: C, Predicted: C, Probability: 0.834138384066321
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.9460613743341294
Sequence635.csv_1: True Class: B, Predicted: C, Probability: 0.9413638125744416
Sequence636.csv_1: True Class: A, Predicted: C, Probability: 0.999591643881121
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.999997200251779
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.9992006559597018
Sequence639.csv_1: True Class: B, Predicted: C, Probability: 0.9773296185453367
