Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence574.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence585.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence586.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence590.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence592.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence594.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence596.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence599.csv_1: True Class: B, Predicted: A, Probability: 0.622503328894807
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.622503328894807
