Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9978585425119303
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9618885722464441
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9999521322030774
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9995111833925373
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9999962073568283
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.9986744593375554
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9988388008828637
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9999979399531175
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9999999749098575
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.999997970474521
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9912722984309614
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9280981282095798
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9965315010043898
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.594462694147739
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.8613401941247703
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.972983561627758
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9996364691375077
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9997186406883776
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9963755516119434
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999724
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.5511725409636555
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.7634862065712422
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.9999999995741744
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9993412371294661
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.9991797387554036
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.9877513099764336
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9979941591704914
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999947355584299
Sequence574.csv_1: True Class: B, Predicted: A, Probability: 0.9998951544406045
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9999917488185799
Sequence576.csv_1: True Class: B, Predicted: A, Probability: 0.792243943471578
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.9998191800918216
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.7652991554446446
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.9856628988230954
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9996936333958586
