Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9860454208859468
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9999999881000017
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.8300565742748633
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9975717103499379
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9999776854394193
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.7748486632828606
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9871474064111597
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999999976917906
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9997795818655514
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.9996925546941382
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.7429001988152082
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.9999999294411023
Sequence56.csv_1: True Class: B, Predicted: A, Probability: 0.5434247391939655
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9999999990194668
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9997926245865696
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9998393253358282
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9999871530479139
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9623810853980684
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.999708941432551
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9988504292534948
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.999995726193796
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9998230047607198
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.9999999060712033
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9999999987499694
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9450746309717377
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9999369825248577
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999877
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9271376490702972
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999999819968108
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9838780375884856
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998810294
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9993494039439497
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9551676547983613
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.8041730249212304
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9992640679094374
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9995437380356968
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.9999992757410964
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9963517597479565
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9707622408099164
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.999999999453966
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.9997974514934466
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9999998293867608
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999133385
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9503479630422296
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9962911840358354
Sequence59.csv_1: True Class: A, Predicted: B, Probability: 0.9999702523107779
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999966579
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.9999984537362121
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999999987398371
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.9999956068007851
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.9419325048454787
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9999999743066512
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.849707792621652
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.9985650137022779
Sequence598.csv_1: True Class: B, Predicted: A, Probability: 0.999999566266322
Sequence599.csv_1: True Class: A, Predicted: B, Probability: 0.9999999930939905
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.8789121813056517
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.9999999210544409
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.9755659104089385
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.8115906786352179
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9999997273759493
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995779946
Sequence604.csv_1: True Class: B, Predicted: B, Probability: 0.9977808945421546
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.9999999990607826
Sequence606.csv_1: True Class: B, Predicted: A, Probability: 0.9999114952312442
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.999996152509005
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.8778081893141368
Sequence609.csv_1: True Class: A, Predicted: B, Probability: 0.9348854971307292
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9768821036455146
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.9282746679224037
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.8190951630990214
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.9423139388613062
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.988635735929193
Sequence614.csv_1: True Class: B, Predicted: B, Probability: 0.8737788315066404
Sequence615.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999648614
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.999999998677257
Sequence617.csv_1: True Class: A, Predicted: A, Probability: 0.9999999154718678
Sequence618.csv_1: True Class: B, Predicted: A, Probability: 0.9788562056438072
Sequence619.csv_1: True Class: B, Predicted: B, Probability: 0.9888292412255728
Sequence62.csv_1: True Class: B, Predicted: B, Probability: 0.9999999988464645
Sequence620.csv_1: True Class: A, Predicted: B, Probability: 0.999733194495154
Sequence621.csv_1: True Class: A, Predicted: A, Probability: 0.9879398188638476
Sequence622.csv_1: True Class: B, Predicted: A, Probability: 0.999999999999982
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 0.9999988964467631
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.7493590740910921
Sequence625.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997542531
Sequence626.csv_1: True Class: A, Predicted: B, Probability: 0.9999929327038282
Sequence627.csv_1: True Class: A, Predicted: B, Probability: 0.9999999989666518
Sequence628.csv_1: True Class: A, Predicted: B, Probability: 0.9999647406323622
Sequence629.csv_1: True Class: A, Predicted: B, Probability: 0.9999490309098105
Sequence63.csv_1: True Class: B, Predicted: B, Probability: 0.9884556568053755
Sequence630.csv_1: True Class: B, Predicted: B, Probability: 0.9999810498269412
Sequence631.csv_1: True Class: A, Predicted: B, Probability: 0.7276913621995846
Sequence632.csv_1: True Class: B, Predicted: A, Probability: 0.6823988416296594
Sequence633.csv_1: True Class: A, Predicted: B, Probability: 0.9912951678798558
Sequence634.csv_1: True Class: B, Predicted: B, Probability: 0.9999954122776356
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.9999999972200136
Sequence636.csv_1: True Class: B, Predicted: A, Probability: 0.9999626663686895
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.9998327343548039
Sequence638.csv_1: True Class: B, Predicted: A, Probability: 0.7289205441490056
Sequence639.csv_1: True Class: A, Predicted: B, Probability: 0.9867233328488116
Sequence64.csv_1: True Class: B, Predicted: B, Probability: 0.9999982088406679
Sequence640.csv_1: True Class: B, Predicted: A, Probability: 0.9999998511970861
Sequence641.csv_1: True Class: A, Predicted: A, Probability: 0.8809979606234488
Sequence642.csv_1: True Class: A, Predicted: B, Probability: 0.9999615779850498
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 0.999999997070089
Sequence644.csv_1: True Class: A, Predicted: A, Probability: 0.999604746231455
Sequence645.csv_1: True Class: B, Predicted: B, Probability: 0.9999939437167706
Sequence646.csv_1: True Class: B, Predicted: A, Probability: 0.9999999537747298
Sequence647.csv_1: True Class: B, Predicted: B, Probability: 0.9883745099566762
Sequence648.csv_1: True Class: B, Predicted: A, Probability: 0.9991098667209288
Sequence649.csv_1: True Class: A, Predicted: B, Probability: 0.7293512186968826
Sequence65.csv_1: True Class: A, Predicted: A, Probability: 0.9714034385227497
Sequence650.csv_1: True Class: B, Predicted: B, Probability: 0.5960544911164111
Sequence651.csv_1: True Class: A, Predicted: B, Probability: 0.8878860151575156
Sequence652.csv_1: True Class: A, Predicted: B, Probability: 0.9999716518701851
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.9982741316902048
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.9999804804843008
Sequence655.csv_1: True Class: B, Predicted: B, Probability: 0.9999999873479899
Sequence656.csv_1: True Class: B, Predicted: B, Probability: 0.9998481762002414
Sequence657.csv_1: True Class: B, Predicted: B, Probability: 0.9999992612681051
Sequence658.csv_1: True Class: B, Predicted: A, Probability: 0.9164889875257674
Sequence659.csv_1: True Class: B, Predicted: A, Probability: 0.9595986186204525
Sequence66.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999836889
Sequence660.csv_1: True Class: B, Predicted: A, Probability: 0.7919611762783321
Sequence661.csv_1: True Class: B, Predicted: A, Probability: 0.9999999992257873
Sequence662.csv_1: True Class: B, Predicted: B, Probability: 0.9999980101888691
Sequence663.csv_1: True Class: B, Predicted: A, Probability: 0.9998818590249829
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.9999956813584052
Sequence665.csv_1: True Class: A, Predicted: A, Probability: 0.9999999883180337
Sequence666.csv_1: True Class: A, Predicted: B, Probability: 0.7515647774489723
Sequence667.csv_1: True Class: B, Predicted: B, Probability: 0.9999999862477608
Sequence668.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999999
Sequence669.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999996
Sequence67.csv_1: True Class: B, Predicted: B, Probability: 0.9998468219193252
Sequence670.csv_1: True Class: B, Predicted: B, Probability: 0.9999982254874513
Sequence671.csv_1: True Class: B, Predicted: A, Probability: 0.9913559295804446
Sequence672.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999998407
Sequence673.csv_1: True Class: B, Predicted: B, Probability: 0.7663044771387273
Sequence674.csv_1: True Class: B, Predicted: A, Probability: 0.8203060008909964
Sequence675.csv_1: True Class: B, Predicted: B, Probability: 0.9999908620101786
Sequence676.csv_1: True Class: B, Predicted: B, Probability: 0.5633428702186772
Sequence677.csv_1: True Class: B, Predicted: B, Probability: 0.999998397789648
Sequence678.csv_1: True Class: B, Predicted: B, Probability: 0.9999969408290834
Sequence679.csv_1: True Class: B, Predicted: A, Probability: 0.9434885792341619
Sequence68.csv_1: True Class: B, Predicted: B, Probability: 0.9999574678130561
Sequence680.csv_1: True Class: B, Predicted: B, Probability: 0.9988410866527295
Sequence681.csv_1: True Class: A, Predicted: B, Probability: 0.9999993660953634
Sequence682.csv_1: True Class: B, Predicted: B, Probability: 0.9999999981740192
Sequence683.csv_1: True Class: B, Predicted: A, Probability: 0.9999162613667865
Sequence684.csv_1: True Class: B, Predicted: A, Probability: 0.9999992575918327
