Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9907266608293368
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.8590358514586316
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.8790676081591166
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9999999981949625
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.8471462202634795
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9849187398276525
Sequence554.csv_1: True Class: A, Predicted: B, Probability: 0.9460993217124138
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999999992656678
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.658430302019781
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9983347283631981
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9966062673309762
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.9996914832830242
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9995525293158619
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.7334331592533518
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.5488597840164653
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.9999810377811108
Sequence564.csv_1: True Class: B, Predicted: A, Probability: 0.6913487094332698
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9999994352090511
Sequence566.csv_1: True Class: B, Predicted: A, Probability: 0.9690799319202634
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9999968365814756
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.9954512998975703
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.9986253785467953
Sequence57.csv_1: True Class: B, Predicted: A, Probability: 0.6115776196338066
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999373009135494
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9999999348714103
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9702066018755169
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.9796854779144111
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.9999872188955394
