Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9855460951046408
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.979067959927398
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9987616638115567
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9985925772967142
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.9632805511689095
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9413037836257352
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9971542519521389
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9998498818447991
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9915359868822918
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.9616597545330678
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.8839849135834484
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9988613857083161
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9999998047479354
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.8952501183700085
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9497397558172473
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.999983240184021
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.8023333319481688
Sequence564.csv_1: True Class: B, Predicted: A, Probability: 0.996432031011375
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.5824146914939492
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.9999932483715955
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9449464908995762
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9999066531358293
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.9929855271423692
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.7868223818037156
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9211456152621299
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.9375589501516277
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.8344813660615997
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999992001086767
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.8489434296153224
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9999525936701724
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9990018141756632
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.999054648036447
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9231134140978051
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.5047901825039989
Sequence58.csv_1: True Class: B, Predicted: A, Probability: 0.9917292933628463
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9951378447148113
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.9497483217282333
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.8201934146828534
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999362208851085
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.9999844429875626
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9793913198663928
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9998760903322121
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9732966254581542
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.8747118340823394
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.6216286085095701
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.7999218476146306
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.8342811158206301
Sequence591.csv_1: True Class: A, Predicted: B, Probability: 0.7716658270559542
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.9999627815400377
