Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.806740996593206
Sequence55.csv_1: True Class: B, Predicted: A, Probability: 0.7474243354615405
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.8642029397182307
Sequence551.csv_1: True Class: A, Predicted: B, Probability: 0.9988508268714993
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.9934968845512089
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.6722432018314611
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9900719112985259
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9899016290149584
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.6062477417122626
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9998818346139667
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9997168517894484
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9754552482386456
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9466814139861357
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.9975022941051775
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.9995666673473733
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.8823778606665551
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9927509814379192
Sequence564.csv_1: True Class: B, Predicted: A, Probability: 0.9518179293646474
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9925637879733241
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.999962852274518
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9996334561959077
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9913323221046367
Sequence569.csv_1: True Class: B, Predicted: A, Probability: 0.9999719823066113
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9730780896597684
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.9993820477845732
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.6059014370086955
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9999209236643172
Sequence573.csv_1: True Class: A, Predicted: B, Probability: 0.9721152695869393
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9861858289483324
Sequence575.csv_1: True Class: B, Predicted: A, Probability: 0.9999044290861768
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.9990254402542957
Sequence577.csv_1: True Class: A, Predicted: B, Probability: 0.9948931990740962
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9881988596024007
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.9999703503231757
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9938165729159735
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.9894363829165144
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.9878058021528051
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.9999739684092744
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9171743650800225
