Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999939374
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998788
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9356307002616817
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998166437
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9369822799389333
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.9999523844212554
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9623641740125901
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999999971034976
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9998377112586986
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.9999422537317737
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9278452810104996
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.7302639876452618
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.999999613318087
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9992775971272394
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999999986585384
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.998248903088536
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9999999957681837
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9999999991064625
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.999999999996398
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9999968054495065
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.976622256094038
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 0.99993428035388
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 0.999999999998793
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999896967
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.999999999810022
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9999636631199491
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9999999971389277
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999999787730522
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999849510812217
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9629027471958885
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999983
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9999688307347274
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9941257151672227
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9356965620564841
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999993997
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999668
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9999924301766562
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999758217
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9906548327917493
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999924235
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.9999999733208851
Sequence586.csv_1: True Class: B, Predicted: A, Probability: 0.9999999989370074
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9774482691697342
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999913077154978
Sequence59.csv_1: True Class: A, Predicted: B, Probability: 0.9999999331497714
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.9999999827740536
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998151
Sequence593.csv_1: True Class: A, Predicted: B, Probability: 0.9999997715849613
Sequence594.csv_1: True Class: B, Predicted: B, Probability: 0.999999959179624
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999997098
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9971190619695686
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.999999999875821
Sequence598.csv_1: True Class: B, Predicted: A, Probability: 0.999999939863919
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.8668304011743979
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999754
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.9999986636184387
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.95353757755737
Sequence602.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999473008
Sequence603.csv_1: True Class: B, Predicted: A, Probability: 0.99999996706329
Sequence604.csv_1: True Class: B, Predicted: B, Probability: 0.9995073818769867
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.9999999980831157
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.9946473890963315
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9999999860484075
Sequence608.csv_1: True Class: B, Predicted: B, Probability: 0.9999488543655164
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9999286396874332
Sequence61.csv_1: True Class: B, Predicted: B, Probability: 0.9928888893893917
Sequence610.csv_1: True Class: B, Predicted: A, Probability: 0.8840455640840669
Sequence611.csv_1: True Class: B, Predicted: A, Probability: 0.9997753322565414
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.9999623478501452
Sequence613.csv_1: True Class: B, Predicted: A, Probability: 0.8029988065942827
Sequence614.csv_1: True Class: B, Predicted: B, Probability: 0.9726907356826794
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.999922115816605
Sequence617.csv_1: True Class: A, Predicted: A, Probability: 0.9999999754022382
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.9999999939561658
Sequence619.csv_1: True Class: B, Predicted: B, Probability: 0.9991743321657347
Sequence62.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998908
Sequence620.csv_1: True Class: B, Predicted: B, Probability: 0.9999999607556161
Sequence621.csv_1: True Class: A, Predicted: A, Probability: 0.9790610053986976
Sequence622.csv_1: True Class: B, Predicted: A, Probability: 0.9999999921234499
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999961283
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.9999934783697217
Sequence625.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999984542
Sequence626.csv_1: True Class: B, Predicted: B, Probability: 0.99999999914895
Sequence627.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999936
Sequence628.csv_1: True Class: B, Predicted: B, Probability: 0.9999041087006936
Sequence629.csv_1: True Class: B, Predicted: B, Probability: 0.9999953722122282
Sequence63.csv_1: True Class: A, Predicted: B, Probability: 0.9999948410351802
Sequence630.csv_1: True Class: B, Predicted: A, Probability: 0.5760740209038845
Sequence631.csv_1: True Class: B, Predicted: A, Probability: 0.9968228108476137
Sequence632.csv_1: True Class: B, Predicted: B, Probability: 0.999991516572763
Sequence633.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999768827
