Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999942231
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998849
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.937855375913396
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998254908
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9400238724262261
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.9999543280737753
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9613893606322028
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999999970091648
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9998429683977459
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.9999404581352682
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9298129933635749
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.7249788846201553
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9999996225636117
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9992579681577578
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999999987231812
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.998323739340924
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.999999995993898
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9999999991489739
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999965924
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9999969356353242
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9773392197310092
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 0.9999361399617128
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999988506
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.99999999999022
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998190883
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9999654045032539
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9999999972846465
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999999797360285
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999845824199303
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9619160175354338
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999984
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9999703532902752
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9943084490425734
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9337840247116163
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999994287
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999685
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9999927595961854
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999770611
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9903737603220734
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.999999999992181
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.9999999745488335
Sequence586.csv_1: True Class: B, Predicted: A, Probability: 0.9999999989047813
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9767881262064777
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999916038290995
Sequence59.csv_1: True Class: A, Predicted: B, Probability: 0.9999999363499057
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.9999999822240001
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998241
Sequence593.csv_1: True Class: A, Predicted: B, Probability: 0.999999783171559
Sequence594.csv_1: True Class: B, Predicted: B, Probability: 0.9999999610281388
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999997236
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9972112964005648
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.9999999998821847
Sequence598.csv_1: True Class: B, Predicted: A, Probability: 0.9999999382357927
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.8716413317420502
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999766
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.999998720770705
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.9549731458599222
Sequence602.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999496149
Sequence603.csv_1: True Class: B, Predicted: A, Probability: 0.9999999661609561
Sequence604.csv_1: True Class: B, Predicted: B, Probability: 0.9995299835093137
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.9999999981857546
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.9944927699264751
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9999999867099747
Sequence608.csv_1: True Class: B, Predicted: B, Probability: 0.9999503634377184
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9999319691597831
Sequence61.csv_1: True Class: B, Predicted: B, Probability: 0.9930917823852872
Sequence610.csv_1: True Class: B, Predicted: A, Probability: 0.8793802047689763
Sequence611.csv_1: True Class: B, Predicted: A, Probability: 0.9997651777375062
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.9999638694756007
Sequence613.csv_1: True Class: B, Predicted: A, Probability: 0.7979287794229936
Sequence614.csv_1: True Class: B, Predicted: B, Probability: 0.9737832878340309
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.9999197439755412
Sequence617.csv_1: True Class: A, Predicted: A, Probability: 0.9999999746728855
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.9999999941338051
Sequence619.csv_1: True Class: B, Predicted: B, Probability: 0.999212015799959
Sequence62.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998963
Sequence620.csv_1: True Class: B, Predicted: B, Probability: 0.9999999628590458
Sequence621.csv_1: True Class: A, Predicted: A, Probability: 0.9784386040666136
