Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9477110442430947
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999617153430308
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.8654406169916473
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9995206371530884
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9986986315715718
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.9853899630009401
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9999959375924176
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.999992303934107
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9999897202320468
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.8423735216739774
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.8931023178564357
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.7633522958886246
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9999468996698662
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.99998680485043
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.8156756319179812
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9999976019257385
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999479799496179
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9985536164980652
Sequence565.csv_1: True Class: B, Predicted: A, Probability: 0.9998616187015665
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.5851036474382071
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9999586374201348
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.5447903318053469
Sequence569.csv_1: True Class: B, Predicted: A, Probability: 0.9671030667553839
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9987924314802772
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9921074426130932
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9998682469297726
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999628557169543
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.9752958609330153
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.8946579240559395
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9995675321921317
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9999990726734005
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.7386246762873613
Sequence578.csv_1: True Class: B, Predicted: A, Probability: 0.9863014455909953
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.9971901137459726
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9995495962118034
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9636886223991243
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.8760207213783827
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.9973690336829376
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9970756359621148
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.9997707159280741
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9998326688182287
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9996316495768072
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.9999998768329141
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.9739932550704876
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9802713756834011
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.9660063922956911
Sequence590.csv_1: True Class: B, Predicted: A, Probability: 0.6048191123935882
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.636961951991992
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.9999720513830364
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.7426693059080158
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999996888184001
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9670164617585338
Sequence596.csv_1: True Class: A, Predicted: B, Probability: 0.9999989482562933
Sequence597.csv_1: True Class: B, Predicted: A, Probability: 0.9997303665866544
Sequence598.csv_1: True Class: A, Predicted: B, Probability: 0.9999999092430135
Sequence599.csv_1: True Class: B, Predicted: A, Probability: 0.9999587330957195
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.8677558449079225
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9900708466471104
Sequence600.csv_1: True Class: A, Predicted: B, Probability: 0.9999846426192391
Sequence601.csv_1: True Class: A, Predicted: B, Probability: 0.9915505819852788
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9814509354109243
Sequence603.csv_1: True Class: A, Predicted: B, Probability: 0.9929648468278789
