Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9996068684694224
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.9922385070282688
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999859353
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.9682878159006508
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9999999954295258
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.763831353866256
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9997091471653715
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9995472724448695
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9939683644480466
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.8021019673936088
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999992735372351
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9999561326043015
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.999999933077124
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.998550399665039
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9900458137103476
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998914109
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9772775730571404
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999982019
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9991685332447701
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9999849490646545
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999910519
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998045104
Sequence57.csv_1: True Class: B, Predicted: A, Probability: 0.9999999933470431
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999924687137619
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9998874955101374
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.8252421118753138
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.992820643036912
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.9905622917479313
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999992919
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.9995081822416424
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9999997977520887
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.7284239074434664
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.994642251308864
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9999995021402389
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.9999982303682282
Sequence581.csv_1: True Class: B, Predicted: A, Probability: 0.8858903756642581
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999823525768
Sequence583.csv_1: True Class: B, Predicted: A, Probability: 0.999999959028201
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.9999978803564902
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9999999667226178
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.873049902215171
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9999996669861927
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.9831415732830804
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999835601097257
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.9980732681200988
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.8693715137531407
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.9999817487603987
