Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.8533287091188927
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.9497351589324738
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9321260163817153
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9944137689816079
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.672364960077322
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.8895128088764813
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9838416427765745
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999998952123369
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.8536190437629071
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9992846369069843
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9999549495890812
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.9542253282372595
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9998422533548948
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9997759136754254
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.9900137183216781
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9999999975630005
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.998858989088495
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9947208574459224
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9998698653078911
Sequence566.csv_1: True Class: B, Predicted: A, Probability: 0.9999992034662083
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9645528519168205
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.5225796796396585
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.99980408945858
Sequence57.csv_1: True Class: B, Predicted: A, Probability: 0.5567391881711041
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9403008247221204
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9999999798615783
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9724071497747669
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.9991534814593984
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.9988983656098032
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9983911759183802
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9999201582112676
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.811871914376674
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.7788571888709075
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.9329732059873068
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.8713729024693877
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9998847631566915
Sequence581.csv_1: True Class: B, Predicted: A, Probability: 0.9999482292219942
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9699065794779008
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9979982075480365
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.8313951675808668
Sequence585.csv_1: True Class: B, Predicted: A, Probability: 0.9999457288565411
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.9999880423101095
Sequence587.csv_1: True Class: A, Predicted: B, Probability: 0.971843789667024
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9999982468014088
Sequence589.csv_1: True Class: A, Predicted: B, Probability: 0.9903289616918991
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.9999490090768396
Sequence590.csv_1: True Class: B, Predicted: A, Probability: 0.5577291302729701
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.9999654112195021
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9842965741438027
Sequence593.csv_1: True Class: A, Predicted: B, Probability: 0.5244720211122493
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.9752511624435024
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.7003302055222714
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9993296050916061
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.9985458093819569
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9999919811446806
Sequence599.csv_1: True Class: A, Predicted: B, Probability: 0.9997586165649485
Sequence6.csv_1: True Class: A, Predicted: B, Probability: 0.9657273945916842
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9999996437994321
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.6789484604619572
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.999984863213564
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9110732188508928
Sequence603.csv_1: True Class: B, Predicted: A, Probability: 0.8721474551335427
Sequence604.csv_1: True Class: A, Predicted: B, Probability: 0.6249065925886327
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9823747216122715
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9999889193708268
Sequence607.csv_1: True Class: A, Predicted: B, Probability: 0.9999831896936766
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.9609209622403951
Sequence609.csv_1: True Class: A, Predicted: B, Probability: 0.9968639095802814
Sequence61.csv_1: True Class: B, Predicted: B, Probability: 0.7661155828854834
Sequence610.csv_1: True Class: A, Predicted: B, Probability: 0.9907767540681905
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.9965040182732515
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.9994123216535551
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.9997826236275297
Sequence614.csv_1: True Class: A, Predicted: A, Probability: 0.98030072066227
Sequence615.csv_1: True Class: B, Predicted: A, Probability: 0.9895331289234438
Sequence616.csv_1: True Class: B, Predicted: A, Probability: 0.9993405538591156
Sequence617.csv_1: True Class: A, Predicted: B, Probability: 0.9992406023129644
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.9476867612132823
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 0.9999365637605075
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 0.5232053589090315
Sequence620.csv_1: True Class: B, Predicted: A, Probability: 0.9699159956124481
Sequence621.csv_1: True Class: A, Predicted: B, Probability: 0.935409311885303
Sequence622.csv_1: True Class: A, Predicted: B, Probability: 0.922777831848644
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 0.8928170898766483
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.9996213919261273
Sequence625.csv_1: True Class: A, Predicted: B, Probability: 0.986264469847982
Sequence626.csv_1: True Class: B, Predicted: A, Probability: 0.9971928463308977
Sequence627.csv_1: True Class: A, Predicted: A, Probability: 0.9994020463154276
Sequence628.csv_1: True Class: B, Predicted: A, Probability: 0.9997927730863786
Sequence629.csv_1: True Class: B, Predicted: A, Probability: 0.9943267918763228
Sequence63.csv_1: True Class: B, Predicted: A, Probability: 0.9999994284958528
Sequence630.csv_1: True Class: A, Predicted: A, Probability: 0.9995218723494754
