Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9999961507446019
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.995688907220191
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9907895516244827
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9988813531901638
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9989363494131438
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.9995332480954038
Sequence554.csv_1: True Class: A, Predicted: B, Probability: 0.8381407394016934
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9998509104288182
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9989117611399433
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9876012860806568
Sequence558.csv_1: True Class: A, Predicted: B, Probability: 0.9994710646200186
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9566224352588586
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.912105560447219
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9976103953729688
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.6647744544724764
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9993922640410936
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.8698180177254549
Sequence564.csv_1: True Class: B, Predicted: A, Probability: 0.9991994823451248
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.8229737137030124
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.9996955823639674
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9987809773328243
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9995694119917845
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9028819459182027
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.997804821959346
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.997914704728348
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9697329740194773
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9937471632965347
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9837375809412171
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9202483636641713
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9724912798302088
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9327707554796003
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.994325471635942
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9611235530262668
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.9961620433385904
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.941658447545364
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.9982803960240657
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9997906790751415
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.8142072634506867
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9975997983591667
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.5869350801210763
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.6422028503718605
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9873998925605892
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.6656154750038701
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.9864626299841507
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9233327496310045
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9969185208199435
Sequence590.csv_1: True Class: B, Predicted: A, Probability: 0.8592961081881068
Sequence591.csv_1: True Class: A, Predicted: B, Probability: 0.925387296800793
Sequence592.csv_1: True Class: B, Predicted: A, Probability: 0.9338295097776828
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.8846019765147813
Sequence594.csv_1: True Class: B, Predicted: A, Probability: 0.6158724058618313
Sequence595.csv_1: True Class: A, Predicted: B, Probability: 0.7637075031249912
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.6781771279652963
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.9992417528277001
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9999987278487458
Sequence599.csv_1: True Class: A, Predicted: B, Probability: 0.9326280572895048
Sequence6.csv_1: True Class: B, Predicted: A, Probability: 0.8231948193494023
Sequence60.csv_1: True Class: A, Predicted: B, Probability: 0.9994544206326238
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.990864990677306
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.9997944984855354
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9574926182169882
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.5491956314394907
Sequence604.csv_1: True Class: B, Predicted: B, Probability: 0.6753492373748862
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.9994967509101942
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9994528529945331
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9397328619461148
