Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9684764650313135
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.8750851142315542
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.9817497607161068
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9922022203150093
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9997704333312705
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.972837247692792
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9999855739826203
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9786112363692402
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.7211945274456102
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9980787137638087
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.9810719838105175
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.9875479950291983
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9899688332040748
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9418274720711589
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9267736618884994
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9958256229013914
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.9705570850823455
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.5772414273258011
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.999750942436211
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.918580829439068
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9999999568059705
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.963106209409003
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.8754035881376129
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9930182108497659
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9996474941846725
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9964871878087511
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9360968682733746
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9947910515874372
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9401767328550295
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9999819558520617
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9999385493608678
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.766235264987618
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9996539346680751
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9999940688849545
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.924698619278363
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.982490373147361
Sequence581.csv_1: True Class: B, Predicted: A, Probability: 0.9999882370113166
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9520120142649854
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.9992168279504493
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9966891353108549
Sequence585.csv_1: True Class: B, Predicted: A, Probability: 0.9999807300997212
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9814170257115166
Sequence587.csv_1: True Class: A, Predicted: B, Probability: 0.9761414960933829
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.784166301801605
Sequence589.csv_1: True Class: A, Predicted: B, Probability: 0.9738898319633362
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9951758770915903
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.97458351635299
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.5706212727847038
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.5599738306871658
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.7205637965696029
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9993969327739777
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.8868756000514436
Sequence596.csv_1: True Class: A, Predicted: B, Probability: 0.8168288285500873
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.9995109085372402
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 0.5815451220539284
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 0.9036452926431524
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9991312321690295
Sequence60.csv_1: True Class: A, Predicted: B, Probability: 0.7957182275351679
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.7857854570789569
Sequence601.csv_1: True Class: A, Predicted: B, Probability: 0.9998159764171467
Sequence602.csv_1: True Class: B, Predicted: B, Probability: 0.9874331313365181
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9709497383025236
Sequence604.csv_1: True Class: A, Predicted: B, Probability: 0.9964375221816246
Sequence605.csv_1: True Class: A, Predicted: B, Probability: 0.9989604965671902
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.9999999107082288
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9995336447514583
