Sequence549.csv_1: True Class: B, Predicted: A, Probability: 0.9990272253705248
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999999955587747
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.8027527865046056
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.8766212998996348
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.9774888706152045
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.8562131680772783
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.5232908009317021
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.999999946338839
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.950515898457431
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9676939352653815
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.9885069876647201
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999789326681953
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.999067549512726
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9104750189568771
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.9725983613390053
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9988291022372427
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.949633879087097
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9913376281017428
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.7322707851198784
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9997269872596045
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9917745956021309
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 0.9976188166199162
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.8405928088765113
Sequence57.csv_1: True Class: B, Predicted: A, Probability: 0.9679334779381064
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9374388332118432
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.8410644177395342
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.8272728340046228
Sequence573.csv_1: True Class: A, Predicted: B, Probability: 0.9583971579324155
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.7541532307494158
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9794343617172082
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9999999861758171
Sequence578.csv_1: True Class: B, Predicted: A, Probability: 0.9999964828612855
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.6888256039242681
Sequence58.csv_1: True Class: B, Predicted: A, Probability: 0.9987831364821027
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9999386141441928
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9084373680087227
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.9271646529690015
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.7549079322418263
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.9855745277558569
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9789414517918608
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9995061740428629
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.9980353920470036
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.7120279727481722
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9999999983272718
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.9996831637924866
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.9999569908807747
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.9989600020192442
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999702478398229
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9964711262738717
Sequence594.csv_1: True Class: B, Predicted: B, Probability: 0.9999973624709687
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.9909413832280624
Sequence596.csv_1: True Class: A, Predicted: B, Probability: 0.864687019846644
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9991599930181302
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9752377345791172
Sequence599.csv_1: True Class: A, Predicted: B, Probability: 0.929593197111505
Sequence6.csv_1: True Class: A, Predicted: B, Probability: 0.7054255954825049
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9968985938922491
Sequence600.csv_1: True Class: B, Predicted: A, Probability: 0.9999998567997949
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.9973986767097174
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9837679402759132
Sequence603.csv_1: True Class: B, Predicted: A, Probability: 0.9999983683681758
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9990423749230721
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.9999999732764882
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.9999997818503193
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.645989551751443
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.9991470747313748
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.9984728271035838
