Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999638818058525
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9137133358885505
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.8296591959246298
Sequence551.csv_1: True Class: A, Predicted: B, Probability: 0.9999918556529376
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9995812664977612
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.9886983628722327
Sequence554.csv_1: True Class: A, Predicted: B, Probability: 0.9990887670714205
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9999961214682433
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.7621986950373694
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9999490709803494
Sequence558.csv_1: True Class: A, Predicted: B, Probability: 0.997344950001037
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9855789359473324
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.6133683674901043
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.9969730336981364
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.9721092661805455
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9999999330172749
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.8752707790961182
Sequence564.csv_1: True Class: B, Predicted: A, Probability: 0.9999960833791866
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.978539486803471
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.9998092406543825
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9999325904043018
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9611183988477808
Sequence569.csv_1: True Class: B, Predicted: A, Probability: 0.9999977037579811
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.8578592422165076
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9837353949708068
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.9956214417652293
