Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9918550423258641
Sequence55.csv_1: True Class: B, Predicted: A, Probability: 0.856386734774133
Sequence550.csv_1: True Class: C, Predicted: B, Probability: 0.9751008421627865
Sequence551.csv_1: True Class: C, Predicted: B, Probability: 0.9974905215633431
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.7519089584910539
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.9436229870549302
Sequence554.csv_1: True Class: A, Predicted: B, Probability: 0.9106428054916397
Sequence555.csv_1: True Class: A, Predicted: C, Probability: 0.9994970765996499
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.996267619232667
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9524448061881575
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.6236323047744334
Sequence559.csv_1: True Class: C, Predicted: C, Probability: 0.999999994099932
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9719673995846502
Sequence560.csv_1: True Class: A, Predicted: C, Probability: 0.9438662405204555
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9995536147321331
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.964534347641071
Sequence563.csv_1: True Class: A, Predicted: B, Probability: 0.997808916462124
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.968358292307567
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9998354775893977
Sequence566.csv_1: True Class: C, Predicted: B, Probability: 0.9999995028252132
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.994057472181209
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 0.9999493926254528
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.8491532081082533
Sequence57.csv_1: True Class: C, Predicted: C, Probability: 0.998282686858797
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999192104514248
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999999909548892
Sequence572.csv_1: True Class: B, Predicted: C, Probability: 0.9720450880980949
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9984140293134481
Sequence574.csv_1: True Class: A, Predicted: C, Probability: 0.9885751093979595
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9999897673357337
