Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999999951768076
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.9997957347741825
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9993995731862292
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9987517270599359
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999995619
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.8774232293571974
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.7964143290308308
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999993872
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.9994020868067904
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.998991548148507
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.5345177984266306
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9999995426866832
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999999453304667
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9996203790493708
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.999999996340838
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999637210899618
Sequence565.csv_1: True Class: B, Predicted: A, Probability: 0.9988940686515538
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9447426462084944
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9995742369460145
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9957086920619953
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9856011068486864
Sequence570.csv_1: True Class: A, Predicted: B, Probability: 0.6900022908568052
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.999999999461896
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999701270343219
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.976040848670174
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9996832691659627
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999911625
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.7996990952707758
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999992868
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998965632
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.999999999055256
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.9966983620424374
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.8956131092457394
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.8805213667859837
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.9773114624321346
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.8867439376592072
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9993866806025117
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.999999991420995
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9999340400126207
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998369309
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9985488514957451
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.9999259747509414
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999981
Sequence591.csv_1: True Class: A, Predicted: B, Probability: 0.9999062103234312
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999997
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999999784402881
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.999999957539532
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.906817794222759
