Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9931376781605784
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9999328740208965
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.9999997786752771
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9999979961627675
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999933101
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9998231478177769
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence56.csv_1: True Class: B, Predicted: A, Probability: 0.9939689906728681
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999969114
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999981313
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999899128
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999826551
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.999999999966928
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9999999011238223
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9999999977785183
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999616
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9999804759679903
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999757
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence575.csv_1: True Class: B, Predicted: A, Probability: 0.9999946569861808
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.970057078295768
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9996308465060274
Sequence578.csv_1: True Class: B, Predicted: A, Probability: 0.8986039021023156
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9999308409843322
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9999914813828391
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.8888527661619232
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.9999990577428954
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9999855315013898
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.6926471104821009
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.9999999995848047
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999999833217678
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 1.0
