Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997593
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999999917724635
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9916766611525187
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.990742753577219
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9999999456638808
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999996468
Sequence554.csv_1: True Class: A, Predicted: B, Probability: 0.9998098995218998
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9999980110476371
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.981725912658331
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9999739076419881
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9997867435245791
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999999966814478
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999419
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.991324407869326
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.999999999998574
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9988030208850002
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999998905612311
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999973
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9726821255383524
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.8661395287212397
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.9015466307858523
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997058
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999998986172625
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999997293619767
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9996805789249263
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.8906153885948412
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999828006883892
Sequence574.csv_1: True Class: B, Predicted: A, Probability: 0.9462934384104777
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9999998705966089
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9999999988538603
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9999958568103512
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9999574777050837
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.9999307323656217
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999991761
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.99999999977495
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999919543020472
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999567792
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9164794006035183
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.9999999510055795
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.999999658806044
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9998672818717961
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9999996416077024
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.9952877322641318
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9949375197328093
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9999778758875635
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence591.csv_1: True Class: A, Predicted: B, Probability: 0.9999987562665469
