Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.807374826822275
Sequence55.csv_1: True Class: B, Predicted: A, Probability: 0.7466053590771256
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.8628226877649617
Sequence551.csv_1: True Class: A, Predicted: B, Probability: 0.9988542175697536
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.9934791358505939
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.6732208301857361
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9899716289226141
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9899405329033948
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.6048225844890917
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9998812471780756
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9997157080350831
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9757196815012362
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9468480457781066
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.997512871268368
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.9995723091105967
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.8816717645784762
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9927725014585406
Sequence564.csv_1: True Class: B, Predicted: A, Probability: 0.9515470964692777
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9925880461078963
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.9999630712407968
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9996285691262817
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9912963440602423
Sequence569.csv_1: True Class: B, Predicted: A, Probability: 0.999971859696519
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9731593568512864
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.99937525575335
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.606915675646532
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9999214628545774
Sequence573.csv_1: True Class: A, Predicted: B, Probability: 0.9722362352957412
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9862530177718215
Sequence575.csv_1: True Class: B, Predicted: A, Probability: 0.9999038065691145
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.9990386292721556
Sequence577.csv_1: True Class: A, Predicted: B, Probability: 0.9949176063681288
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9883253391500041
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.9999701566569544
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9938435240824925
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.9893367998551106
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.9878585114445537
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.999973804157837
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9179312022506574
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.5028077510682203
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9985590485600675
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.9996589460165158
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9043758156926651
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.7668142639465683
Sequence589.csv_1: True Class: A, Predicted: B, Probability: 0.9856656713886828
Sequence59.csv_1: True Class: A, Predicted: B, Probability: 0.6659722626091871
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.8366036225546316
Sequence591.csv_1: True Class: A, Predicted: B, Probability: 0.992537225065296
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.999996706232877
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9919990360687689
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999084937404459
Sequence595.csv_1: True Class: A, Predicted: B, Probability: 0.9960836319984493
Sequence596.csv_1: True Class: B, Predicted: A, Probability: 0.7923822009402491
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.7949775201183792
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 0.6137424275215816
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.976547256299065
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.8271128860012947
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9910643818644992
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.9999965046706725
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.9712816590980791
Sequence602.csv_1: True Class: B, Predicted: A, Probability: 0.9896234732632114
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.7942992479496249
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9993707373990164
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9216267318082241
Sequence606.csv_1: True Class: B, Predicted: A, Probability: 0.9992944240291449
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9386977982918681
Sequence608.csv_1: True Class: A, Predicted: B, Probability: 0.999426275575662
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9889594374838324
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9983414794092775
Sequence610.csv_1: True Class: A, Predicted: B, Probability: 0.9163144114695043
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.8556830512907372
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.9656247661389417
Sequence613.csv_1: True Class: B, Predicted: A, Probability: 0.9867814206613386
Sequence614.csv_1: True Class: A, Predicted: B, Probability: 0.9997457779181732
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.7664364364057207
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.7699517634711294
Sequence617.csv_1: True Class: A, Predicted: B, Probability: 0.9926518696573388
Sequence618.csv_1: True Class: A, Predicted: B, Probability: 0.9995746513225136
Sequence619.csv_1: True Class: A, Predicted: B, Probability: 0.999639393646745
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.8796064511015895
Sequence620.csv_1: True Class: B, Predicted: B, Probability: 0.927952710070367
Sequence621.csv_1: True Class: A, Predicted: B, Probability: 0.9752445187950122
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.9898046657959844
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.8685538136419759
Sequence624.csv_1: True Class: A, Predicted: B, Probability: 0.7771243840240288
Sequence625.csv_1: True Class: A, Predicted: B, Probability: 0.9999823534292565
Sequence626.csv_1: True Class: B, Predicted: A, Probability: 0.9878379728069735
Sequence627.csv_1: True Class: B, Predicted: A, Probability: 0.9702247794089599
Sequence628.csv_1: True Class: A, Predicted: B, Probability: 0.9993172836567087
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.9992906526228792
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.6949007143828935
Sequence630.csv_1: True Class: A, Predicted: B, Probability: 0.95544739215299
Sequence631.csv_1: True Class: B, Predicted: A, Probability: 0.949555244803859
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.9024241081174522
Sequence633.csv_1: True Class: B, Predicted: A, Probability: 0.999515735158529
Sequence634.csv_1: True Class: B, Predicted: B, Probability: 0.8181882367303457
Sequence635.csv_1: True Class: A, Predicted: B, Probability: 0.9979432703385234
Sequence636.csv_1: True Class: A, Predicted: A, Probability: 0.995559616147792
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.8547362721575756
Sequence638.csv_1: True Class: A, Predicted: B, Probability: 0.9998815419539976
Sequence639.csv_1: True Class: A, Predicted: B, Probability: 0.6541382840456855
Sequence64.csv_1: True Class: B, Predicted: B, Probability: 0.9999821727993677
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.9656405712669432
Sequence641.csv_1: True Class: B, Predicted: A, Probability: 0.9999999953325447
Sequence642.csv_1: True Class: A, Predicted: B, Probability: 0.9999963942932214
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 0.9393069166795028
Sequence644.csv_1: True Class: A, Predicted: A, Probability: 0.9752422765340489
Sequence645.csv_1: True Class: A, Predicted: B, Probability: 0.9987708704128223
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 0.9999987887348564
Sequence647.csv_1: True Class: B, Predicted: A, Probability: 0.9984747426729392
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.6702735066059183
Sequence649.csv_1: True Class: B, Predicted: B, Probability: 0.9988398890870065
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 0.9012505266901042
Sequence650.csv_1: True Class: B, Predicted: B, Probability: 0.9998469294400417
Sequence651.csv_1: True Class: B, Predicted: B, Probability: 0.8964966652894537
Sequence652.csv_1: True Class: A, Predicted: B, Probability: 0.9397562960361269
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.8152570566664269
Sequence654.csv_1: True Class: B, Predicted: B, Probability: 0.8281460030378018
Sequence655.csv_1: True Class: B, Predicted: B, Probability: 0.9999122426704307
Sequence656.csv_1: True Class: B, Predicted: A, Probability: 0.9970553994044122
Sequence657.csv_1: True Class: B, Predicted: B, Probability: 0.5955350884067147
Sequence658.csv_1: True Class: A, Predicted: B, Probability: 0.9998329934594191
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 0.9933294008518904
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.9999344189438653
Sequence660.csv_1: True Class: A, Predicted: B, Probability: 0.5298796683959593
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.8237677040209113
Sequence662.csv_1: True Class: B, Predicted: B, Probability: 0.8756050320500138
Sequence663.csv_1: True Class: A, Predicted: B, Probability: 0.999929594608146
Sequence664.csv_1: True Class: B, Predicted: A, Probability: 0.5977510877807396
Sequence665.csv_1: True Class: A, Predicted: B, Probability: 0.9838134283268072
Sequence666.csv_1: True Class: A, Predicted: B, Probability: 0.9996789652416769
Sequence667.csv_1: True Class: A, Predicted: B, Probability: 0.8398595729380105
Sequence668.csv_1: True Class: B, Predicted: A, Probability: 0.5088299562323888
Sequence669.csv_1: True Class: B, Predicted: A, Probability: 0.9999678640141422
Sequence67.csv_1: True Class: A, Predicted: B, Probability: 0.999932176405869
Sequence670.csv_1: True Class: B, Predicted: B, Probability: 0.9999997240380146
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.9998866202188693
Sequence672.csv_1: True Class: B, Predicted: A, Probability: 0.9999336957073048
Sequence673.csv_1: True Class: B, Predicted: B, Probability: 0.9976931425303632
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.9956185324138406
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 0.9305547577320319
Sequence676.csv_1: True Class: A, Predicted: B, Probability: 0.9682804351426375
Sequence677.csv_1: True Class: B, Predicted: B, Probability: 0.9942383090459214
Sequence678.csv_1: True Class: B, Predicted: A, Probability: 0.926238664832581
Sequence679.csv_1: True Class: B, Predicted: B, Probability: 0.9482933407496947
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.999999999853759
Sequence680.csv_1: True Class: A, Predicted: B, Probability: 0.9892169692609101
Sequence681.csv_1: True Class: A, Predicted: B, Probability: 0.5223009991632773
Sequence682.csv_1: True Class: B, Predicted: B, Probability: 0.7219107926715922
Sequence683.csv_1: True Class: B, Predicted: B, Probability: 0.9980292903564714
Sequence684.csv_1: True Class: B, Predicted: B, Probability: 0.9999488347219948
Sequence685.csv_1: True Class: A, Predicted: B, Probability: 0.9959059714146931
Sequence686.csv_1: True Class: B, Predicted: A, Probability: 0.9999963316585494
Sequence687.csv_1: True Class: A, Predicted: B, Probability: 0.995813958756314
Sequence688.csv_1: True Class: A, Predicted: B, Probability: 0.8588134612788434
Sequence689.csv_1: True Class: B, Predicted: B, Probability: 0.9986986040346589
Sequence69.csv_1: True Class: A, Predicted: B, Probability: 0.5397279239198883
Sequence690.csv_1: True Class: B, Predicted: B, Probability: 0.9827121492297124
Sequence691.csv_1: True Class: A, Predicted: A, Probability: 0.6646726600040073
Sequence692.csv_1: True Class: A, Predicted: B, Probability: 0.9991702149315772
Sequence693.csv_1: True Class: A, Predicted: B, Probability: 0.9988176118087871
Sequence694.csv_1: True Class: B, Predicted: B, Probability: 0.7151943209654302
Sequence695.csv_1: True Class: B, Predicted: B, Probability: 0.9995614682412336
Sequence696.csv_1: True Class: A, Predicted: B, Probability: 0.9999219906222988
Sequence697.csv_1: True Class: A, Predicted: B, Probability: 0.9516134224319658
Sequence698.csv_1: True Class: B, Predicted: B, Probability: 0.9744345650650965
Sequence699.csv_1: True Class: A, Predicted: B, Probability: 0.9438655497090657
Sequence7.csv_1: True Class: A, Predicted: B, Probability: 0.9999289971118873
Sequence70.csv_1: True Class: B, Predicted: B, Probability: 0.9999960456229159
Sequence700.csv_1: True Class: B, Predicted: B, Probability: 0.992066668774581
Sequence701.csv_1: True Class: A, Predicted: B, Probability: 0.9982849544047955
Sequence702.csv_1: True Class: A, Predicted: A, Probability: 0.6783635219737342
Sequence703.csv_1: True Class: B, Predicted: A, Probability: 0.5482264160611516
Sequence704.csv_1: True Class: B, Predicted: A, Probability: 0.9904478448617803
Sequence705.csv_1: True Class: B, Predicted: B, Probability: 0.9960509159080048
Sequence706.csv_1: True Class: B, Predicted: B, Probability: 0.9648674774771239
Sequence707.csv_1: True Class: B, Predicted: A, Probability: 0.5221066338080549
Sequence708.csv_1: True Class: B, Predicted: B, Probability: 0.7942105012696843
Sequence709.csv_1: True Class: B, Predicted: B, Probability: 0.7514659145515392
Sequence71.csv_1: True Class: B, Predicted: B, Probability: 0.9940607327311115
Sequence710.csv_1: True Class: B, Predicted: B, Probability: 0.9997911042398799
Sequence711.csv_1: True Class: B, Predicted: A, Probability: 0.9999999772544284
Sequence712.csv_1: True Class: A, Predicted: A, Probability: 0.5019300584097857
Sequence713.csv_1: True Class: A, Predicted: A, Probability: 0.9736580263643159
Sequence714.csv_1: True Class: A, Predicted: A, Probability: 0.514218304609754
Sequence715.csv_1: True Class: B, Predicted: A, Probability: 0.6807747654068127
Sequence716.csv_1: True Class: A, Predicted: A, Probability: 0.8505441934750358
Sequence717.csv_1: True Class: B, Predicted: A, Probability: 0.9999664882894967
Sequence718.csv_1: True Class: A, Predicted: B, Probability: 0.8975871436788031
Sequence719.csv_1: True Class: A, Predicted: B, Probability: 0.8661990491307867
Sequence72.csv_1: True Class: A, Predicted: A, Probability: 0.7809471225478594
Sequence720.csv_1: True Class: A, Predicted: B, Probability: 0.9723291517507764
Sequence721.csv_1: True Class: A, Predicted: B, Probability: 0.9885250202553817
Sequence722.csv_1: True Class: B, Predicted: A, Probability: 0.9995183151677415
Sequence723.csv_1: True Class: A, Predicted: B, Probability: 0.9967590602622899
Sequence724.csv_1: True Class: B, Predicted: A, Probability: 0.9969294670037506
Sequence725.csv_1: True Class: B, Predicted: B, Probability: 0.9994907213587754
Sequence726.csv_1: True Class: A, Predicted: B, Probability: 0.7766925949391853
Sequence727.csv_1: True Class: A, Predicted: A, Probability: 0.9693071885477941
Sequence728.csv_1: True Class: B, Predicted: A, Probability: 0.7428680992961145
Sequence729.csv_1: True Class: B, Predicted: B, Probability: 0.996917776531885
Sequence73.csv_1: True Class: B, Predicted: B, Probability: 0.9780051948743956
Sequence730.csv_1: True Class: A, Predicted: A, Probability: 0.9928630609308777
Sequence731.csv_1: True Class: A, Predicted: B, Probability: 0.7991830088152551
Sequence732.csv_1: True Class: A, Predicted: B, Probability: 0.8719176572384221
Sequence733.csv_1: True Class: B, Predicted: A, Probability: 0.9999420304852412
Sequence734.csv_1: True Class: B, Predicted: A, Probability: 0.9643085253688477
Sequence735.csv_1: True Class: A, Predicted: B, Probability: 0.884826739469708
Sequence736.csv_1: True Class: A, Predicted: B, Probability: 0.9979658516114586
Sequence737.csv_1: True Class: A, Predicted: B, Probability: 0.9846764876247576
Sequence738.csv_1: True Class: B, Predicted: A, Probability: 0.9530846044526626
Sequence739.csv_1: True Class: B, Predicted: B, Probability: 0.999988386945517
Sequence74.csv_1: True Class: A, Predicted: B, Probability: 0.9961354289455693
Sequence740.csv_1: True Class: A, Predicted: B, Probability: 0.9903301988545226
Sequence741.csv_1: True Class: B, Predicted: A, Probability: 0.8181408260055293
Sequence742.csv_1: True Class: B, Predicted: A, Probability: 0.9943271959468224
Sequence743.csv_1: True Class: B, Predicted: A, Probability: 0.9980078531305592
Sequence744.csv_1: True Class: B, Predicted: B, Probability: 0.728029173420188
Sequence745.csv_1: True Class: B, Predicted: A, Probability: 0.8556921781907812
Sequence746.csv_1: True Class: A, Predicted: B, Probability: 0.9992459880132273
Sequence747.csv_1: True Class: A, Predicted: A, Probability: 0.9985011733852401
Sequence748.csv_1: True Class: B, Predicted: B, Probability: 0.998652981597294
Sequence749.csv_1: True Class: B, Predicted: B, Probability: 0.998995808677161
Sequence75.csv_1: True Class: B, Predicted: B, Probability: 0.9999918212501464
Sequence750.csv_1: True Class: A, Predicted: B, Probability: 0.9115725917591617
Sequence751.csv_1: True Class: B, Predicted: B, Probability: 0.9352215336143377
Sequence752.csv_1: True Class: A, Predicted: B, Probability: 0.7197555561417831
Sequence753.csv_1: True Class: B, Predicted: B, Probability: 0.8467938692056312
Sequence754.csv_1: True Class: B, Predicted: B, Probability: 0.6602680075174313
Sequence755.csv_1: True Class: A, Predicted: B, Probability: 0.9939122988827558
