Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9529569682446546
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9984641401151028
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9995150143505063
Sequence551.csv_1: True Class: A, Predicted: B, Probability: 0.9235327529114039
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9291191682539152
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9875063699892921
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9251268941716471
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9999926084667449
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9523432229641098
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9965634731914067
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9886596319143213
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9997084116698252
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9409465325830295
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9960953385266345
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9969279072176322
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.9999320349290053
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.9999241773742543
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9985546831819054
Sequence565.csv_1: True Class: B, Predicted: A, Probability: 0.7833310018969374
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.8895233822451533
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9639962018710776
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 0.9876727662084478
Sequence569.csv_1: True Class: B, Predicted: A, Probability: 0.9998182417319109
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.5297581954178867
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.8386896363598949
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.7552489215467276
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.9613724782317061
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9580333722326194
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9212031108951408
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9997627347581527
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.568916998053597
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.7026408635945416
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.7269831711064477
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9548346876747805
Sequence58.csv_1: True Class: A, Predicted: B, Probability: 0.712284780534915
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9283178286824547
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9878742588600955
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9620558146197753
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.9696185618011283
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.9890691121089316
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.6929662585826879
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.9955326948435502
Sequence587.csv_1: True Class: A, Predicted: B, Probability: 0.6855791753767707
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9934177817521044
Sequence589.csv_1: True Class: B, Predicted: A, Probability: 0.9268667079697567
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.5461160007745149
Sequence590.csv_1: True Class: B, Predicted: A, Probability: 0.9675955657107271
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.9759059835231434
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.6126579228711732
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.9999753706870065
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.7789508517407664
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9295874431933524
Sequence596.csv_1: True Class: B, Predicted: A, Probability: 0.6627420196352511
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.8083323916988974
Sequence598.csv_1: True Class: A, Predicted: B, Probability: 0.5046967692517463
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9998443923274564
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.9928831101954165
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9904745526571667
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9836726584661851
Sequence601.csv_1: True Class: B, Predicted: A, Probability: 0.9999669274981826
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.5677630327159731
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.9996036763579705
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9235476793627174
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9111857867603317
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9322673308614665
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9998222692321325
Sequence608.csv_1: True Class: B, Predicted: B, Probability: 0.9929756911341483
Sequence609.csv_1: True Class: A, Predicted: B, Probability: 0.8144273212631482
Sequence61.csv_1: True Class: A, Predicted: B, Probability: 0.9338417391231602
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.9999551747569476
Sequence611.csv_1: True Class: A, Predicted: B, Probability: 0.8270718890024238
Sequence612.csv_1: True Class: A, Predicted: B, Probability: 0.9282575714270587
Sequence613.csv_1: True Class: B, Predicted: B, Probability: 0.9999356396561938
Sequence614.csv_1: True Class: B, Predicted: B, Probability: 0.5452001771914832
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.519524192252021
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 0.9733161847877992
Sequence617.csv_1: True Class: A, Predicted: A, Probability: 0.6528724287397774
Sequence618.csv_1: True Class: B, Predicted: A, Probability: 0.6514253370295869
Sequence619.csv_1: True Class: B, Predicted: A, Probability: 0.5367131194190385
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 0.7921262224884202
Sequence620.csv_1: True Class: B, Predicted: A, Probability: 0.9699337629394811
Sequence621.csv_1: True Class: B, Predicted: B, Probability: 0.9999923088366377
Sequence622.csv_1: True Class: A, Predicted: B, Probability: 0.8100010424313602
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.9996568821091785
Sequence624.csv_1: True Class: A, Predicted: A, Probability: 0.705891810652486
Sequence625.csv_1: True Class: B, Predicted: A, Probability: 0.979032890433726
Sequence626.csv_1: True Class: B, Predicted: A, Probability: 0.9297973805275241
Sequence627.csv_1: True Class: B, Predicted: A, Probability: 0.8391757950602555
Sequence628.csv_1: True Class: B, Predicted: A, Probability: 0.9949432047202662
Sequence629.csv_1: True Class: B, Predicted: B, Probability: 0.5528875223932794
Sequence63.csv_1: True Class: B, Predicted: B, Probability: 0.9982727645106805
Sequence630.csv_1: True Class: B, Predicted: B, Probability: 0.7185914171339364
Sequence631.csv_1: True Class: B, Predicted: B, Probability: 0.8887642689505171
Sequence632.csv_1: True Class: A, Predicted: B, Probability: 0.7937296964225983
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.9844076138958417
Sequence634.csv_1: True Class: A, Predicted: B, Probability: 0.9826531303283643
Sequence635.csv_1: True Class: A, Predicted: B, Probability: 0.9990172819358732
Sequence636.csv_1: True Class: A, Predicted: B, Probability: 0.9081716693736523
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.6879737148287672
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.9999608520350415
Sequence639.csv_1: True Class: B, Predicted: A, Probability: 0.9985346377236364
Sequence64.csv_1: True Class: B, Predicted: B, Probability: 0.927494389734249
Sequence640.csv_1: True Class: A, Predicted: B, Probability: 0.8892212467024029
