Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.8560283854195466
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.8064275457390099
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9768735063004758
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.702070313883616
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.6965003129222397
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.5128322993093231
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.7550127948197678
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9999946573908227
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.6943926662368304
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.6769163563156977
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9805537438347954
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9999963475211212
Sequence56.csv_1: True Class: B, Predicted: A, Probability: 0.9960771188410142
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.8901364556301413
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.9126596073190706
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9999703673901505
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.9951051732702172
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9833195388764707
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9890146128649541
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.99992414384255
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.6455990772415482
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9964043074387635
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999487161042967
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9995360524263431
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.9971007025631796
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9992147770347823
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.988165199642605
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.852355304624525
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.7248234729470134
Sequence575.csv_1: True Class: B, Predicted: A, Probability: 0.9999995067290716
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.6333981820353627
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.7980816105984749
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9917997247754303
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.9243087332629066
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9862809928933702
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9999774742472273
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.8011499907911527
Sequence582.csv_1: True Class: A, Predicted: B, Probability: 0.9998930396833333
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9770515904090377
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.8017607549222566
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.9939155576862625
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9987005569499655
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.9920565036489359
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.9806840037130363
Sequence589.csv_1: True Class: A, Predicted: B, Probability: 0.9486663513290505
Sequence59.csv_1: True Class: A, Predicted: B, Probability: 0.997033234938949
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9985376465635067
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.9618293852077985
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9992572971056691
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.6779930262892447
Sequence594.csv_1: True Class: B, Predicted: B, Probability: 0.7253184613262821
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9990475967408644
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9982155793509206
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.997016574463859
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 0.6940684360342521
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.8192443957436274
Sequence6.csv_1: True Class: B, Predicted: A, Probability: 0.9990366687496278
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9823833592215936
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9998632230070975
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.9999972704014708
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9838305328603957
